match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_errorLeadToAGoal,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced
14167897,home,Paris Saint-Germain,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,35.0,34.0,4.0,3.0,0.0,34.0,34.0,1.0,2.0,2.0,4.0,90.0,41.0,6.7,1.0,5.219e-05,0.5119,0,-0.068,0.02,0.03,-0.28,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167897,home,Paris Saint-Germain,Senny Mayulu,,,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,D,24,24,False,53.0,46.0,2.0,1.0,0.0,23.0,25.0,28.0,7.0,,,89.0,73.0,6.5,14.0,0.0587671,,3,,-0.17,0.32,-0.48,,23.0,2.0,1.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,0.4536,0.6806,1.0,0.27,,,,,,,,,,,,,,,,,
14167897,home,Paris Saint-Germain,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,6,6,False,118.0,112.0,9.0,6.0,0.0,70.0,73.0,45.0,8.0,,,90.0,127.0,6.8,7.0,0.0189258,,0,,0.29,0.17,-0.16,,42.0,,1.0,2.0,3.0,,,,,,,,3.0,3.0,1.0,,,,,,IlliaZabarnyi,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14167897,home,Paris Saint-Germain,Lucas Beraldo,Lucas Beraldo,,lucas-beraldo,L. Beraldo,D,4,182,17502,M,1108441,EUR,1069632000,D,4,4,False,93.0,87.0,8.0,5.0,0.0,73.0,77.0,16.0,5.0,,,61.0,102.0,6.7,6.0,0.233516,,0,,0.28,0.05,-0.34,,14.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,lberaldo,6.0,,,,1.0,1.0,1.0,,,,,,,,,
14167897,home,Paris Saint-Germain,Lucas Hernández,,,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,False,91.0,86.0,3.0,1.0,0.0,41.0,42.0,49.0,3.0,,,90.0,107.0,6.3,5.0,0.0472387,,0,,0.37,0.21,-0.53,,45.0,,1.0,4.0,3.0,,,,,,,,1.0,,,,,,2.0,,lucashernandez21,1.0,,,3.0,2.0,,,,,,,,,,,
14167897,home,Paris Saint-Germain,Kang-in Lee,,,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,61.0,58.0,2.0,1.0,0.0,22.0,24.0,37.0,2.0,,,90.0,72.0,6.7,10.0,0.278926,,2,,0.41,0.28,-0.19,,36.0,6.0,,1.0,,,,,,1.0,,,,,3.0,,0.0897,,4.0,-0.42,kanginlee,,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,
14167897,home,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,False,84.0,83.0,,,0.0,42.0,42.0,42.0,8.0,,,90.0,99.0,7.0,6.0,0.0824614,,0,,0.15,0.28,-0.01,,41.0,2.0,,5.0,5.0,3.0,,,,,,,2.0,,,2.0,,,2.0,,wzairemery6,1.0,1.0,,2.0,1.0,,1.0,,,,,True,,,,
14167897,home,Paris Saint-Germain,Désiré Doué,Désiré Doué,,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,14,14,False,49.0,40.0,5.0,1.0,1.0,26.0,27.0,22.0,2.0,,,61.0,79.0,6.3,22.0,0.14218,,2,,0.06,0.38,-0.53,,14.0,,,11.0,5.0,2.0,9.0,,,,1.0,,3.0,2.0,2.0,2.0,0.1461,0.4707,2.0,-0.05,DD14,,,,,,,,,1.0,1.0,,,1.0,1.0,,
14167897,home,Paris Saint-Germain,Ibrahim Mbaye,,,ibrahim-mbaye,I. Mbaye,F,49,175,36953,M,1590918,EUR,1201132800,F,49,49,False,57.0,51.0,,,0.0,21.0,22.0,35.0,3.0,,,90.0,75.0,7.4,10.0,0.188878,,0,,0.3,0.23,0.16,,30.0,1.0,,3.0,6.0,,1.0,,,,,,2.0,1.0,3.0,3.0,,,3.0,,,1.0,2.0,,2.0,1.0,,,1.0,,,,,,,,
14167897,home,Paris Saint-Germain,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,False,22.0,19.0,,,0.0,8.0,10.0,12.0,2.0,,,90.0,36.0,7.1,9.0,0.00949692,,5,,-0.08,0.06,0.0,,11.0,,,,3.0,,,,1.0,1.0,3.0,1.0,,,6.0,2.0,1.3956,1.2677,1.0,0.33,goncaloramos88,,,,1.0,1.0,,,,,1.0,,,,,,
14167897,home,Paris Saint-Germain,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,29,29,False,37.0,30.0,2.0,2.0,0.0,13.0,16.0,21.0,1.0,,,61.0,52.0,8.8,9.0,0.0963977,,2,,0.29,0.4,0.0,,17.0,,1.0,3.0,9.0,,4.0,3.0,,,2.0,1.0,4.0,2.0,1.0,2.0,0.4022,0.9691,,0.51,bradley_b,,,,1.0,,,,,,,,,,,,
14167897,home,Paris Saint-Germain,Willian Pacho,,,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,True,32.0,31.0,1.0,,0.0,17.0,18.0,14.0,2.0,,,29.0,39.0,7.1,1.0,0.00499846,,1,,0.06,0.03,0.34,,14.0,,,,2.0,,,,,1.0,,,2.0,2.0,,,0.0123,,,-0.08,pachowilliam,2.0,1.0,,,,,,,,,,,,,,
