match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,player_firstName,player_lastName,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_outfielderBlock,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_hitWoodwork
10407261,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,24.0,19.0,18.0,13.0,14.0,15.0,5.0,9.0,2.0,2.0,1.0,12.0,3.0,1.0,1.0,1.0,90.0,38.0,6.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407261,home,Club Brugge KV,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,77,77,False,53.0,45.0,2.0,,24.0,26.0,22.0,28.0,,6.0,,6.0,,,,,90.0,70.0,6.8,9.0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10407261,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,65.0,60.0,7.0,4.0,41.0,42.0,19.0,23.0,3.0,4.0,,5.0,,,,,90.0,70.0,6.7,5.0,1,,,5.0,,,,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,
10407261,home,Club Brugge KV,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,94,94,False,65.0,59.0,7.0,2.0,38.0,38.0,21.0,27.0,4.0,5.0,1.0,4.0,,,,,90.0,71.0,6.5,6.0,2,,,3.0,,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,Abakar Sylla,,2.0,,,,,,,,,,,,
10407261,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2521,M,888537,EUR,946425600,M,7,7,False,32.0,26.0,1.0,1.0,5.0,5.0,27.0,37.0,,5.0,,4.0,,,,,89.0,66.0,8.9,13.0,8,10.0,6.0,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,4.0,,,,,3.0,1.0,1.0,3.0,2.0,,,,,,,,
10407261,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,40.0,30.0,3.0,3.0,10.0,11.0,23.0,36.0,1.0,8.0,1.0,4.0,,,,,90.0,68.0,7.7,17.0,5,7.0,3.0,7.0,2.0,2.0,1.0,2.0,,3.0,2.0,3.0,3.0,2.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,,
10407261,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,878,M,58994,EUR,580694400,M,6,6,False,57.0,46.0,,,26.0,29.0,20.0,28.0,,5.0,,3.0,,,,,71.0,70.0,6.8,13.0,0,,,4.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,,,,Denis,Odoi,,,,,,,,,,,,,
10407261,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,83.0,73.0,12.0,7.0,22.0,25.0,51.0,58.0,3.0,7.0,,8.0,,,,,90.0,101.0,7.6,12.0,2,,,4.0,1.0,4.0,3.0,1.0,1.0,1.0,,,1.0,5.0,,1.0,,,1.0,,,,,,True,,,,,,
10407261,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,M,14,14,False,41.0,31.0,2.0,1.0,14.0,15.0,17.0,29.0,4.0,5.0,,4.0,,,,,90.0,64.0,7.7,18.0,3,3.0,,5.0,,1.0,,,2.0,1.0,1.0,,1.0,,3.0,,Bjorn Meijer,,,,,3.0,1.0,,,1.0,1.0,,,,
10407261,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,28.0,20.0,2.0,1.0,3.0,4.0,17.0,25.0,1.0,3.0,,2.0,,,,,71.0,40.0,7.3,13.0,3,1.0,,5.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,
