match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,stat_totalTackle,stat_wasFouled,captain,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wonTackle,stat_totalOffside,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_outfielderBlock,stat_goalAssist,stat_hitWoodwork
10388413,home,FC Augsburg,Tomáš Koubek,,,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,False,44.0,26.0,30.0,12.0,16.0,16.0,10.0,28.0,1.0,1.0,1.0,13.0,1.0,5.0,6.0,1.0,1.0,1.0,90.0,60.0,7.9,18.0,0.0,0.0,0.00694472,0,1.9725,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388413,home,FC Augsburg,Robert Gumny,,,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,22.0,15.0,4.0,3.0,7.0,8.0,9.0,17.0,3.0,3.0,1.0,4.0,,,,,,,90.0,42.0,7.4,15.0,0.349,0.5048,0.0904632,1,,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388413,home,FC Augsburg,Maximilian Bauer,,,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,36.0,25.0,10.0,2.0,19.0,22.0,6.0,14.0,2.0,5.0,3.0,8.0,,,,,,,90.0,47.0,6.5,11.0,0.0,0.0,0.00933005,0,,,,4.0,6.0,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
10388413,home,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,38.0,26.0,11.0,6.0,21.0,25.0,5.0,13.0,1.0,4.0,3.0,4.0,,,,,,,90.0,51.0,6.9,12.0,0.5726,0.2952,0.00882073,3,,,,2.0,3.0,2.0,,,,,2.0,3.0,,True,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
10388413,home,FC Augsburg,Iago Borduchi,,,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,20.0,15.0,4.0,2.0,6.0,6.0,9.0,18.0,,4.0,2.0,5.0,,,,,,,90.0,48.0,6.4,18.0,0.0998,0.0,0.0234594,3,,4.0,,2.0,6.0,,,1.0,1.0,,1.0,2.0,1.0,,,1.0,2.0,1.0,,4.0,1.0,1.0,,,,,,
10388413,home,FC Augsburg,Carlos Gruezo,,,carlos-gruezo,C. Gruezo,M,11,172,502,M,155802,EUR,798249600,M,8,8,False,26.0,18.0,12.0,7.0,8.0,12.0,10.0,15.0,1.0,4.0,1.0,8.0,,,,,,,90.0,37.0,7.2,9.0,0.0277,0.0,0.210979,1,,1.0,,3.0,3.0,,,,,2.0,2.0,3.0,,,,,,,,,,1.0,,,,,,
10388413,home,FC Augsburg,Ruben Vargas,,,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,19.0,15.0,2.0,2.0,4.0,6.0,11.0,16.0,1.0,3.0,,9.0,,,,,,,67.0,30.0,6.9,9.0,0.0448,0.0,0.560621,1,,3.0,,1.0,5.0,,,1.0,2.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,
10388413,home,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,23.0,14.0,4.0,,5.0,7.0,10.0,17.0,,2.0,,2.0,,,,,,,90.0,33.0,6.4,12.0,0.012,0.0,0.0271043,1,,1.0,1.0,1.0,5.0,,,2.0,2.0,1.0,,,2.0,,1.0,,,,,1.0,,1.0,,,,,,
10388413,home,FC Augsburg,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,M,9,9,False,17.0,10.0,,,2.0,3.0,8.0,15.0,4.0,7.0,,2.0,,,,,,,90.0,32.0,6.8,12.0,0.8185,1.2561,0.0708058,5,,1.0,,7.0,13.0,2.0,,3.0,4.0,2.0,,,3.0,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,e.demirovic29,,,
10388413,home,FC Augsburg,Florian Niederlechner,Florian,Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,F,7,7,False,16.0,11.0,,,3.0,3.0,8.0,14.0,2.0,3.0,2.0,2.0,,,,,,,90.0,26.0,6.5,9.0,0.1149,0.0,0.033875,2,,1.0,,4.0,7.0,,,,2.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,
