match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_fouls,stat_hitWoodwork,stat_outfielderBlock,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot,stat_goalAssist
11409185,home,Vizela,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600,F,99,99,False,23.0,13.0,,,5.0,7.0,8.0,16.0,8.0,,,,90.0,48.0,6.7,21.0,0.6004,0.0,0.00591792,5,,,,4.0,3.0,9.0,5.0,,2.0,4.0,,1.0,,,6.0,1.0,1.0,,,,,1.0,3.0,2.0,,,,essende.s,2.0,1.0,1.0,,,,
11409185,home,Vizela,Alberto Soro,,,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,M,29,29,True,12.0,10.0,,,5.0,5.0,5.0,8.0,3.0,,,,32.0,19.0,6.6,4.0,0.0,0.0,0.0141223,0,,1.0,,,,3.0,2.0,1.0,,2.0,,,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
11409185,home,Vizela,Dylan Saint-Louis,,,dylan-saint-louis,D. Saint-Louis,F,,184,100,M,788833,EUR,798854400,F,14,14,True,7.0,5.0,,,2.0,2.0,3.0,6.0,1.0,,,,32.0,11.0,6.7,4.0,0.0,0.0,0.0132304,0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11409185,home,Vizela,Diogo Nascimento,,,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,True,8.0,8.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,,,,23.0,17.0,6.4,4.0,0.0636,0.0,0.00095394,1,,1.0,,,,3.0,2.0,,,3.0,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
11409185,home,Vizela,Jardel,Jardel,,jardel,Jardel,F,10,184,92,M,867853,EUR,874713600,F,7,7,True,,,,,,,,,1.0,,,,17.0,2.0,6.6,,0.0201,0.0,0.0,1,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11409185,home,Vizela,Francesco Ruberto,,,francesco-ruberto,F. Ruberto,G,12,184,22,M,335305,EUR,732499200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,home,Vizela,Rodrigo Escoval,,,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,home,Vizela,Hugo Oliveira,,,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,home,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Anatoliy Trubin,,,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,25.0,23.0,7.0,5.0,19.0,20.0,4.0,5.0,4.0,,1.0,1.0,90.0,28.0,6.7,2.0,0.0,0.0,0.00206662,0,0.0505,,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,,,,1.0,,,
11409185,away,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,74.0,59.0,5.0,2.0,20.0,27.0,39.0,49.0,8.0,,,,90.0,108.0,7.2,24.0,0.0729,0.0641,0.0350475,1,,2.0,,1.0,2.0,4.0,6.0,,,3.0,,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11409185,away,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,71.0,68.0,4.0,4.0,45.0,47.0,23.0,24.0,10.0,,,,90.0,82.0,7.5,3.0,0.0,0.0,0.00677491,0,,,,2.0,2.0,3.0,7.0,,,1.0,,1.0,4.0,3.0,,,,,1.0,,2.0,1.0,,,,,,antoniosilva.66,,,,,,,
11409185,away,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,61.0,59.0,2.0,1.0,37.0,38.0,22.0,23.0,8.0,,,,90.0,70.0,6.8,3.0,0.0,0.0,0.0117242,0,,,,,,2.0,3.0,1.0,,,,3.0,2.0,2.0,,1.0,,,1.0,,,,,,True,,,Notamendi30,,,,,,,
11409185,away,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,D,8,8,False,70.0,62.0,4.0,1.0,18.0,21.0,44.0,50.0,6.0,,,,90.0,84.0,7.0,11.0,0.0,0.0,0.102183,0,,1.0,,1.0,,5.0,3.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,1.0,,
11409185,away,Benfica,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,False,101.0,98.0,3.0,3.0,47.0,47.0,51.0,54.0,7.0,,,,90.0,119.0,7.9,4.0,0.0,0.0,0.085287,0,,,,1.0,3.0,5.0,14.0,2.0,,4.0,,,4.0,3.0,,4.0,1.0,,1.0,,2.0,3.0,,,,,,joao_neves,,,,,,,
11409185,away,Benfica,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,88.0,75.0,8.0,3.0,26.0,28.0,49.0,61.0,4.0,,,,71.0,104.0,7.2,16.0,0.2877,0.2893,0.0852372,4,,1.0,,,,3.0,4.0,2.0,1.0,2.0,,,2.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,,orkunkokcu,1.0,,,,,,
11409185,away,Benfica,Ángel Di María,,,angel-di-maria,Á. Di María,F,11,180,84815,M,30027,EUR,571795200,M,11,11,False,66.0,53.0,3.0,3.0,12.0,12.0,43.0,61.0,3.0,,,,87.0,88.0,8.1,25.0,0.3604,0.5386,0.513163,4,,7.0,2.0,,,2.0,2.0,,1.0,2.0,1.0,,1.0,1.0,5.0,,3.0,,,,,1.0,2.0,1.0,,1.0,1.0,ÁDiMaría,,,,,,1.0,
11409185,away,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,55.0,48.0,1.0,1.0,7.0,7.0,42.0,50.0,2.0,,,,90.0,76.0,7.7,16.0,0.3276,0.6392,0.517161,2,,2.0,1.0,1.0,,6.0,4.0,2.0,1.0,5.0,1.0,,,,4.0,1.0,3.0,1.0,,,,3.0,,1.0,,1.0,,Rafa_Silva,1.0,,1.0,,,,1.0
11409185,away,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,58.0,51.0,,,12.0,13.0,39.0,45.0,3.0,,,,89.0,73.0,7.0,14.0,0.1285,0.0,0.256178,2,,,,,,4.0,1.0,,2.0,1.0,,,,,4.0,1.0,2.0,,1.0,,,,2.0,,,,,JoaoMario,,,,,,,
11409185,away,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,False,19.0,15.0,,,5.0,6.0,11.0,14.0,3.0,,,,86.0,41.0,7.7,8.0,0.7839,0.7208,0.0669798,5,,1.0,1.0,,2.0,2.0,10.0,,2.0,3.0,,1.0,2.0,,1.0,3.0,1.0,,,,,3.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,
11409185,away,Benfica,Chiquinho,,,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,True,33.0,31.0,1.0,1.0,13.0,13.0,18.0,21.0,4.0,,,,19.0,36.0,7.2,4.0,0.0,0.0,0.0150135,0,,1.0,,,1.0,,2.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Arthur Cabral,,,arthur-cabral,A. Cabral,F,19,186,4963,M,870762,EUR,893462400,F,9,9,True,1.0,1.0,,,1.0,1.0,,,,,,,17.0,6.0,6.7,2.0,0.0,0.0,7.5e-06,0,,,,1.0,,3.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,arthurcabral9,,,,,,,
11409185,away,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,3.0,1.0,,,1.0,2.0,,1.0,1.0,,,,16.0,5.0,6.6,2.0,0.0,0.0,9.1e-06,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,davidneres,,,,,,,
11409185,away,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,5.0,3.0,,,2.0,3.0,1.0,2.0,,,,,8.0,7.0,6.6,2.0,0.0,0.0,0.00033333,0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Morato,,,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Tomás Araújo,,,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409185,away,Benfica,Tiago Gouveia,,,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,F,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
