match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_keyPass,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated
12116999,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,42.0,30.0,25.0,13.0,0.0,21.0,22.0,9.0,20.0,1.0,1.0,1.0,15.0,4.0,1.0,3.0,1.0,1.0,1.0,90.0,58.0,7.8,13.0,0.00252042,0,0.1363,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116999,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,46.0,35.0,7.0,3.0,0.0,26.0,28.0,9.0,18.0,2.0,4.0,3.0,3.0,,,,,,,90.0,57.0,6.9,12.0,0.00259559,1,,,,True,2.0,7.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0506,,,,,,,,,,,,,,,
12116999,home,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,,250351,EUR,736992000,D,13,13,False,39.0,33.0,5.0,3.0,0.0,25.0,27.0,8.0,12.0,2.0,4.0,,4.0,,,,,,,90.0,44.0,6.9,7.0,0.00225049,0,,,,,,3.0,1.0,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,
12116999,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,38.0,24.0,7.0,3.0,0.0,21.0,25.0,3.0,13.0,6.0,8.0,1.0,4.0,,,,,,,76.0,44.0,6.7,15.0,0.00078718,1,,,,,4.0,9.0,1.0,,,2.0,1.0,4.0,0.0275,,1.0,1.0,1.0,,,,,,,,,,,
12116999,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,M,12,12,False,24.0,19.0,2.0,1.0,0.0,5.0,5.0,15.0,23.0,1.0,2.0,1.0,2.0,,,,,,,71.0,46.0,6.4,13.0,0.0724625,0,,,,,,5.0,1.0,,,,,1.0,,1.0,,,,4.0,1.0,1.0,2.0,1.0,,,,,,
12116999,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,21.0,19.0,2.0,1.0,0.0,8.0,8.0,12.0,14.0,,2.0,1.0,6.0,,,,,,,71.0,35.0,6.6,9.0,0.217402,1,,,,,,5.0,,,2.0,,,2.0,0.0154,1.0,1.0,,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,
12116999,home,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,,977677,EUR,926553600,M,5,5,False,28.0,24.0,7.0,5.0,0.0,14.0,14.0,10.0,14.0,,2.0,,8.0,,,,,,,90.0,38.0,6.9,7.0,0.0120001,0,,,,,,3.0,1.0,,2.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,1.0,,1.0,,,,
12116999,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,M,22,22,False,35.0,25.0,7.0,3.0,0.0,14.0,16.0,11.0,20.0,2.0,6.0,2.0,5.0,,,,,,,90.0,62.0,6.4,18.0,0.0104591,2,,,,,1.0,7.0,2.0,1.0,,1.0,1.0,1.0,0.0155,2.0,1.0,,3.0,1.0,,,4.0,,1.0,,,,,
12116999,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,F,23,23,False,19.0,18.0,2.0,2.0,0.0,6.0,6.0,13.0,22.0,1.0,3.0,1.0,,,,,,,,77.0,35.0,7.2,10.0,0.0313205,0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,9.0,1.0,,,2.0,,,,,,
12116999,home,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,F,9,9,False,14.0,10.0,4.0,3.0,0.0,3.0,3.0,7.0,13.0,1.0,8.0,,3.0,,,,,,,90.0,38.0,6.9,14.0,0.00844541,4,,,,,,9.0,,1.0,,2.0,1.0,5.0,0.0724,4.0,3.0,,3.0,2.0,,1.0,5.0,,2.0,,,,,
