match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_challengeLost,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed
13981449,home,Sassuolo,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,False,29.0,23.0,14.0,8.0,0.0,17.0,18.0,6.0,11.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0,90.0,39.0,7.7,6.0,0.00090564,0.3781,0,1.0497,0.08,0.01,0.19,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981449,home,Sassuolo,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,6,6,False,20.0,15.0,3.0,3.0,0.0,7.0,9.0,8.0,11.0,1.0,1.0,,,,,,,45.0,33.0,7.3,7.0,0.00772831,,0,,0.16,0.06,0.23,,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
13981449,home,Sassuolo,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,21,21,False,73.0,66.0,5.0,,0.0,54.0,56.0,12.0,17.0,6.0,5.0,,,,,,,90.0,83.0,6.9,7.0,0.00291288,,0,,0.12,0.05,0.42,,1.0,4.0,2.0,,,,1.0,1.0,1.0,,2.0,,,,jayidzes,3.0,,,,,,,,,,,,,,,,,
13981449,home,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193,3504,M,1118177,EUR,1046390400,D,80,80,False,67.0,59.0,12.0,5.0,1.0,45.0,46.0,14.0,21.0,5.0,4.0,,,,,,,90.0,82.0,7.7,8.0,0.00936272,,1,,0.25,0.09,0.43,,2.0,2.0,5.0,,,,,3.0,,,1.0,2.0,Tarik Muharemovic,,,1.0,1.0,1.0,2.0,1.0,0.0435,-0.05,,,,,,,,,,,
13981449,home,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,D,3,3,False,29.0,24.0,3.0,,0.0,12.0,13.0,12.0,16.0,2.0,5.0,,,,,,,90.0,59.0,7.2,11.0,0.124976,,0,,0.23,0.1,0.37,,2.0,3.0,5.0,,,,1.0,2.0,2.0,5.0,2.0,1.0,,,,1.0,,,4.0,1.0,,,2.0,2.0,,,,,,,,,
13981449,home,Sassuolo,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1108,M,989371,EUR,1033689600,M,40,40,False,26.0,21.0,2.0,1.0,0.0,17.0,20.0,4.0,6.0,1.0,4.0,,,,,,,64.0,34.0,6.7,6.0,0.00532805,,0,,-0.11,0.05,-0.06,,,2.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,
13981449,home,Sassuolo,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,18,18,False,53.0,43.0,5.0,2.0,0.0,30.0,33.0,13.0,20.0,4.0,3.0,,,,,,,90.0,64.0,6.7,14.0,0.0142234,,0,,0.08,0.13,0.16,,1.0,6.0,4.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,,,,Mati,1.0,,,,1.0,,,,,1.0,,,,,,,,
13981449,home,Sassuolo,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,False,30.0,26.0,2.0,1.0,0.0,17.0,18.0,9.0,12.0,3.0,3.0,,,,,,,90.0,42.0,6.7,6.0,0.0138352,,0,,-0.15,0.04,0.15,,1.0,4.0,4.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,Ismael Koné,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
13981449,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185,5071,M,253367,EUR,775699200,F,10,10,False,27.0,26.0,3.0,3.0,0.0,14.0,14.0,12.0,13.0,2.0,2.0,,,,,,,81.0,44.0,7.2,6.0,0.0316524,,1,,0.12,0.1,0.17,,1.0,1.0,4.0,,,,,1.0,1.0,4.0,,,,,berardi25,,,,2.0,2.0,0.0373,-0.02,1.0,,1.0,True,1.0,,,,,,
13981449,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,99,99,False,8.0,4.0,,,0.0,3.0,3.0,1.0,5.0,1.0,1.0,,,,,,,81.0,18.0,6.7,6.0,0.00016752,,4,,-0.3,0.58,0.13,,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,0.2693,0.06,,,,,2.0,2.0,0.9446,,,,
13981449,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177,2531,M,932643,EUR,912729600,F,45,45,False,18.0,15.0,1.0,,0.0,5.0,5.0,10.0,13.0,1.0,2.0,,,,,,,64.0,32.0,6.9,11.0,0.0252523,,2,,0.34,0.31,0.2,,,3.0,1.0,1.0,1.0,,,,,3.0,,,,,,1.0,,1.0,1.0,1.0,0.058,-0.31,2.0,,,,1.0,,,,,,
13981449,home,Sassuolo,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,25,25,True,14.0,11.0,,,0.0,6.0,8.0,5.0,6.0,1.0,,,,,,,,45.0,34.0,6.9,6.0,0.043301,,0,,0.09,0.08,0.19,,,4.0,4.0,1.0,,,1.0,4.0,2.0,,1.0,1.0,,,,1.0,,,2.0,,,,2.0,1.0,1.0,,,,,,,,
