match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,from,player_id,player_name
15197275,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
15197275,,,,,90,,,1,,,substitution,125325378.0,False,True,regular,,,,
15197275,,,,,90,,,1,,,substitution,125325380.0,False,False,regular,,,,
15197275,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,
15197275,,,,,89,,,2,,,substitution,125325379.0,False,False,regular,,,,
15197275,,,,,80,,,11,,,substitution,125325272.0,False,False,regular,,,,
15197275,,,,,77,,,14,,,substitution,125325227.0,False,True,regular,,,,
15197275,,,,,70,,,21,,,substitution,125325151.0,False,False,regular,,,,
15197275,,0.0,2.0,,64,,,27,,,goal,334557675.0,,False,penalty,,penalty,799251.0,Mathias Jensen
15197275,,,,,61,,,30,,,substitution,125325060.0,False,True,regular,,,,
15197275,,,,,60,,,31,,,substitution,125325059.0,False,True,regular,,,,
15197275,,,,,60,,,31,,,substitution,125325058.0,True,True,injury,,,,
15197275,,,,,46,,,45,,,substitution,125324876.0,False,False,regular,,,,
15197275,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
15197275,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,
15197275,,0.0,1.0,,27,,,19,,,goal,334548404.0,,False,regular,,,972421.0,Keane Lewis-Potter
