match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot
10411689,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,43.0,33.0,14.0,4.0,32.0,34.0,1.0,9.0,1.0,12.0,1.0,3.0,4.0,90.0,52.0,7.9,10.0,0.0,0.0,0.00026949,0,0.8531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411689,home,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,,901885,EUR,988329600,D,5,5,False,32.0,29.0,5.0,3.0,24.0,27.0,5.0,5.0,,6.0,,,,90.0,43.0,7.0,4.0,0.0416,0.0,0.00321752,1,,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411689,home,Salernitana,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,,224456,EUR,710121600,D,23,23,False,30.0,26.0,4.0,3.0,22.0,25.0,4.0,5.0,6.0,5.0,,,,74.0,40.0,7.2,4.0,0.0,0.0,0.00082351,0,,,1.0,3.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10411689,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,False,52.0,44.0,5.0,1.0,39.0,46.0,5.0,6.0,3.0,4.0,,,,90.0,66.0,7.9,8.0,0.0,0.0,0.00132479,0,,,,1.0,,,3.0,,,,,,5.0,1.0,1.0,,,,,,,,,,,,,,
10411689,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,,603738,EUR,842054400,M,6,6,False,19.0,12.0,2.0,1.0,7.0,12.0,6.0,9.0,,4.0,,,,64.0,39.0,7.2,11.0,0.0543,0.0,0.248506,1,,1.0,3.0,6.0,,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,
10411689,home,Salernitana,Domen Črnigoj,,,domen-crnigoj,D. Črnigoj,M,89,187.0,119,M,,232096,EUR,816652800,M,22,22,False,17.0,11.0,2.0,1.0,6.0,7.0,5.0,10.0,,2.0,,,,64.0,23.0,6.4,11.0,0.0,0.0,0.508093,0,,,2.0,,,,,,,5.0,2.0,,,,1.0,,,,,,,,,,,,,,
10411689,home,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,,804621,EUR,829094400,M,18,18,False,31.0,25.0,4.0,4.0,14.0,15.0,11.0,16.0,1.0,4.0,,,,90.0,46.0,7.6,10.0,0.109,0.6339,0.0227922,2,,,2.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,
10411689,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,M,3,3,False,30.0,24.0,5.0,4.0,18.0,20.0,6.0,12.0,4.0,3.0,,,,90.0,46.0,6.8,10.0,0.0,0.0,0.0205096,0,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,
10411689,home,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,F,20,20,False,16.0,14.0,1.0,1.0,3.0,4.0,11.0,13.0,1.0,2.0,,,,75.0,31.0,7.5,7.0,0.1762,0.3208,0.0178974,1,,2.0,5.0,9.0,,,1.0,1.0,,1.0,1.0,3.0,,4.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,
10411689,home,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,F,87,87,False,35.0,29.0,5.0,1.0,13.0,14.0,18.0,24.0,,3.0,,,,89.0,50.0,8.3,8.0,0.7621,0.6421,0.0867232,2,,1.0,3.0,6.0,1.0,,,,,1.0,1.0,,,5.0,2.0,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,True,1.0,1.0,,
