match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_wonContest,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_goals
14566663,home,Manchester City,Savinho,,,savio,Savinho,M,26,176.0,52195,M,1046795,EUR,1081555200,F,26,26,False,50.0,41.0,,,0.0,6.0,7.0,43.0,2.0,,90.0,77.0,6.8,25.0,0.179515,30.924,10.82166,13.0,455.46469362276,36.0,298.41,37.17,1,,-0.16,0.61,-0.01,3.17,4.99,1.69,0.71,0.27,Savinho,35.0,7.0,,,7.0,5.0,,9.0,,,,,,,,2.0,,1.0,,1.0,1.0,0.2945,,-0.5,1.0,4.0,1.0,1.0,,,,,,,,,,
14566663,home,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193.0,16113,M,1142703,EUR,1111363200,M,33,33,True,22.0,19.0,,,0.0,3.0,3.0,19.0,2.0,,45.0,34.0,6.5,6.0,0.111534,32.256,6.12338,8.0,194.41213267343,12.0,131.25,35.7,1,,0.05,0.16,0.14,1.42,3.19,0.95,0.37,0.2,,16.0,1.0,,,4.0,1.0,,3.0,3.0,,,,,,,,1.0,,1.0,,1.0,0.0193,0.0317,-0.05,,1.0,1.0,1.0,,,,,,,,,,
14566663,home,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171.0,173851,M,859765,EUR,959472000,M,47,47,True,22.0,20.0,1.0,1.0,0.0,4.0,4.0,18.0,4.0,,45.0,29.0,6.8,6.0,0.416098,28.692,6.92085,3.0,62.187831255128,6.0,49.56,31.08,1,,0.36,0.32,-0.11,1.35,3.78,1.31,0.42,0.06,Foden,16.0,2.0,,,3.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,0.0516,,-0.31,,,2.0,1.0,1.0,,,,,,,,,
14566663,home,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173.0,71179,M,934386,EUR,1022457600,F,11,11,True,21.0,16.0,,,0.0,,,21.0,2.0,,45.0,41.0,6.9,13.0,0.127391,31.032,5.07923,5.0,181.73342299288,19.0,34.335,13.965,2,,0.1,0.34,-0.02,1.68,2.44,0.66,0.21,0.08,Dokss,16.0,2.0,,,5.0,5.0,,7.0,,,,1.0,,,,1.0,1.0,,,1.0,,0.1562,,-0.03,,3.0,1.0,,2.0,,,,,,,,,
14566663,home,Manchester City,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176.0,77290,M,979128,EUR,1061078400,M,10,10,True,23.0,16.0,,,0.0,2.0,2.0,21.0,3.0,,25.0,36.0,7.5,9.0,0.0610862,28.512,3.83471,2.0,92.477406237641,15.0,50.715,7.35,4,,-0.13,0.29,-0.01,0.76,2.07,0.72,0.24,0.04,rayan_cherki,14.0,2.0,,,,4.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,0.2719,0.5624,0.14,1.0,2.0,,1.0,1.0,,,,,,,,,
14566663,home,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194.0,849024,M,839956,EUR,964137600,F,9,9,True,3.0,2.0,,,0.0,,,3.0,1.0,,25.0,9.0,6.5,1.0,0.0097133,30.636,2.95449,2.0,31.607289021038,3.0,16.38,16.38,4,,-0.03,0.35,0.15,1.01,1.42,0.35,0.13,0.04,EHaaland,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,0.4095,0.2333,-0.67,2.0,,,,1.0,,,,,,,,,
14566663,home,Manchester City,Marcus Bettinelli,,,marcus-bettinelli,M. Bettinelli,G,13,194.0,7719,M,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,marcusbettss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,home,Manchester City,Gianluigi Donnarumma,,,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,70015,M,824509,EUR,919900800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,home,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186.0,50024,M,964994,EUR,1011744000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,JGvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,home,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183.0,19609,M,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,matheusnunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,home,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188.0,40381,M,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,RúbenD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,home,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173.0,62462,M,331209,EUR,776476800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,BSilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Mark Flekken,,,mark-flekken,M. Flekken,G,1,194.0,2836,M,171919,EUR,739929600,G,1,1,False,41.0,31.0,14.0,5.0,0.0,29.0,32.0,9.0,11.0,1.0,90.0,56.0,10.0,10.0,0.00117567,21.96,5.26412,0.0,27.8535195437,5.0,-7.14,-0.735,0,2.1893,0.15,0.01,0.25,3.6,1.54,0.11,0.02,0.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,9.0,1.0,1.6434,1.0,,
14566663,away,Bayer 04 Leverkusen,Ernest Poku,,,ernest-poku,E. Poku,M,19,172.0,5166,M,1119502,EUR,1075248000,D,19,19,False,28.0,24.0,2.0,1.0,0.0,14.0,16.0,12.0,8.0,,90.0,40.0,7.2,8.0,0.025009,33.876,10.4695,11.0,105.64532570768,11.0,-44.835,10.71,1,,-0.08,0.28,0.24,3.05,5.34,1.21,0.58,0.28,,10.0,,,1.0,2.0,5.0,1.0,,1.0,,1.0,4.0,2.0,,,3.0,1.0,,,,,0.1028,,0.01,,,1.0,,1.0,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190.0,10330,M,1003339,EUR,1043798400,D,4,4,False,54.0,46.0,6.0,2.0,0.0,36.0,42.0,12.0,2.0,,90.0,76.0,7.4,13.0,0.00880513,30.024,10.52524,7.0,135.95965939889,19.0,-66.57,7.35,1,,0.01,0.06,0.77,2.82,5.75,1.34,0.5,0.12,jarellquansah,10.0,,1.0,2.0,3.0,3.0,,2.0,5.0,3.0,,1.0,,,,1.0,,,,,,0.0751,,-0.25,,,,,1.0,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Loïc Badé,,,loic-bade,L. Badé,D,5,191.0,3186,M,1006489,EUR,955411200,D,5,5,False,70.0,67.0,3.0,1.0,0.0,66.0,68.0,2.0,4.0,,90.0,84.0,7.3,4.0,0.00074362,30.024,11.07297,5.0,197.82444922718,25.0,-74.235,7.245,0,,0.13,0.09,0.44,2.55,6.43,1.59,0.39,0.11,,1.0,,1.0,1.0,4.0,4.0,1.0,1.0,7.0,2.0,,2.0,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Jeanuël Belocian,,,jeanuel-belocian,J. Belocian,D,6,186.0,1269,M,1173172,EUR,1108598400,D,44,44,False,48.0,39.0,7.0,2.0,0.0,33.0,40.0,8.0,1.0,,90.0,65.0,6.7,11.0,0.0021182,29.412,10.27574,5.0,103.90832798548,16.0,-41.16,8.61,0,,0.0,0.02,-0.04,2.7,5.82,1.3,0.36,0.09,,6.0,,,,2.0,2.0,,,4.0,1.0,4.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,
14566663,away,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171.0,13084,M,177177,EUR,811555200,D,20,20,False,44.0,37.0,6.0,1.0,0.0,24.0,26.0,18.0,6.0,,90.0,66.0,7.7,12.0,0.0829385,30.492,11.25805,13.0,123.66762819254,13.0,-71.925,5.355,2,,-0.05,0.05,0.0,2.78,5.84,1.61,0.74,0.28,grimaldo35,13.0,3.0,,,7.0,3.0,4.0,3.0,4.0,,2.0,2.0,2.0,True,,,1.0,,1.0,,1.0,0.1347,0.6125,0.52,,1.0,,1.0,1.0,,,,,,,,,1.0
14566663,away,Bayer 04 Leverkusen,Ibrahim Maza,,,maza-ibrahim,I. Maza,M,30,181.0,33874,M,1407524,EUR,1132790400,M,30,30,False,42.0,36.0,4.0,4.0,1.0,20.0,26.0,16.0,4.0,,90.0,66.0,7.6,14.0,0.119781,30.492,12.32052,5.0,174.213868389,19.0,-97.23,8.505,2,,0.25,0.42,-0.02,2.45,6.91,2.18,0.64,0.14,ibo_mz10,16.0,4.0,,2.0,6.0,7.0,2.0,2.0,3.0,,1.0,4.0,3.0,,1.0,1.0,2.0,,,1.0,,0.148,,-0.51,1.0,,2.0,1.0,1.0,,,,,,,,1.0,
14566663,away,Bayer 04 Leverkusen,Aleix García,,,aleix-garcia,A. García,M,24,173.0,4596,M,796047,EUR,867456000,M,24,24,False,84.0,77.0,7.0,5.0,0.0,58.0,61.0,23.0,7.0,,90.0,99.0,7.4,9.0,0.012673,28.116,12.08703,4.0,254.43212490448,35.0,11.55,20.475,0,,0.25,0.26,0.23,2.48,6.81,2.22,0.52,0.07,AlexGarcia97,19.0,1.0,,,3.0,3.0,3.0,,6.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186.0,5859,M,975798,EUR,1022544000,M,10,10,False,38.0,32.0,2.0,1.0,0.0,25.0,28.0,10.0,9.0,,90.0,58.0,6.8,15.0,0.0143552,30.528,11.90034,11.0,125.4302527835,15.0,-13.125,24.465,0,,-0.11,0.01,-0.17,2.68,6.07,2.18,0.76,0.21,MalikTillman8,7.0,1.0,,1.0,6.0,8.0,4.0,,1.0,,,6.0,4.0,,,5.0,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,
14566663,away,Bayer 04 Leverkusen,Patrik Schick,,,patrik-schick,P. Schick,F,14,191.0,10646,M,280609,EUR,822441600,F,14,14,False,21.0,17.0,,,0.0,10.0,14.0,7.0,5.0,,90.0,28.0,7.4,6.0,0.0141174,29.772,11.6147,7.0,86.256833731919,11.0,-40.74,4.62,1,,-0.15,-0.54,-0.02,2.65,6.49,1.7,0.63,0.15,p_shicky,7.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,0.0534,0.5913,0.52,,,,,,1.0,,,,,,,,1.0
14566663,away,Bayer 04 Leverkusen,Christian Kofane,Christian,Kofane,christian-kofane,C. Kofane,F,35,189.0,10971,M,2029648,EUR,1153872000,F,35,35,False,14.0,12.0,1.0,,1.0,7.0,8.0,6.0,1.0,,83.0,25.0,6.3,4.0,0.00622025,32.796,10.45019,16.0,44.721056231128,4.0,-4.935,5.25,0,,0.07,-0.63,-0.05,2.37,5.85,1.32,0.52,0.39,,5.0,,4.0,1.0,9.0,4.0,1.0,1.0,2.0,,,2.0,,,,1.0,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Nathan Tella,,,nathan-tella,N. Tella,M,23,173.0,3092,M,920379,EUR,931132800,F,23,23,True,3.0,2.0,,,0.0,,,3.0,,,10.0,4.0,6.4,1.0,0.00064178,28.26,1.39923,2.0,8.3848196760574,1.0,-8.295,-8.295,0,,-0.08,0.0,0.0,0.27,0.64,0.31,0.15,0.03,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Niklas Lomb,,,niklas-lomb,N. Lomb,G,36,188.0,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Jesper Schlich,Jesper Schlich,,jesper-schlich,J. Schlich,G,1,,30,M,1489148,EUR,1184198400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Ferdinand Pohl,Ferdinand Pohl,,ferdinand-pohl,F. Pohl,D,4,,623,M,1489166,EUR,1170374400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Ben Hawighorst,Ben Hawighorst,,ben-hawighorst,B. Hawighorst,D,29,185.0,206,M,1861963,EUR,1204329600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178.0,21522,M,1394353,EUR,1108512000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,benseghir44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Claudio Echeverri,,,claudio-echeverri,C. Echeverri,M,14,171.0,37367,M,1482424,EUR,1136160000,M,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,claudio_echeverri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Jeremiah Mensah,Jeremiah Mensah,,jeremiah-mensah,J. Mensah,M,10,176.0,479,M,1861974,EUR,1203552000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Naba Mensah,Naba Mensah,,naba-mensah,N. Mensah,M,45,,77,M,1489216,EUR,1178582400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566663,away,Bayer 04 Leverkusen,Montrell Culbreath,Montrell Culbreath,,montrell-culbreath,M. Culbreath,F,42,172.0,429,M,1568522,EUR,1188345600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
