match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,captain,stat_bigChanceMissed,stat_penaltyMiss,stat_totalOffside,player_lastName,stat_outfielderBlock,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_lastManTackle
14083215,home,Barcelona,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,13,13,False,25.0,22.0,6.0,3.0,0.0,20.0,21.0,2.0,4.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,90.0,38.0,6.7,3.0,0.00018034,13.804733066756,3.0,5.985,2.73,0.1804,0,-0.6258,0.04,0.0,0.15,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083215,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,77.0,68.0,5.0,2.0,0.0,37.0,41.0,31.0,36.0,9.0,3.0,2.0,3.0,,,,,,,90.0,110.0,6.8,14.0,0.0255002,57.724909915685,12.0,26.46,7.665,,0,,0.25,0.1,-0.19,,JKoundé,1.0,2.0,7.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14083215,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,5,5,False,90.0,82.0,8.0,5.0,0.0,52.0,56.0,30.0,34.0,3.0,8.0,5.0,,,,,,,,90.0,101.0,7.0,8.0,0.0177333,159.54332397811,23.0,98.28,15.015,,0,,0.29,0.09,-0.09,,PauCubarsí,2.0,2.0,4.0,1.0,,,,,,1.0,1.0,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,
14083215,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,18,18,False,66.0,58.0,6.0,2.0,0.0,36.0,39.0,22.0,27.0,5.0,8.0,2.0,3.0,2.0,,,,,,90.0,83.0,7.0,8.0,0.0232523,78.816020790767,13.0,56.91,11.445,,0,,0.22,0.05,-0.02,,gerardmaartin,,2.0,2.0,1.0,,,,3.0,,,1.0,Gerard,1.0,,,,,,,,,,,,,,,,,,,,,,
14083215,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,3,3,False,35.0,32.0,2.0,1.0,1.0,15.0,15.0,17.0,20.0,2.0,,2.0,,,,,,,,90.0,52.0,6.6,7.0,0.139516,110.92200931683,13.0,26.565,32.97,,3,,0.28,0.19,-0.26,,AlejandroBalde,1.0,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,0.0808,0.05,-0.32,,,,,,,,,,,,,,
14083215,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,M,24,24,False,48.0,41.0,4.0,3.0,0.0,16.0,17.0,25.0,31.0,4.0,4.0,2.0,3.0,1.0,,,,,,90.0,65.0,6.8,9.0,0.0246221,51.555541067132,9.0,10.395,7.035,,0,,0.04,0.03,-0.03,,ericgm3,,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083215,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,False,64.0,60.0,6.0,5.0,1.0,21.0,23.0,39.0,41.0,7.0,,8.0,3.0,1.0,,,,,,73.0,73.0,7.9,4.0,0.208287,282.32412037503,30.0,22.575,36.225,,0,,0.39,0.27,-0.02,,Pedri,,,1.0,1.0,,3.0,3.0,1.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
14083215,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,M,10,10,False,54.0,37.0,4.0,2.0,0.0,9.0,12.0,28.0,42.0,10.0,,9.0,1.0,,,,,,,88.0,85.0,7.0,30.0,0.268895,266.3151226902,27.0,126.63,21.315,,3,,0.22,0.67,-0.09,,Lamiyamal,1.0,,9.0,,,16.0,9.0,,4.0,,1.0,,2.0,2.0,1.0,2.0,2.0,,0.1151,,-0.59,1.0,,,,,,,,,,,,,
14083215,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,False,34.0,28.0,1.0,,0.0,11.0,12.0,17.0,22.0,3.0,1.0,1.0,1.0,1.0,,,,,,66.0,50.0,8.4,10.0,0.160181,75.250027184543,8.0,54.075,20.37,,2,,0.41,0.2,-0.02,,DaniOlmo,1.0,,5.0,,1.0,1.0,,,1.0,2.0,2.0,,2.0,1.0,,,1.0,1.0,0.5417,0.8661,0.54,,1.0,1.0,,,,,,,,,,,
14083215,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,M,11,11,False,22.0,18.0,1.0,1.0,0.0,5.0,5.0,13.0,17.0,4.0,1.0,2.0,1.0,1.0,,,,,,73.0,42.0,8.0,10.0,0.210404,102.11278693738,11.0,61.005,12.705,,4,,0.04,0.57,-0.06,,Raphinha,,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,3.0,4.0,,,2.0,1.0,1.1457,0.9946,0.43,1.0,1.0,,True,1.0,,,,,,,,,
