match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_unsuccessfulTouch,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_goals,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_errorLeadToAShot,stat_bigChanceCreated
10408275,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,False,32.0,26.0,22.0,16.0,17.0,18.0,9.0,14.0,11.0,1.0,3.0,3.0,90.0,42.0,7.6,7.0,0.0,0.0,0.00471217,0,1.2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408275,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,False,40.0,34.0,5.0,3.0,13.0,14.0,22.0,29.0,4.0,,,,90.0,74.0,7.0,12.0,0.0634,0.1316,0.0456705,2,,3.0,1.0,1.0,1.0,5.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10408275,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,44.0,35.0,9.0,5.0,22.0,24.0,13.0,20.0,4.0,,,,90.0,47.0,6.9,10.0,0.0,0.0,0.00380174,0,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,Unai,García,True,1.0,,,,,,,,,,,,,,,
10408275,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,55.0,45.0,9.0,4.0,29.0,34.0,16.0,21.0,6.0,,,,90.0,63.0,7.4,10.0,0.031,0.0,0.0523086,1,,,,,1.0,2.0,3.0,,,,1.0,,3.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
10408275,home,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,36.0,32.0,3.0,2.0,13.0,15.0,20.0,25.0,5.0,,,,90.0,61.0,7.1,9.0,0.0819,0.0,0.10234,2,,4.0,1.0,2.0,,6.0,3.0,1.0,1.0,,2.0,,3.0,3.0,,2.0,,,,,,,1.0,3.0,,,,,,,,,,,
10408275,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,54.0,45.0,4.0,1.0,17.0,19.0,28.0,35.0,10.0,,,,90.0,65.0,6.9,11.0,0.0,0.0,0.0191437,0,,,,5.0,3.0,8.0,6.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,1.0,,,2.0,2.0,,1.0,,,,,,,,,
10408275,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,33.0,25.0,5.0,5.0,10.0,10.0,17.0,32.0,2.0,,,,78.0,56.0,7.4,20.0,0.0842,0.0,0.203483,2,,9.0,2.0,3.0,2.0,5.0,3.0,1.0,,,2.0,,,1.0,,1.0,,,,4.0,,,,,2.0,,,,,,,,,,
10408275,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,False,41.0,33.0,3.0,2.0,10.0,12.0,23.0,29.0,6.0,,,,89.0,58.0,6.4,15.0,0.306,0.1041,0.0255918,2,,,,1.0,2.0,10.0,6.0,5.0,2.0,1.0,1.0,1.0,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,
10408275,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,68.0,60.0,11.0,9.0,20.0,20.0,41.0,49.0,4.0,,,,68.0,81.0,7.5,11.0,0.094,0.0,0.145336,2,,1.0,1.0,1.0,,1.0,5.0,,3.0,3.0,,,,,2.0,,,,,2.0,,,,,2.0,,2.0,,,,,,,,
10408275,home,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,12,12,False,35.0,22.0,1.0,1.0,9.0,9.0,14.0,30.0,1.0,,,,79.0,66.0,6.9,25.0,0.1879,0.0358,0.288293,3,,4.0,1.0,,1.0,7.0,11.0,2.0,9.0,6.0,,1.0,,1.0,3.0,3.0,,,,4.0,,,1.0,1.0,1.0,,2.0,ez_abde,1.0,,,,,,
