match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_errorLeadToAShot,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_accurateCross,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_clearanceOffLine,stat_outfielderBlock
12530784,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,20.0,15.0,,,0.0,7.0,7.0,8.0,13.0,2.0,3.0,1.0,1.0,,,,,,90.0,33.0,7.0,11.0,0.254564,3,,,3.0,5.0,,,,,,4.0,1.0,,,,,,2.0,0.0869,,ciroimmobile17,2.0,,1.0,,,1.0,,,1.0,,,
12530784,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,True,,19.0,18.0,,,0.0,2.0,2.0,19.0,21.0,,2.0,,1.0,,,,,,30.0,31.0,8.2,3.0,0.593719,4,,4.0,,2.0,,2.0,,,,,1.0,,,,1.0,,1.0,0.1511,5.0,ernest_muci,,1.0,1.0,2.0,3.0,,2.0,0.1517,,,,
12530784,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,,,,,8.0,6.0,6.4,1.0,0.00641762,2,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,0.1545,,semihkilicsoy9,,1.0,1.0,,,,1.0,,,,,
12530784,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2165,M,1114422,EUR,1090886400,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,AlexOxChambo,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,,
12530784,home,Beşiktaş JK,Yakup Arda Kılıç,yakup-arda-kilic,Y. A. Kılıç,F,27,179,769,M,1639816,EUR,1104796800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,,27.0,16.0,22.0,11.0,0.0,5.0,7.0,11.0,20.0,,,3.0,7.0,3.0,4.0,4.0,1.0,1.0,90.0,39.0,8.4,11.0,0.00128532,0,0.7219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12530784,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,D,17,17,False,,23.0,19.0,5.0,2.0,0.0,10.0,11.0,10.0,16.0,,1.0,,5.0,,,,,,90.0,43.0,8.3,9.0,0.0269614,0,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,3.0
12530784,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,,20.0,17.0,2.0,,0.0,11.0,12.0,6.0,8.0,2.0,4.0,1.0,2.0,,,,,,90.0,27.0,6.9,4.0,0.00244465,0,,,2.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0
12530784,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,,33.0,24.0,6.0,1.0,0.0,13.0,13.0,11.0,20.0,2.0,2.0,3.0,3.0,,,,,,64.0,41.0,6.3,10.0,0.00634307,0,,,2.0,4.0,,,2.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,2.0
12530784,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,,33.0,22.0,10.0,2.0,0.0,9.0,13.0,13.0,21.0,1.0,2.0,4.0,5.0,,,,,,90.0,63.0,6.8,20.0,0.0125457,0,,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0
12530784,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,,27.0,15.0,2.0,,0.0,6.0,7.0,9.0,20.0,2.0,6.0,,1.0,,,,,,86.0,37.0,6.4,14.0,0.00584835,0,,,1.0,5.0,1.0,,,3.0,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,
12530784,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,,37.0,32.0,3.0,2.0,0.0,15.0,17.0,17.0,20.0,,3.0,4.0,8.0,,,,,,90.0,54.0,7.2,5.0,0.0110327,1,,,2.0,7.0,3.0,1.0,2.0,2.0,2.0,,,,,,2.0,,1.0,0.0173,,,,1.0,,,,,,,,,,2.0
12530784,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,M,7,7,False,,22.0,15.0,2.0,2.0,0.0,7.0,8.0,8.0,18.0,,3.0,,2.0,,,,,,67.0,35.0,6.4,16.0,0.0137773,0,,4.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,,Arbnor,Muja,,2.0,,,,,,2.0,,,,,,,,1.0,,,
12530784,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,,44.0,34.0,2.0,,0.0,11.0,12.0,23.0,32.0,1.0,4.0,,6.0,,,,,,75.0,54.0,6.9,16.0,0.0451623,0,,,,3.0,,3.0,,2.0,2.0,3.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0
12530784,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,True,23.0,16.0,1.0,,0.0,7.0,11.0,9.0,16.0,1.0,5.0,2.0,11.0,,,,,,87.0,40.0,7.0,15.0,0.00554259,1,,4.0,2.0,7.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,,2.0,,,0.0393,,,1.0,1.0,,,,,1.0,0.0386,1.0,,,
12530784,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,,14.0,8.0,,,0.0,1.0,1.0,7.0,13.0,4.0,5.0,,2.0,,,,,,75.0,22.0,6.5,12.0,0.00710903,1,,,2.0,8.0,,1.0,,,,2.0,1.0,,,,2.0,,,0.0198,,,3.0,,,,,,1.0,0.0779,1.0,,,
12530784,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,0.0,,,,,,1.0,4.0,,,,,,,23.0,7.0,6.9,,,0,,,,,,,,1.0,,,,Yunus Cift,,,,,,,,,,,,,,,,,,,,1.0
12530784,away,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,29,29,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,15.0,7.0,6.1,2.0,0.0005446,1,,,3.0,4.0,1.0,,,,,1.0,,,,,1.0,1.0,,0.598,,,,,,,,,1.0,0.2612,,,,
12530784,away,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,True,,2.0,1.0,,,0.0,,,1.0,2.0,1.0,3.0,3.0,,,,,,,15.0,7.0,7.1,1.0,0.167673,0,,,1.0,2.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,
12530784,away,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,True,,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,1.0,,2.0,,,,,,11.0,5.0,6.6,2.0,1.972e-05,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530784,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,,10.0,5.0,6.2,3.0,,0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12530784,away,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,away,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,away,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,,,,,,,,,,,,,,,
12530784,away,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530784,away,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185,106,M,1004042,EUR,807580800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
