match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11096541,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6763,M,wout.weghorst,252215,EUR,713145600,F,27,27,False,20.0,16.0,,,3.0,4.0,13.0,16.0,2.0,,,90.0,31.0,7.2,6.0,3,,2.0,5.0,5.0,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,2.0,,,,,,1.0,,,,,
11096541,home,Manchester United,Antony,,,antony,Antony,M,7,172,218925,M,Antony,958380,EUR,951350400,F,21,21,True,17.0,16.0,,,3.0,3.0,13.0,15.0,3.0,,,32.0,28.0,7.3,5.0,1,1.0,,4.0,5.0,1.0,3.0,3.0,,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,
11096541,home,Manchester United,Fred,,,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,17,17,True,12.0,12.0,,,2.0,2.0,10.0,10.0,,,,14.0,12.0,6.9,,0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,
11096541,home,Manchester United,Jack Butland,,,jack-butland,J. Butland,G,1,196,717,M,,98448,EUR,731721600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8793,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22937,M,DDalot,843200,EUR,921715200,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,52792,M,KobbieM,1142175,EUR,1113868800,M,73,73,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2682,M,,103335,EUR,699667200,G,17,17,False,39.0,32.0,16.0,9.0,27.0,29.0,5.0,10.0,15.0,3.0,6.0,90.0,59.0,6.8,8.0,0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,
11096541,away,Fulham,Kenny Tete,,,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,30.0,25.0,,,16.0,18.0,10.0,15.0,5.0,,,89.0,55.0,6.7,9.0,1,3.0,2.0,2.0,6.0,,1.0,1.0,,2.0,1.0,,,2.0,,1.0,1.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,
11096541,away,Fulham,Issa Diop,,,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,42.0,38.0,7.0,5.0,28.0,29.0,10.0,13.0,5.0,,,90.0,53.0,7.1,6.0,2,,,1.0,2.0,,1.0,1.0,,4.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,
11096541,away,Fulham,Tim Ream,,,tim-ream,T. Ream,D,3,185,546,M,,118179,EUR,560390400,D,13,13,False,59.0,50.0,12.0,8.0,36.0,39.0,14.0,21.0,9.0,,,90.0,64.0,6.6,10.0,0,1.0,1.0,2.0,2.0,,,,,,1.0,,True,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,
11096541,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183,2855,M,,803174,EUR,870998400,D,33,33,False,30.0,20.0,11.0,5.0,11.0,15.0,10.0,20.0,4.0,,,90.0,56.0,6.3,18.0,1,5.0,,5.0,5.0,1.0,3.0,2.0,,3.0,2.0,,,2.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,
11096541,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176,357,M,,365802,EUR,791164800,M,6,6,False,27.0,21.0,2.0,2.0,14.0,15.0,7.0,13.0,4.0,,,89.0,39.0,6.6,8.0,0,1.0,,5.0,6.0,,3.0,2.0,,,3.0,,,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,
11096541,away,Fulham,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16474,M,Palhinha,364612,EUR,805248000,M,26,26,False,23.0,19.0,3.0,2.0,6.0,6.0,13.0,17.0,5.0,,,90.0,45.0,7.2,8.0,1,,,4.0,9.0,1.0,4.0,3.0,1.0,,4.0,2.0,,3.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,
11096541,away,Fulham,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1214,M,,151499,EUR,728611200,M,14,14,False,19.0,16.0,2.0,1.0,5.0,5.0,11.0,14.0,6.0,,,89.0,32.0,6.1,9.0,0,,,4.0,3.0,2.0,3.0,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,
11096541,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177,14310,M,andreaspereira,285949,EUR,820454400,M,18,18,False,24.0,18.0,1.0,,7.0,8.0,16.0,30.0,3.0,,,89.0,41.0,6.8,16.0,0,14.0,,2.0,,,1.0,,,,,,,,,1.0,,,,,,5.0,,,,,,5.0,,,,,,
11096541,away,Fulham,Willian,,,willian,Willian,F,88,175,9655,M,willianborges88,31417,EUR,587088000,M,20,20,False,30.0,26.0,3.0,3.0,12.0,15.0,14.0,17.0,5.0,,,72.0,43.0,6.2,8.0,2,2.0,1.0,3.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,1.0,,,,,1.0
11096541,away,Fulham,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,AleksMitrović,192144,EUR,779673600,F,9,9,False,18.0,12.0,,,4.0,8.0,8.0,11.0,2.0,,,72.0,39.0,7.2,14.0,5,1.0,4.0,10.0,8.0,4.0,3.0,2.0,,,,2.0,,,,,4.0,1.0,,,2.0,1.0,3.0,1.0,,,1.0,,2.0,,,,,
11096541,away,Fulham,Manor Solomon,,,manor-solomon,M. Solomon,M,19,167,5465,M,,862223,EUR,932774400,F,11,11,True,,,,,,,,,2.0,,,8.0,3.0,6.5,2.0,0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Daniel James,,,daniel-james,D. James,M,7,172,4102,M,Daniel_James97,828639,EUR,879120000,M,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,8.0,2.0,6.2,1.0,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Cédric Soares,,,cedric-soares,C. Soares,M,6,172,2813,M,,44760,EUR,683596800,D,12,12,True,6.0,3.0,1.0,,1.0,1.0,2.0,5.0,,,,8.0,10.0,6.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185,646,M,,82566,EUR,664329600,M,10,10,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,1.0,6.0,,,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11096541,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188,518,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Saša Lukić,,,sasa-lukic,S. Lukić,M,20,183,2071,M,,371222,EUR,839894400,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173,4930,M,,355528,EUR,858988800,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096541,away,Fulham,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
