match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_ownGoals,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,captain,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceMissed
14083156,home,Valencia,Umar Sadiq,,,umar-sadiq,U. Sadiq,F,6,192.0,2879,M,754710,EUR,854841600,F,6,6,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,2.0,,,,,26.0,16.0,7.0,5.0,0.203391,77.823000585283,5.0,-1.681897525488,,2,,0.41,0.05,-0.06,,,,2.0,3.0,,,,,,,1.0,1.0,,2.0,1.0,,1.0,0.0339,0.0066,18.617468603489,20.161834837137,1.0,-0.15,1.0,,,1.0,,,,1.0,,,,,,,
14083156,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183.0,473,M,344751,EUR,794707200,M,22,22,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,10.0,5.0,6.7,,0.00222102,17.375501377336,3.0,-0.046071651534518,,0,,-0.05,0.05,0.17,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Javier Guerra,,,javier-guerra,J. Guerra,M,8,187.0,1800,M,1122610,EUR,1052784000,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,10.0,3.0,6.5,1.0,0.00090407,,,,,0,,-0.07,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Largie Ramazani,,,largie-ramazani,L. Ramazani,M,17,167.0,1568,M,909966,EUR,983232000,F,17,17,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,10.0,9.0,7.1,3.0,0.00683152,47.069795737374,3.0,21.21997668111,,2,,0.01,0.19,-0.03,,2.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,0.8226,0.7606,14.38898248769,37.749078168431,2.0,0.3,1.0,,,,,1.0,,,,,,,,,
14083156,home,Valencia,Vicent Abril,Vicent Abril,,vicent-abril,V. Abril,G,28,187.0,49,M,1464650,EUR,1108425600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Rubén Iranzo,,,ruben-iranzo,R. Iranzo,D,26,182.0,56,M,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Marcos Navarro,Marcos Navarro,,navarro-marcos,M. Navarro,D,36,172.0,42,M,1490806,EUR,1085875200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Alejandro Panach Olmo,,,alejandro-panach-olmo,A. P. Olmo,D,32,177.0,26,M,1614476,EUR,1137542400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Joel Fontanet Paredes,,,fontanet-paredes-joel,J. F. Paredes,D,40,,15,M,2399600,EUR,1140998400,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,André Almeida,,,andre-almeida,A. Almeida,M,10,176.0,1200,M,845693,EUR,959644800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,home,Valencia,Dani Raba,,,dani-raba,D. Raba,F,19,184.0,999,M,873947,EUR,814924800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,False,23.0,13.0,11.0,2.0,0.0,11.0,13.0,2.0,10.0,11.0,2.0,2.0,2.0,2.0,90.0,34.0,6.0,11.0,0.002543,42.272705861826,5.0,9.892467295377,0.1298,0,-0.8879,0.11,0.0,-0.32,0.01,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,
14083156,away,Espanyol,Rubén Sánchez,,,sanchez-saez-ruben,R. Sánchez,D,2,184.0,124,M,1021165,EUR,981244800,D,2,2,False,45.0,32.0,12.0,3.0,0.0,15.0,18.0,17.0,27.0,4.0,,,,,90.0,72.0,5.7,18.0,0.0240739,124.47671097243,15.0,95.387738321173,,1,,0.05,0.13,-0.67,,1.0,,3.0,2.0,1.0,6.0,1.0,,,,1.0,,2.0,1.0,,,,0.0154,,21.52513849233,23.221202057602,1.0,-0.07,,,,,1.0,,,1.0,,,,,,1.0,
14083156,away,Espanyol,Fernando Calero,,,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,62.0,55.0,8.0,4.0,0.0,42.0,46.0,13.0,16.0,5.0,,,,,79.0,78.0,6.2,8.0,0.00819624,132.20487814864,22.0,53.024260519205,,1,,0.16,0.07,-0.23,,,,5.0,2.0,1.0,8.0,2.0,1.0,,,2.0,,2.0,1.0,,,,0.0338,,,,,-0.05,,1.0,,,,,,1.0,,,,,,,
14083156,away,Espanyol,Leandro Cabrera,,,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,57.0,48.0,9.0,4.0,0.0,22.0,25.0,26.0,32.0,3.0,,,,,90.0,72.0,6.2,12.0,0.0165944,138.24764477376,17.0,100.53516347972,,1,,0.02,0.07,-0.45,,2.0,,6.0,7.0,1.0,4.0,,2.0,1.0,1.0,2.0,,4.0,3.0,,,1.0,0.0268,,26.107269723377,32.882422599316,1.0,-0.22,,,,,1.0,,True,1.0,,,,,,,
14083156,away,Espanyol,Carlos Romero,Carlos Romero,,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,36.0,28.0,3.0,2.0,0.0,16.0,19.0,12.0,17.0,5.0,,,,,90.0,72.0,6.6,20.0,0.0713813,213.09978471459,25.0,84.968567147153,,0,,-0.05,0.14,-0.48,,6.0,1.0,4.0,10.0,6.0,2.0,,3.0,2.0,1.0,2.0,1.0,,,,,2.0,,,22.396496220028,23.856815064044,1.0,,,,,1.0,5.0,,,,,,,,,,
14083156,away,Espanyol,Jofre Carreras,,,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,M,17,17,False,16.0,14.0,,,0.0,3.0,4.0,11.0,12.0,1.0,,,,,70.0,35.0,6.7,11.0,0.571413,94.709885638223,9.0,64.621819348997,,2,,0.26,-0.4,-0.2,,4.0,,2.0,5.0,3.0,,,,,5.0,,2.0,,,,,2.0,0.087,,17.227841083576,55.060237072423,3.0,-0.12,2.0,,,,3.0,2.0,,,,1.0,,,,,
14083156,away,Espanyol,Urko González,,,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,4,4,False,47.0,37.0,2.0,1.0,0.0,14.0,16.0,23.0,31.0,8.0,,,,,90.0,62.0,6.6,15.0,0.0566291,96.496252594185,15.0,12.459558598914,,1,,0.21,0.05,-0.15,,1.0,,6.0,5.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,1.0,0.0336,,,,,-0.06,2.0,2.0,,3.0,,1.0,,,,,,,,,
14083156,away,Espanyol,Pol Lozano,,,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,33.0,28.0,2.0,1.0,0.0,9.0,9.0,19.0,24.0,4.0,,,,,51.0,47.0,6.7,9.0,0.030903,47.900710185864,8.0,2.9285020618509,,1,,0.15,0.03,-0.06,,2.0,,3.0,3.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,0.1288,0.169,12.501919339796,13.292349717036,1.0,0.03,1.0,,,,,,,,,,,,,,
14083156,away,Espanyol,Ramón Terrats,Ramón Terrats,,ramon-terrats,R. Terrats,M,14,179.0,517,M,1088565,EUR,971827200,M,14,14,False,16.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,12.0,5.0,,,,,79.0,36.0,7.4,10.0,0.115399,156.90503978101,8.0,-50.496231970479,,1,,0.24,0.2,-0.1,,3.0,2.0,8.0,2.0,2.0,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,2.0,0.2076,0.9096,28.403401413935,29.547512941024,1.0,0.51,,,,3.0,,,,,,,,,,,
14083156,away,Espanyol,Roberto Fernández,,,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,9,9,False,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,,,,,,90.0,19.0,6.5,10.0,0.0503038,35.804550791255,7.0,13.838628229054,,0,,-0.13,0.07,-0.01,,1.0,1.0,8.0,6.0,3.0,,,1.0,1.0,3.0,,2.0,5.0,2.0,,,1.0,,,9.6123305780131,9.7328014980272,1.0,,,,,2.0,2.0,,,,,,,,,,
14083156,away,Espanyol,Pere Milla,,,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,F,11,11,False,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,2.0,,,,,51.0,17.0,6.3,6.0,0.00047204,33.314509223182,6.0,13.047104570912,,3,,-0.28,0.12,-0.07,,,,3.0,2.0,,1.0,,1.0,,2.0,,,,,,,1.0,0.2403,,,,,-0.44,2.0,,,1.0,,2.0,,1.0,,,,,,,
14083156,away,Espanyol,Edu Expósito,,,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,True,26.0,20.0,4.0,2.0,0.0,5.0,5.0,15.0,21.0,3.0,,,,,39.0,38.0,6.5,11.0,0.0893113,72.826743201768,11.0,18.536586101599,,1,,0.25,0.07,-0.2,,5.0,2.0,3.0,1.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,,0.0202,0.0324,,,,-0.05,2.0,,,1.0,,,,,,,,,,,
14083156,away,Espanyol,Kike García,,,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,19,19,True,4.0,3.0,,,1.0,1.0,1.0,2.0,3.0,,,,,,39.0,21.0,6.7,8.0,0.647751,30.851532863582,4.0,23.064977239107,,4,,0.2,0.11,0.0,,1.0,,1.0,4.0,1.0,,,1.0,1.0,5.0,,2.0,,2.0,3.0,,1.0,0.6126,0.6713,,,,-0.7,,,,,,,,1.0,,1.0,,,,,1.0
14083156,away,Espanyol,Tyrhys Dolan,Tyrhys Dolan,,tyrhys-dolan,T. Dolan,M,24,170.0,687,M,1063015,EUR,1009497600,F,24,24,True,10.0,8.0,,,0.0,3.0,5.0,5.0,5.0,1.0,,,,,20.0,16.0,6.5,7.0,0.00960471,65.668304661788,6.0,45.214622077933,,0,,-0.01,0.11,-0.02,,2.0,,1.0,1.0,,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Miguel Rubio,,,miguel-rubio,M. Rubio,D,15,191.0,184,M,934351,EUR,889574400,D,15,15,True,7.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,2.0,,,,,11.0,10.0,6.4,3.0,0.00030675,3.1969985924301,1.0,1.3458316095916,,0,,-0.06,0.0,-0.13,,,,1.0,2.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Charles Pickel,,,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,18,18,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,,,,,11.0,6.0,6.4,1.0,0.00166966,28.152302102718,3.0,-5.1582140279091,,0,,-0.01,0.0,-0.1,,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,charlespickel,,,,,,
14083156,away,Espanyol,Pol Tristan Jimenez,,,pol-tristan-jimenez,P. T. Jimenez,G,30,188.0,23,M,962624,EUR,1016409600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Angel Fortuno,,,fortuno-angel,A. Fortuno,G,1,183.0,108,M,1082734,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Clemens Riedel,,,clemens-riedel,C. Riedel,D,38,186.0,353,M,1129360,EUR,1058572800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Jose Salinas,,,jose-salinas,J. Salinas,D,12,178.0,194,M,1068891,EUR,970272000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083156,away,Espanyol,Antoniu Roca,,,antoniu-roca,A. Roca,M,20,180.0,175,M,1099344,EUR,1031184000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
