match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,captain,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside
14053768,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196.0,389,M,347726,EUR,770256000,G,1,1,False,24.0,22.0,4.0,2.0,0.0,22.0,22.0,2.0,10.0,2.0,1.0,3.0,90.0,37.0,7.0,2.0,0.00019617,0.4937,0,0.0886,-0.01,0.0,0.13,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,205,M,794990,EUR,896745600,D,2,2,False,45.0,38.0,8.0,5.0,0.0,20.0,22.0,23.0,7.0,,,,90.0,61.0,6.8,10.0,0.0465796,,0,,0.25,0.12,-0.16,,18.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190.0,160,M,152414,EUR,719107200,D,3,3,False,70.0,66.0,11.0,10.0,0.0,37.0,38.0,32.0,4.0,,,,90.0,84.0,7.7,4.0,0.0225727,,1,,0.32,0.1,0.14,,29.0,,,3.0,1.0,6.0,1.0,1.0,5.0,1.0,,1.0,1.0,2.0,1.0,0.0789,-0.23,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182.0,150,M,46900,EUR,618105600,D,24,24,False,68.0,62.0,5.0,4.0,0.0,36.0,37.0,31.0,4.0,,,,90.0,76.0,7.0,8.0,0.117624,,0,,0.31,0.2,-0.13,,26.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178.0,3591,M,991679,EUR,971913600,D,16,16,False,50.0,47.0,8.0,6.0,1.0,20.0,21.0,29.0,7.0,,,,90.0,92.0,8.6,20.0,0.366724,,3,,0.42,0.2,-0.19,,27.0,15.0,3.0,1.0,9.0,5.0,,1.0,1.0,1.0,5.0,,,1.0,3.0,0.1222,0.64,,1.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,0.3691,,,,,,,,
14053768,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173.0,362,M,1000548,EUR,1043625600,M,27,27,False,41.0,38.0,2.0,2.0,0.0,15.0,15.0,26.0,2.0,,,,68.0,48.0,6.9,5.0,0.0996901,,0,,0.05,0.15,-0.04,,23.0,2.0,,3.0,2.0,4.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179.0,684,M,1433802,EUR,1086048000,M,21,21,False,68.0,59.0,6.0,6.0,0.0,34.0,36.0,32.0,2.0,,,,89.0,83.0,7.1,12.0,0.0379896,,4,,0.28,0.36,-0.12,,25.0,,,,5.0,3.0,1.0,3.0,,2.0,1.0,,1.0,3.0,1.0,0.2836,0.0,,1.0,,,1.0,2.0,,,,0.2144,,,,,,,,
14053768,home,FC Utrecht,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178.0,5655,M,1211982,EUR,1081123200,M,26,26,False,15.0,11.0,1.0,1.0,0.0,5.0,5.0,10.0,1.0,,,,45.0,26.0,6.3,11.0,0.00399343,,1,,-0.04,-0.11,-0.06,,6.0,1.0,,,4.0,1.0,,2.0,,,,,,,1.0,0.0554,0.01,,,,,,1.0,,,1.0,,2.0,,,,,,,
14053768,home,FC Utrecht,David Min,,,david-min,D. Min,F,9,194.0,359,M,966429,EUR,930096000,M,9,9,False,20.0,15.0,,,0.0,5.0,5.0,15.0,6.0,,,,90.0,43.0,6.7,13.0,0.171364,,3,,0.24,0.42,-0.01,,10.0,,,4.0,6.0,9.0,,3.0,2.0,1.0,1.0,2.0,2.0,,2.0,0.5077,-0.66,,,1.0,2.0,,1.0,,,5.0,,2.0,1.0,,,,,,
14053768,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,15,170.0,321,M,1214695,EUR,1121385600,M,15,15,False,30.0,23.0,2.0,2.0,0.0,6.0,8.0,22.0,1.0,,,,86.0,51.0,8.6,16.0,0.737621,,4,,0.87,0.35,-0.04,,17.0,1.0,,,6.0,5.0,,9.0,1.0,1.0,,4.0,1.0,,,0.3111,0.52,,,2.0,,1.0,2.0,,1.0,2.0,0.266,1.0,,1.0,,,,,
14053768,home,FC Utrecht,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190.0,46794,M,149731,EUR,772243200,F,91,91,False,24.0,19.0,,,0.0,8.0,9.0,15.0,3.0,,,,86.0,45.0,6.9,13.0,0.118056,,5,,0.25,0.09,-0.03,,11.0,,,4.0,10.0,10.0,1.0,2.0,,2.0,1.0,1.0,4.0,,3.0,0.6717,-0.69,,2.0,2.0,3.0,1.0,,1.0,,3.0,0.3164,4.0,1.0,,SebHaller,,,,
14053768,home,FC Utrecht,Miguel Rodríguez,,,miguel-rodriguez,M. Rodríguez,M,22,179.0,653,M,1014118,EUR,1051574400,F,22,22,True,14.0,12.0,,,0.0,4.0,4.0,10.0,2.0,,,,45.0,32.0,7.9,11.0,0.208902,,1,,0.33,0.23,-0.03,,8.0,2.0,1.0,,5.0,4.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,0.5082,0.51,,1.0,2.0,,1.0,,,1.0,4.0,0.5427,3.0,,,,,,,
14053768,home,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180.0,7245,M,1014225,EUR,1051401600,M,14,14,True,9.0,6.0,2.0,,0.0,3.0,4.0,5.0,,,,,22.0,9.0,6.5,3.0,0.00092513,,0,,-0.03,0.0,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zidaneiqbal,,,,
14053768,home,FC Utrecht,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183.0,173,M,946561,EUR,933033600,D,55,55,True,2.0,2.0,,,1.0,,,2.0,,,,,8.0,2.0,7.3,,0.298309,,0,,0.38,0.08,0.13,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
14053768,home,FC Utrecht,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183.0,557,M,855854,EUR,885945600,M,20,20,True,1.0,1.0,,,0.0,,,1.0,,,,,8.0,2.0,6.5,,0.00013944,,0,,-0.02,,0.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175.0,305,M,934249,EUR,986428800,M,8,8,True,1.0,1.0,1.0,1.0,0.0,,,1.0,,,,,1.0,1.0,,,0.00321032,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187.0,76,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Kevin Gadellaa,,,kevin-gadellaa,K. Gadellaa,G,33,210.0,174,M,1169107,EUR,1049760000,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181.0,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198.0,168,M,996992,EUR,1002499200,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053768,home,FC Utrecht,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
