match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,captain,stat_clearanceOffLine,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
12420990,home,Standard Liège,Viktor Đukanović,,viktor-dukanovic,V. Đukanović,M,7,184,528,M,1086448,EUR,1075334400,F,10,10,True,2.0,,,,0.0,,1.0,1.0,2.0,1.0,2.0,,1.0,,,10.0,5.0,6.6,3.0,0.0233295,0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12420990,home,Standard Liège,Matteo Godfroid,Matteo Godfroid,matteo-godfroid,M. Godfroid,G,45,190,43,M,1082355,EUR,1077580800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,home,Standard Liège,Alexandro Calut,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,home,Standard Liège,Nathan Ngoy,,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,home,Standard Liège,Daan Dierckx,,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,home,Standard Liège,Sacha Banse,Sacha,banse-sacha,S. Bansé,M,6,180,575,M,1126690,EUR,984700800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,Bansé,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Ortwin De Wolf,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,41.0,38.0,8.0,5.0,0.0,37.0,37.0,1.0,4.0,,,4.0,,2.0,5.0,90.0,50.0,8.2,3.0,0.00016546,0,0.5892,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,
12420990,away,KV Mechelen,Jules Van Cleemput,,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,2,2,False,66.0,53.0,12.0,7.0,0.0,38.0,42.0,16.0,25.0,,1.0,1.0,,,,73.0,75.0,7.0,13.0,0.0104189,1,,,1.0,1.0,3.0,4.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.0213,,1.0,,,,,,,,,,
12420990,away,KV Mechelen,Zinho Vanheusden,,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,13,13,False,79.0,77.0,5.0,3.0,0.0,65.0,66.0,12.0,13.0,4.0,6.0,3.0,1.0,,,90.0,94.0,7.4,3.0,0.00555916,1,,,,,1.0,1.0,,,,2.0,,,,6.0,1.0,,1.0,0.0754,,,1.0,,0.2565,,,,,,,
12420990,away,KV Mechelen,José Marsà,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,112.0,98.0,21.0,11.0,0.0,66.0,70.0,32.0,42.0,,1.0,8.0,,,,90.0,124.0,7.1,19.0,0.07853,0,,,,,,4.0,1.0,2.0,1.0,,3.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,
12420990,away,KV Mechelen,Patrick Pflücke,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,77,77,False,45.0,40.0,6.0,4.0,0.0,17.0,18.0,25.0,33.0,,3.0,3.0,1.0,,,90.0,64.0,7.1,10.0,0.345674,0,,,6.0,2.0,,3.0,2.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,
12420990,away,KV Mechelen,Aziz Ouattara Mohammed,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,46.0,42.0,7.0,6.0,0.0,26.0,27.0,16.0,19.0,1.0,4.0,11.0,,,,90.0,61.0,6.7,7.0,0.0123794,2,,,,,4.0,11.0,1.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,5.0,0.0411,1.0,,,2.0,,,,,,,,
12420990,away,KV Mechelen,Rob Schoofs,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,57.0,48.0,3.0,2.0,0.0,25.0,28.0,23.0,30.0,,3.0,7.0,1.0,,,90.0,69.0,7.3,13.0,0.0387551,2,,,1.0,,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,0.0415,1.0,,1.0,,0.0218,,1.0,True,,,,
12420990,away,KV Mechelen,Daam Foulon,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,43.0,31.0,6.0,3.0,0.0,14.0,16.0,17.0,31.0,1.0,2.0,2.0,,,,90.0,65.0,6.6,22.0,0.00605709,0,,,4.0,,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Kerim Mrabti,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,30.0,24.0,,,0.0,13.0,14.0,11.0,16.0,2.0,4.0,2.0,2.0,,,74.0,35.0,6.8,7.0,0.00550097,0,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Bilal Bafdili,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,F,35,35,False,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,1.0,4.0,2.0,,,,45.0,18.0,6.6,5.0,0.00158805,0,,,,,,3.0,,1.0,,,1.0,,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,
12420990,away,KV Mechelen,Lion Lauberbach,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,22.0,16.0,3.0,2.0,0.0,5.0,8.0,11.0,15.0,2.0,5.0,3.0,2.0,,,88.0,35.0,6.4,13.0,0.0046829,2,,,1.0,,,1.0,,1.0,,,4.0,,1.0,,1.0,,,0.3108,,,,1.0,,,,,,1.0,,
12420990,away,KV Mechelen,Nikola Storm,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,True,18.0,15.0,2.0,2.0,0.0,4.0,6.0,11.0,12.0,,1.0,1.0,,,,45.0,23.0,6.8,5.0,0.0251414,1,,,,,2.0,2.0,,,,,2.0,1.0,1.0,,1.0,,,0.03,,,,,,,,,,,,
12420990,away,KV Mechelen,Toon Raemaekers,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,True,24.0,20.0,6.0,4.0,0.0,12.0,13.0,8.0,11.0,,1.0,2.0,,,,17.0,26.0,7.1,5.0,0.0113992,0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,
12420990,away,KV Mechelen,Geoffry Hairemans,,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,True,11.0,9.0,1.0,1.0,0.0,7.0,8.0,2.0,3.0,,,1.0,,,,16.0,12.0,6.6,2.0,0.00099426,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Petter Nosakhare Dahl,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,,,,,0.0,,,,,,,,,,,9.0,,6.3,,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Yannick Thoelen,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Sandy Walsh,,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandywalsh
12420990,away,KV Mechelen,Bas Van den Eynden,,van-den-eynden-bas,B. V. d. Eynden,D,6,190,66,M,1048359,EUR,1010361600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Elton Yeboah,,elton-yeboah,E. Yeboah,M,21,185,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420990,away,KV Mechelen,Julien Ngoy,,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
