match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dribbleValueNormalized,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,player_firstName,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_lastName,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_totalOffside,stat_penaltyWon,stat_keyPass,stat_accurateCross,stat_penaltyConceded,stat_penaltyFaced,stat_shotOffTarget,stat_bigChanceCreated,stat_hitWoodwork
15237893,home,Chapecoense,Italo,italo,Italo,M,77,190.0,137,M,1546812,EUR,1034467200.0,F,77,77,False,23.0,17.0,3.0,1.0,0.0,6.0,6.0,11.0,17.0,2.0,6.0,,,,,,90.0,39.0,7.2,12.0,0.0355646,,1,,-0.17,-0.04,,1.0,2.0,5.0,3.0,2.0,2.0,1.0,,4.0,,0.55,,,,135.10828136157,13.0,59.967431580742,,,2.0,,,0.0412,,22.960414991541,57.305190287362,3.0,-0.29,,1.0,,,1.0,1.0,1.0,,,,,,
15237893,home,Chapecoense,Everton,everton,Everton,D,26,181.0,55,M,1105232,EUR,797472000.0,D,26,26,True,14.0,10.0,2.0,1.0,0.0,5.0,6.0,5.0,8.0,2.0,,,,,,,45.0,27.0,6.6,8.0,0.026388,,0,,0.21,-0.09,,1.0,1.0,4.0,4.0,,3.0,1.0,1.0,1.0,1.0,0.09,2.0,1.0,1.0,84.935157067105,6.0,54.645079006486,Everton,,,,,,,27.214414714243,50.425577835063,1.0,,,,,,,,,1.0,,,,,
15237893,home,Chapecoense,Jean Carlos,jean-carlos,J. Carlos,M,20,178.0,459,M,850475,EUR,698112000.0,M,20,20,True,16.0,9.0,2.0,1.0,1.0,1.0,3.0,8.0,13.0,,1.0,,,,,,32.0,21.0,7.9,8.0,0.0635186,,1,,-0.32,-0.07,,1.0,1.0,1.0,1.0,,,,,,,0.31,1.0,,,29.266044244509,5.0,0.17660208927887,,,,1.0,1.0,0.596,0.258,,,,0.56,,,,,,,1.0,1.0,,,,,
15237893,home,Chapecoense,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185.0,3708,M,46620,EUR,611971200.0,F,11,11,True,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,,4.0,,,,,,32.0,12.0,6.3,3.0,0.00152113,,0,,0.02,0.0,,,1.0,3.0,,,1.0,,,1.0,1.0,-0.42,,,,28.137519740228,3.0,15.016652894211,,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,Higor Meritão,higor-meritao,H. Meritão,M,22,186.0,200,M,973845,EUR,772329600.0,M,22,22,True,12.0,12.0,1.0,1.0,0.0,9.0,9.0,3.0,3.0,,1.0,,,,,,22.0,17.0,7.5,1.0,0.0009506,,1,,0.03,-0.13,,,,3.0,2.0,1.0,,,,1.0,2.0,0.02,,,2.0,17.808090324344,1.0,15.916121492226,,2.0,,1.0,1.0,0.1701,0.7416,15.916121492226,17.808090324344,1.0,0.51,,,,,,,,,,,,,
15237893,home,Chapecoense,Robert Santos,robert-santos,R. Santos,M,10,180.0,415,M,1650085,EUR,1058659200.0,F,8,8,True,5.0,4.0,3.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,,,,,,15.0,9.0,6.9,1.0,0.00416943,,0,,0.15,0.25,,,,,1.0,,,,,,,0.0,,,1.0,26.686374649638,4.0,9.7251168017172,Robert Santos,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
15237893,home,Chapecoense,Rafael Santos,rafael-santos,R. Santos,G,1,191.0,85,M,108480,EUR,605836800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,Kauan,kauan,Kauan,D,21,191.0,25,M,1198003,EUR,1049673600.0,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Kauan,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,Bruno Leonardo,bruno-leonardo,B. Leonardo,D,33,187.0,72,M,840280,EUR,833673600.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,João Vitor,joao-vitor,J. Vitor,M,5,177.0,139,M,1465222,EUR,891302400.0,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,João Vitor,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,Perotti,perotti,Perotti,F,9,185.0,181,M,840076,EUR,880156800.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,Rubens Tadeu,rubens-tadeu,R. Tadeu,F,70,,99,M,1470928,EUR,1048809600.0,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,home,Chapecoense,David,david,David,,19,,13,M,2002928,EUR,,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191.0,3074,M,905448,EUR,970704000.0,G,77,77,False,9.0,9.0,,,0.0,9.0,9.0,,,,1.0,,,,,,90.0,10.0,5.0,,2.662e-05,,0,-1.8927,0.01,-0.72,-0.86,,,1.0,,,,,,,1.0,0.0,,,,8.5200132042151,1.0,7.4552121839538,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
15237893,away,Santos,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173.0,1630,M,840119,EUR,859939200.0,D,18,18,False,74.0,67.0,2.0,,1.0,19.0,21.0,48.0,53.0,1.0,9.0,,,,,,90.0,93.0,5.9,11.0,0.0654549,,0,,0.04,-0.71,,4.0,,,1.0,,,,1.0,1.0,,0.24,,,,357.23277624252,46.0,129.00058390308,,,1.0,,,,,15.537997641611,40.479806109674,2.0,,,,,,,,2.0,1.0,,,,,
15237893,away,Santos,Alexis Duarte,alexis-duarte,A. Duarte,D,23,185.0,791,M,883205,EUR,952819200.0,D,4,4,False,55.0,50.0,2.0,1.0,0.0,33.0,34.0,17.0,21.0,5.0,5.0,,,,,,90.0,63.0,5.7,6.0,0.00710792,,0,,0.01,-0.76,,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14,3.0,,,223.89314682904,29.0,83.09575366362,,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Luan Peres,luan-peres,L. Peres,D,14,190.0,1198,M,842098,EUR,774576000.0,D,14,14,False,62.0,57.0,7.0,3.0,0.0,34.0,35.0,23.0,27.0,1.0,6.0,,,,,,90.0,70.0,6.2,6.0,0.0103541,,0,,0.06,-0.46,,,,2.0,5.0,,1.0,1.0,,,1.0,0.11,2.0,2.0,1.0,192.54185943891,27.0,73.954090610356,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
15237893,away,Santos,Vinicius Rodrigues Lira,vinicius-lira,V. Lira,D,3,187.0,801,M,2039241,EUR,1192147200.0,D,3,3,False,31.0,25.0,,,0.0,10.0,10.0,15.0,21.0,2.0,,,,,,,90.0,60.0,5.6,12.0,0.224818,,2,,0.16,-0.77,,8.0,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,,0.13,1.0,,1.0,173.69541105931,22.0,71.202341571468,Vinicius Lira,1.0,,1.0,,0.0776,0.0234,18.253335892099,36.677315542498,3.0,-0.25,,,,,,,3.0,4.0,,,1.0,,
15237893,away,Santos,Gabriel Menino,gabriel-menino,G. Menino,M,25,176.0,2791,M,974556,EUR,970185600.0,M,25,25,False,72.0,66.0,1.0,1.0,0.0,16.0,17.0,50.0,55.0,,1.0,,,,,,89.0,101.0,8.7,16.0,0.294811,,6,,0.42,-0.17,,9.0,1.0,3.0,9.0,1.0,3.0,2.0,,2.0,,0.45,2.0,,1.0,341.16179965472,36.0,209.92075552205,,1.0,4.0,2.0,1.0,0.2052,0.8854,40.881170989165,100.45393697503,3.0,0.48,,1.0,,,1.0,,4.0,2.0,,,3.0,,
15237893,away,Santos,João Schmidt,joao-schmidt,J. Schmidt,M,5,183.0,1085,M,244591,EUR,737769600.0,M,5,5,False,74.0,66.0,5.0,3.0,0.0,18.0,20.0,48.0,54.0,,6.0,,,,,,90.0,84.0,7.2,8.0,0.0814459,,0,,0.43,-0.21,,,2.0,3.0,7.0,,1.0,1.0,2.0,,1.0,0.14,4.0,,2.0,178.38213851334,25.0,42.034633371945,,1.0,1.0,,,,,,,,,,,True,,,,2.0,,,,,,
15237893,away,Santos,Zé Rafael,ze-rafael,Z. Rafael,M,6,175.0,2603,M,329069,EUR,740188800.0,M,6,6,False,49.0,46.0,3.0,2.0,1.0,16.0,16.0,30.0,33.0,,6.0,,,,,,78.0,64.0,6.7,7.0,0.0710233,,3,,-0.1,-0.02,,1.0,2.0,4.0,4.0,,1.0,1.0,,,,0.3,2.0,1.0,,161.01302068754,21.0,102.32322957271,,,1.0,,,0.2598,,20.974453741968,31.784215806572,2.0,-0.57,,2.0,,2.0,,,3.0,,,,1.0,1.0,
15237893,away,Santos,Gustavo Caballero,caballero-gustavo,G. Caballero,M,47,186.0,1033,M,988656,EUR,1001030400.0,F,17,17,False,19.0,15.0,,,0.0,4.0,4.0,11.0,15.0,,2.0,,,,,,45.0,25.0,6.1,8.0,0.00909221,,2,,-0.14,-0.04,,3.0,2.0,3.0,,1.0,,,,,,0.01,,,,39.172968160088,6.0,0.10640268011116,,,,,,0.1191,,10.274961379737,10.280696669001,1.0,-0.43,,1.0,,,,,,,,,1.0,,
15237893,away,Santos,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181.0,1860,M,992093,EUR,895708800.0,F,19,19,False,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,77.0,14.0,6.0,5.0,0.0154357,,3,,-0.21,0.13,,,2.0,3.0,1.0,,,,,4.0,1.0,0.04,1.0,,,3.2565632191008,1.0,-0.22141027161498,,,,,,0.1443,,,,,-0.55,,1.0,,,,,1.0,,,,2.0,,1.0
15237893,away,Santos,Miguelito,miguel-terceros,Miguelito,M,30,177.0,8050,M,1159656,EUR,1082851200.0,F,30,30,False,52.0,47.0,3.0,2.0,0.0,10.0,12.0,37.0,40.0,,4.0,,,,,,84.0,84.0,7.0,18.0,0.278296,,3,,0.14,0.13,,10.0,,4.0,4.0,,6.0,3.0,1.0,2.0,,0.34,,1.0,,231.61784389283,28.0,78.173742833844,Miguel,,1.0,,,0.1016,,9.6727698790165,43.507604695782,2.0,-0.23,Terceros,2.0,,1.0,,,5.0,3.0,,,1.0,,
15237893,away,Santos,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172.0,2811,M,949687,EUR,966470400.0,M,22,22,True,25.0,20.0,8.0,5.0,0.0,3.0,3.0,17.0,22.0,,,,,,,,45.0,38.0,7.6,8.0,0.028418,,4,,-0.04,-0.22,,3.0,,2.0,2.0,1.0,1.0,1.0,,,,0.18,,,1.0,142.41265503144,15.0,92.191053440644,,1.0,,1.0,1.0,0.3413,0.3254,19.902956165864,55.058844898685,3.0,0.53,,1.0,,1.0,,,2.0,1.0,,,2.0,,
15237893,away,Santos,Fernando Pradella,fernando-pradella-rocha,F. Pradella,F,55,186.0,69,M,2405585,EUR,1215043200.0,F,55,55,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,13.0,3.0,6.4,1.0,0.0002482,,0,,-0.07,-0.01,,,,,,,,,,,,-0.17,,,,4.6442404115205,1.0,-3.7560128363148,Fernando,,,,,,,,,,,Pradella Rocha,,,,,,,,,,,,
15237893,away,Santos,Robinho Júnior,robson-junior,Robinho Jr,M,7,170.0,10511,M,2191860,EUR,1197849600.0,F,7,7,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,12.0,11.0,6.4,7.0,0.00021394,,0,,-0.05,0.16,,1.0,,3.0,1.0,,3.0,,,1.0,,-0.15,,,1.0,17.428569553682,2.0,8.0491173681549,,1.0,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175.0,4255,M,922454,EUR,953856000.0,F,32,32,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,,11.0,10.0,6.7,,0.00399629,,2,,0.04,0.13,,,,,1.0,,,,,,,0.04,,,,44.510336309081,4.0,23.462992244996,,,1.0,1.0,,0.0759,0.1045,,,,-0.06,,,,,,,,,,,1.0,,
15237893,away,Santos,Gabriel Bontempo,gabriel-bontempo,G. Bontempo,M,49,181.0,1665,M,1656036,EUR,1105833600.0,M,49,49,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,3.0,,1.0,3.23e-06,,0,,,,,,,,,,,,,,,,,,,19.492516743612,1.0,6.2582719315274,,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Diogenes,diogenes,Diogenes,G,1,190.0,497,M,1128754,EUR,978739200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Diogenes,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185.0,1464,M,844602,EUR,856483200.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,João Basso,joao-basso,J. Basso,D,13,189.0,689,M,850955,EUR,853113600.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171.0,1242,M,840500,EUR,858470400.0,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,João Pedro Chermont,joao-pedro-chermont,J.P. Chermont,D,44,181.0,1566,M,1482361,EUR,1137542400.0,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,João Pedro Chermont,,,,,,,,,,,,,,,,,,,,,,,
15237893,away,Santos,Mateus Xavier de Sousa,mateus-xavier,M. X. d. Sousa,M,47,172.0,627,M,1884605,EUR,1182988800.0,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Mateus,,,,,,,,,,,Xavier de Sousa,,,,,,,,,,,,
15237893,away,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175.0,2716,M,46798,EUR,569030400.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
