match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_interceptionWon,stat_lastManTackle,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,player_sofascoreId
14053604,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,1,1,False,45.0,17.0,33.0,6.0,0.0,13.0,20.0,4.0,25.0,2.0,2.0,2.0,10.0,3.0,2.0,4.0,2.0,90.0,59.0,6.4,29.0,0.0156715,75.379246286511,13.0,9.1394816871393,0.0,0.124,0,0.127,0.14,-0.18,-0.07,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Precious Ugwu,,,precious-ugwu,P. Ugwu,D,5,192.0,256,M,1481354,EUR,1139356800,D,5,5,False,21.0,17.0,2.0,,0.0,11.0,11.0,6.0,10.0,,1.0,4.0,2.0,,,,,90.0,36.0,6.2,9.0,0.00776876,57.631896911311,8.0,15.056691546586,0.0,,0,,0.04,-0.01,-0.16,,2.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Mawouna Amevor,Mawouna,Amevor,mawouna-amevor,M. Amevor,D,3,191.0,225,M,106154,EUR,692841600,D,3,3,False,27.0,22.0,5.0,3.0,0.0,16.0,19.0,6.0,8.0,,2.0,5.0,5.0,,,,,90.0,36.0,6.7,6.0,0.00474224,47.907638106226,5.0,-11.194071842397,0.0,,0,,0.05,0.01,0.55,,3.0,4.0,2.0,1.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Nick Verschuren,Nick Verschuren,,nick-verschuren,N. Verschuren,D,20,180.0,198,M,1523582,EUR,1105574400,D,20,20,False,24.0,19.0,2.0,2.0,0.0,16.0,19.0,3.0,5.0,3.0,5.0,3.0,,,,,,90.0,37.0,6.7,5.0,0.00372427,49.81362527825,7.0,-16.853194459768,0.0,,0,,-0.02,-0.06,0.34,,2.0,5.0,2.0,2.0,,3.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Yannick Leliendal,Yannick,Leliendal,yannick-leliendal,Y. Leliendal,D,32,168.0,172,M,996982,EUR,1019520000,D,32,32,False,32.0,22.0,4.0,2.0,0.0,10.0,17.0,12.0,15.0,,5.0,4.0,5.0,,,,,90.0,58.0,6.8,14.0,0.0149542,93.226773015659,14.0,-17.15648058611,0.0,,1,,0.06,0.13,0.19,,2.0,3.0,1.0,,,,,6.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0252,-0.07,,,,,,,,,,,,,
14053604,home,FC Volendam,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186.0,255,M,1146002,EUR,1091836800,M,23,23,False,30.0,26.0,3.0,3.0,1.0,17.0,19.0,9.0,11.0,1.0,8.0,6.0,3.0,,,,,90.0,55.0,7.5,7.0,0.210025,80.809205461071,11.0,2.6809207787448,1.0,,1,,0.3,-0.05,0.36,,1.0,6.0,3.0,2.0,,2.0,,2.0,,,,1.0,,1.0,4.0,,0.2503,-0.11,1.0,1.0,2.0,1.0,14.116164042878,17.471509637121,2.0,,,,,,
14053604,home,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,M,77,77,False,13.0,11.0,,,0.0,5.0,6.0,6.0,7.0,,1.0,,2.0,,,,,84.0,24.0,6.2,10.0,0.0211772,51.934152888759,6.0,-22.722503285063,0.0,,0,,-0.11,-0.24,-0.14,,,3.0,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,5.0,,,,,,,,,,,,
14053604,home,FC Volendam,Juninho Bacuna,,,juninho-bacuna,J. Bacuna,M,4,178.0,543,M,788971,EUR,870912000,M,4,4,False,9.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,,2.0,,1.0,,,,,45.0,17.0,6.7,5.0,0.0141489,66.85538940901,7.0,15.011411392424,1.0,,0,,0.04,0.06,-0.02,,3.0,3.0,1.0,,3.0,,,,,,,,,,1.0,,,,1.0,,,,30.132592420318,30.159847496299,1.0,,,,,,
14053604,home,FC Volendam,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176.0,832,M,1100399,EUR,903398400,M,7,7,False,25.0,21.0,2.0,,0.0,10.0,13.0,11.0,12.0,,2.0,1.0,4.0,,,,,84.0,39.0,6.5,8.0,0.0175416,96.522462616745,9.0,61.235413197928,2.0,,1,,0.11,0.18,0.0,,,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,1.0,,0.0547,-0.02,2.0,,1.0,,31.271193670974,60.724640007277,3.0,1.0,0.085,,,,
14053604,home,FC Volendam,Benjamin Pauwels,Benjamin Pauwels,,benjamin-pauwels,B. Pauwels,F,29,181.0,179,M,1520752,EUR,1099008000,M,29,29,False,18.0,16.0,,,0.0,3.0,4.0,13.0,14.0,,6.0,,3.0,,,,,63.0,34.0,7.4,10.0,0.256952,232.56841664757,20.0,187.42077482416,6.0,,2,,0.22,0.35,0.0,,,5.0,1.0,1.0,2.0,,,,,,,7.0,3.0,1.0,2.0,,0.0593,-0.1,1.0,,1.0,1.0,33.631282964534,129.69300375368,2.0,1.0,0.0926,,,,
14053604,home,FC Volendam,Brandley Kuwas,Brandley,Kuwas,brandley-kuwas,B. Kuwas,M,10,181.0,116,M,252885,EUR,716860800,F,10,10,False,15.0,13.0,2.0,1.0,0.0,6.0,6.0,7.0,9.0,2.0,4.0,1.0,3.0,,,,,89.0,33.0,6.5,11.0,0.0224866,115.03906237538,13.0,26.974969304587,3.0,,3,,0.01,0.33,0.19,,6.0,10.0,1.0,1.0,5.0,,,,,,,1.0,,1.0,1.0,,0.4931,-0.52,,,3.0,,14.059261396202,41.327649449769,1.0,,,1.0,2.0,,
14053604,home,FC Volendam,Robin van Cruijsen,Robin,van Cruijsen,van-cruijsen-robin,R. v. Cruijsen,M,40,,90,M,2216656,EUR,1140393600,M,40,40,True,16.0,10.0,2.0,1.0,0.0,4.0,6.0,6.0,10.0,,1.0,2.0,3.0,,,,,45.0,28.0,7.7,9.0,0.004662,58.559450610525,7.0,14.083680236638,1.0,,1,,-0.03,0.04,-0.04,,,1.0,1.0,1.0,3.0,,,1.0,,,1.0,,,,,,0.1093,0.56,,,,,15.058943567431,17.623216533879,1.0,1.0,0.14,,,1.0,
14053604,home,FC Volendam,Aurelio Oehlers,Aurelio Oehlers,,aurelio-oehlers,A. Oehlers,M,11,177.0,68,M,1095406,EUR,1075939200,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,2.0,,,,,,27.0,14.0,7.7,3.0,0.00581398,43.086744072963,3.0,37.656637481348,2.0,,2,,-0.06,0.34,0.19,,2.0,3.0,2.0,,,,,1.0,,,,1.0,,1.0,,,0.5248,0.5,1.0,,,,24.410288255219,37.226673680895,,1.0,0.3118,,,1.0,
14053604,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,True,,,,,0.0,,,,,,,,1.0,,,,,11.0,3.0,6.3,2.0,,3.5998422187646,1.0,2.9501384082128,0.0,,1,,,-0.03,0.0,,,2.0,,,,,,,,,,1.0,,,,,0.0121,-0.12,,,1.0,,,,,,,,1.0,,
14053604,home,FC Volendam,Alex Plat,Alex,Plat,alex-plat,A. Plat,M,6,178.0,13,M,860161,EUR,886550400,M,6,6,True,6.0,5.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,,,,4.0,,,,,11.0,7.0,6.7,1.0,0.00271372,34.666570491,5.0,0.6605663330695,0.0,,0,,0.11,0.04,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14053604,home,FC Volendam,Tiago Codinha,Tiago Codinha,,tiago-codinha,T. Codinha,M,38,184.0,25,M,1801349,EUR,1121817600,M,38,38,True,,,,,0.0,,,,,,,,,,,,,1.0,3.0,,3.0,,3.8845977912778,1.0,3.871529235756,0.0,,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14053604,home,FC Volendam,Roy Steur,Roy Steur,,roy-steur,R. Steur,G,16,192.0,39,M,1403023,EUR,1107216000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Arouna Kabba,Arouna Kabba,,arouna-kabba,A. Kabba,G,30,188.0,7,M,1385206,EUR,1112832000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Luca Blondeau,Luca Blondeau,,luca-blondeau,L. Blondeau,D,25,194.0,51,M,1922946,EUR,1139616000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053604,home,FC Volendam,Myron Mau-Asam,Myron Mau-Asam,,myron-mau-asam,M. Mau-Asam,M,27,,13,M,1841361,EUR,1080777600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
