match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_wonTackle,captain,player_firstName,player_lastName,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_clearanceOffLine,stat_bigChanceCreated,stat_blockedScoringAttempt
14053696,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180.0,490,M,855847,EUR,893635200,F,9,9,False,7.0,5.0,1.0,1.0,0.0,3.0,5.0,2.0,2.0,,,,,,,,45.0,17.0,6.2,6.0,0.00104541,,1,,-0.01,0.03,-0.01,,,4.0,6.0,1.0,,3.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,0.0383,-0.04,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178.0,697,M,1048011,EUR,1046736000,M,20,20,True,17.0,15.0,,,0.0,7.0,7.0,8.0,10.0,3.0,4.0,,,,,,45.0,32.0,6.6,6.0,0.0097115,,0,,0.07,0.03,0.0,,,,5.0,3.0,1.0,1.0,,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,60,M,148615,EUR,700876800,F,19,19,True,11.0,4.0,,,0.0,,1.0,4.0,10.0,1.0,1.0,,,,,,45.0,15.0,6.7,9.0,0.0173179,,0,,-0.03,0.1,0.15,,,1.0,3.0,4.0,,1.0,,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,3.0,,,,,
14053696,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,111,M,78730,EUR,631670400,D,12,12,True,7.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,4.0,2.0,4.0,,,,,,25.0,16.0,7.0,6.0,0.00228885,,0,,-0.01,-0.15,0.35,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183.0,246,M,1896133,EUR,1132358400,M,77,77,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,1.0,,,,,,25.0,13.0,6.6,6.0,0.00417308,,1,,-0.04,0.1,-0.14,,1.0,1.0,5.0,3.0,3.0,1.0,,,3.0,2.0,,,,,,1.0,,Luka Tunjic,,,1.0,0.0353,-0.21,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Makan Aïko,makan-aiko,M. Aïko,F,90,180.0,103,M,1136902,EUR,978825600,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,8.0,6.0,6.4,3.0,0.0107263,,0,,0.05,0.01,0.0,,,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191.0,52,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183.0,116,M,845119,EUR,894240000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Justin Hubner,hubner-justin,J. Hubner,D,28,187.0,11539,M,1112604,EUR,1063497600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,justinhubner5,,,,
14053696,home,Fortuna Sittard,Marko Kerkez,marko-kerkez,M. Kerkez,D,88,184.0,208,M,1147503,EUR,961977600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Marko Kerkez,,,,,,,,,,,,,,,,,
14053696,home,Fortuna Sittard,Moussa Gbemou,moussa-gbemou,M. Gbemou,M,46,,15,M,2207814,EUR,1189296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196.0,389,M,347726,EUR,770256000,G,1,1,False,27.0,19.0,9.0,1.0,0.0,17.0,20.0,2.0,7.0,,7.0,1.0,1.0,1.0,,,90.0,32.0,6.4,8.0,0.00047863,0.2134,0,-0.4344,0.04,0.01,-0.11,0.25,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186.0,205,M,794990,EUR,896745600,D,2,2,False,52.0,42.0,1.0,,0.0,18.0,22.0,24.0,30.0,4.0,3.0,,,,,,90.0,81.0,6.9,12.0,0.135753,,1,,0.18,-0.12,-0.09,,3.0,1.0,2.0,5.0,1.0,,,,4.0,,1.0,,,,3.0,1.0,,,,,1.0,0.035,-0.05,1.0,,,,,,,,,,,
14053696,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190.0,160,M,152414,EUR,719107200,D,3,3,False,77.0,67.0,9.0,6.0,0.0,23.0,27.0,44.0,50.0,5.0,1.0,,,,,,90.0,87.0,7.2,10.0,0.135594,,2,,0.21,0.17,-0.15,,,3.0,3.0,8.0,,,,,1.0,,1.0,1.0,6.0,,,,,,,1.0,1.0,0.0532,-0.26,,,1.0,,0.0413,,,,,,,
14053696,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182.0,150,M,46900,EUR,618105600,D,24,24,False,77.0,70.0,8.0,2.0,0.0,23.0,25.0,47.0,52.0,,3.0,,,,,,88.0,78.0,6.6,7.0,0.0192802,,0,,0.25,0.1,-0.17,,,3.0,3.0,2.0,,1.0,1.0,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178.0,3591,M,991679,EUR,971913600,D,16,16,False,65.0,49.0,12.0,5.0,0.0,14.0,19.0,35.0,46.0,,12.0,,,,,,90.0,117.0,6.8,42.0,0.385966,,2,,0.09,0.16,-0.45,,25.0,1.0,7.0,6.0,2.0,2.0,,,3.0,1.0,2.0,,1.0,2.0,,2.0,,,,5.0,1.0,0.0489,-0.25,7.0,,1.0,,0.072,,,,1.0,,,
14053696,away,FC Utrecht,Alonzo Engwanda,alonzo-engwanda,A. Engwanda,M,27,173.0,362,M,1000548,EUR,1043625600,M,27,27,False,60.0,52.0,4.0,2.0,0.0,16.0,19.0,36.0,41.0,1.0,1.0,,,,,,90.0,70.0,7.6,9.0,0.0312413,,0,,0.12,0.1,0.4,,,,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,
14053696,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180.0,7245,M,1014225,EUR,1051401600,M,14,14,False,86.0,79.0,8.0,5.0,0.0,26.0,29.0,53.0,57.0,,7.0,,,,,,80.0,100.0,7.4,12.0,0.0699721,,0,,0.37,0.22,-0.03,,,1.0,4.0,6.0,,1.0,,,5.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,zidaneiqbal,,,,
14053696,away,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,15,170.0,321,M,1214695,EUR,1121385600,M,15,15,False,20.0,18.0,2.0,2.0,0.0,4.0,5.0,14.0,15.0,,3.0,,,,,,62.0,33.0,6.9,8.0,0.0332121,,1,,-0.02,0.43,-0.01,,1.0,,3.0,5.0,,4.0,4.0,,,2.0,1.0,,,3.0,,,,Adrian Blake,,1.0,,0.0545,-0.33,,,1.0,,0.0745,,,,,,,
14053696,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175.0,305,M,934249,EUR,986428800,M,8,8,False,21.0,15.0,,,0.0,3.0,5.0,12.0,16.0,,2.0,,,,,,62.0,33.0,6.8,10.0,0.0971015,,2,,0.02,0.26,-0.09,,1.0,,2.0,7.0,,1.0,1.0,,1.0,2.0,2.0,,3.0,2.0,,,,,,1.0,1.0,0.4105,-0.55,1.0,1.0,1.0,,0.1244,,1.0,,,,,
14053696,away,FC Utrecht,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179.0,684,M,1433802,EUR,1086048000,M,21,21,False,46.0,40.0,4.0,4.0,0.0,7.0,9.0,33.0,37.0,,3.0,,,,,,90.0,65.0,6.3,16.0,0.388786,,3,,-0.43,0.22,-0.05,,,,6.0,5.0,,5.0,2.0,,1.0,4.0,2.0,,,3.0,,,,,,1.0,,0.1304,-0.09,,,,,,,,,,,1.0,3.0
14053696,away,FC Utrecht,David Min,david-min,D. Min,F,9,194.0,359,M,966429,EUR,930096000,F,9,9,False,12.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,9.0,,2.0,,,,,,62.0,20.0,6.5,8.0,0.0422648,,0,,-0.06,0.1,-0.01,,,2.0,7.0,4.0,,,,,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179.0,653,M,1014118,EUR,1051574400,F,22,22,True,15.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,14.0,,1.0,,,,,,28.0,23.0,6.5,5.0,0.103561,,0,,0.14,0.09,0.0,,1.0,1.0,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14053696,away,FC Utrecht,Sébastien Haller,sebastien-haller,S. Haller,F,91,190.0,46794,M,149731,EUR,772243200,F,91,91,True,10.0,6.0,,,0.0,1.0,2.0,5.0,8.0,,2.0,,,,,,28.0,18.0,6.4,7.0,0.0494976,,2,,-0.38,0.03,-0.01,,,1.0,2.0,4.0,,,,,,3.0,,1.0,4.0,,,,,,,,,0.1878,0.11,,,1.0,,0.293,,1.0,SebHaller,,,,1.0
14053696,away,FC Utrecht,Emirhan Demircan,emirhan-demircan,E. Demircan,F,17,181.0,421,M,1402994,EUR,1106179200,F,17,17,True,12.0,11.0,1.0,,0.0,3.0,3.0,8.0,9.0,,3.0,,,,,,28.0,21.0,6.5,5.0,0.0593753,,0,,0.01,-0.01,0.13,,,1.0,4.0,2.0,,2.0,2.0,,,1.0,,,,3.0,,,,Emirhan Demircan,,1.0,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Jaygo van Ommeren,jaygo-van-ommeren,J. v. Ommeren,M,46,,81,M,1957736,EUR,1210204800,M,46,46,True,15.0,13.0,1.0,,0.0,3.0,5.0,10.0,10.0,,1.0,,,,,,10.0,19.0,6.9,3.0,0.0204978,,1,,0.07,0.16,-0.01,,,,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,Jaygo van Ommeren,,,,0.0407,-0.02,,,,,,,,,,,,1.0
14053696,away,FC Utrecht,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,44,44,True,7.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,5.0,,,,,,,,9.0,8.0,6.8,,0.0655017,,0,,0.14,-0.18,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Kevin Gadellaa,kevin-gadellaa,K. Gadellaa,G,33,210.0,174,M,1169107,EUR,1049760000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187.0,76,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Niklas Vesterlund,niklas-vesterlund,N. B. V. Nielsen,D,23,185.0,76,M,837010,EUR,928627200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Derry Murkin,derry-murkin,D. Murkin,D,2,183.0,173,M,946561,EUR,933033600,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Kolbeinn Finnsson,kolbeinn-finnsson,K. Finnsson,D,5,181.0,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Matisse Didden,matisse-didden,M. Didden,D,40,198.0,168,M,996992,EUR,1002499200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053696,away,FC Utrecht,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178.0,5655,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
