match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_lastName,stat_interceptionWon,captain,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_hitWoodwork
14787859,home,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193.0,2512,M,847467,EUR,873936000,D,5,5,True,6.0,6.0,,,0.0,3.0,3.0,3.0,2.0,,,,,11.0,8.0,6.4,,10.368994130649,2.0,9.765,5.88,,0,0.03,0.01,-0.11,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192.0,23571,M,69378,EUR,657936000,G,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_degea,,,,
14787859,home,Fiorentina,Luca Lezzerini,luca-lezzerini,L. Lezzerini,G,1,195.0,137,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,Eddy Kouadio,eddy-kouadio,E. Kouadio,D,60,191.0,232,M,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Eddy Kouadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,Eman Košpo,eman-kospo,E. Kospo,D,23,191.0,2202,M,1542041,EUR,1179360000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Eman Kospo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,Edoardo Sadotti,edoardo-sadotti,E. Sadotti,D,67,,38,M,1416536,EUR,1140998400,D,67,67,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Edoardo Sadotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,Piergiorgio Bonanno,piergiorgio-bonanno,P. Bonanno,M,63,,16,M,1870792,EUR,1182902400,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Piergiorgio Bonanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,Lapo Deli,lapo-deli,L. Deli,M,64,,17,M,1471050,EUR,1145923200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Lapo Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,home,Fiorentina,Riccardo Braschi,riccardo-braschi,R. Braschi,F,61,190.0,204,M,1526932,EUR,1156377600,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Riccardo Braschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,away,Como,Jean Butez,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,False,31.0,27.0,11.0,7.0,0.0,27.0,30.0,1.0,2.0,7.0,2.0,1.0,3.0,90.0,41.0,8.0,4.0,104.80617950157,13.0,59.745,10.395,0.7371,0,0.08,0.02,0.24,0.44,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,
14787859,away,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187.0,738,M,989186,EUR,1017619200,D,77,77,False,18.0,12.0,3.0,1.0,0.0,8.0,9.0,9.0,1.0,4.0,,,,45.0,41.0,6.5,10.0,64.609586461429,7.0,13.755,8.085,,0,-0.2,0.34,-0.26,,,4.0,3.0,8.0,,1.0,1.0,1.0,1.0,19.750636065707,1.0,,1.0,,,2.0,,1.0,2.0,4.0,,,1.0,,,,4.0,,,,,,,,,,
14787859,away,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196.0,13096,M,1403348,EUR,1104969600,D,14,14,False,64.0,58.0,6.0,2.0,0.0,37.0,38.0,26.0,5.0,5.0,,,,90.0,79.0,6.6,6.0,150.16016154922,24.0,50.085,16.59,,1,0.28,0.13,-0.19,,,21.0,6.0,4.0,1.0,1.0,1.0,,2.0,,,,3.0,,,,,2.0,,1.0,,1.0,,1.0,0.02,3.0,1.0,,,,,,,,,,
14787859,away,Como,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,604232,EUR,732153600,D,34,34,False,52.0,48.0,5.0,2.0,1.0,41.0,42.0,10.0,4.0,1.0,,,,90.0,61.0,6.8,5.0,99.096456880377,15.0,43.575,17.325,,0,0.27,0.01,-0.19,,,7.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,
14787859,away,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171.0,866,M,229740,EUR,710294400,D,18,18,False,55.0,49.0,2.0,1.0,0.0,29.0,32.0,23.0,2.0,2.0,,,,90.0,69.0,6.3,8.0,56.966917010316,8.0,9.555,15.75,,1,0.01,0.03,-0.16,,,20.0,2.0,1.0,,1.0,1.0,,1.0,15.856651475012,1.0,,1.0,,,,1.0,,1.0,,,,,,-0.1,,,,1.0,,,,,,,,
14787859,away,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174.0,1976,M,911848,EUR,992044800,M,33,33,False,70.0,63.0,6.0,5.0,0.0,34.0,35.0,35.0,,7.0,,,,90.0,86.0,7.4,12.0,147.59607191523,21.0,46.725,16.59,,1,0.3,0.23,-0.1,,,29.0,4.0,8.0,2.0,5.0,2.0,,1.0,,,,,True,,1.0,6.0,,1.0,2.0,,,,1.0,-0.36,,2.0,,1.0,,,2.0,,,,,
14787859,away,Como,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178.0,10438,M,123976,EUR,697420800,M,8,8,False,67.0,65.0,1.0,1.0,0.0,24.0,24.0,43.0,1.0,1.0,,,,70.0,77.0,7.0,3.0,176.66235377535,29.0,48.93,13.335,,2,-0.1,0.13,-0.04,,,41.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,1.0,,1.0,,2.0,0.29,1.0,1.0,,1.0,1.0,,,sergiroberto,,,,
14787859,away,Como,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174.0,2316,M,877835,EUR,946684800,M,19,19,False,33.0,27.0,,,1.0,8.0,9.0,24.0,,3.0,,,,90.0,52.0,7.2,11.0,359.9260997164,25.0,250.215,30.765,,3,0.13,0.67,-0.07,,,19.0,5.0,5.0,,3.0,2.0,2.0,3.0,202.65058648855,9.0,,,,,1.0,2.0,,,2.0,,2.0,,4.0,0.02,1.0,1.0,1.0,,,1.0,,,,,1.0,
14787859,away,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174.0,2493,M,859027,EUR,950572800,M,6,6,False,28.0,25.0,,,0.0,5.0,6.0,22.0,,2.0,,,,90.0,45.0,6.9,8.0,78.801850273111,10.0,4.2,9.975,,1,0.16,0.17,-0.06,,,20.0,4.0,6.0,1.0,4.0,4.0,1.0,,10.30425548014,1.0,,1.0,,,1.0,2.0,,1.0,3.0,,1.0,,4.0,-0.21,,1.0,,,,,1.0,,,,,
14787859,away,Como,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185.0,4183,M,1800245,EUR,1132531200,M,17,17,False,30.0,25.0,,,0.0,7.0,8.0,22.0,1.0,5.0,,,,70.0,46.0,6.7,14.0,188.9978046948,16.0,133.245,21.525,,1,-0.32,0.38,0.0,,,18.0,4.0,5.0,,,,3.0,1.0,110.95883737243,6.0,,,,,1.0,3.0,,1.0,6.0,,,,,-0.13,,4.0,,,,,,,,,1.0,
14787859,away,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184.0,4415,M,894863,EUR,933552000,F,11,11,False,4.0,2.0,,,0.0,2.0,3.0,1.0,,,,,,28.0,7.0,6.4,4.0,3.9229021145065,1.0,3.885,3.885,,1,-0.07,-0.01,-0.02,,,,2.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,-0.06,,,,1.0,,,,,,,,1.0
14787859,away,Como,Nico Paz,nico-paz,N. Paz,M,10,185.0,90837,M,1171451,EUR,1094601600,M,10,10,True,35.0,31.0,2.0,,0.0,12.0,12.0,23.0,,3.0,,,,58.0,47.0,7.7,7.0,127.33468092951,13.0,87.99,23.835,,4,-0.09,0.34,0.0,,,19.0,4.0,3.0,,,,,1.0,46.785160877568,2.0,,1.0,,,2.0,,1.0,1.0,2.0,,2.0,,,0.52,,,,2.0,1.0,,,nicopaz1o,,,,
14787859,away,Como,Ivan Smolčić,ivan-smolcic,I. Smolčić,D,28,181.0,1409,M,974581,EUR,966470400,D,28,28,True,17.0,15.0,2.0,1.0,0.0,8.0,8.0,9.0,,,,,,45.0,23.0,6.7,4.0,8.6590629918961,2.0,0.21000000000002,4.095,,0,0.09,0.01,-0.03,,,7.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
14787859,away,Como,Jayden Addai,jayden-addai,J. Addai,M,42,176.0,3079,M,1177723,EUR,1125014400,F,42,42,True,8.0,8.0,,,0.0,1.0,1.0,7.0,,4.0,,,,20.0,15.0,6.4,3.0,83.696897577841,7.0,72.555,25.725,,1,0.13,0.26,-0.06,,,7.0,5.0,1.0,1.0,,,1.0,1.0,59.929040927311,3.0,,,,,,,,1.0,2.0,,1.0,,,-0.2,1.0,1.0,,,,,,,,,,
14787859,away,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178.0,8482,M,1086286,EUR,1041897600,M,23,23,True,12.0,12.0,,,0.0,9.0,9.0,3.0,1.0,,,,,20.0,14.0,6.6,,8.4258886771663,1.0,-2.1,-2.1,,0,-0.04,0.0,0.13,,Maximo Perrone,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,maxiperrone16,,,,
14787859,away,Como,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189.0,27997,M,125407,EUR,719798400,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,,,,9.0,6.0,7.2,1.0,4.5935611457779,1.0,1.47,1.47,,1,-0.01,-0.7,0.14,,,2.0,3.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,,1.0,,,0.48,,,,,1.0,,,ÁMorata,,,,
14787859,away,Como,Noel Törnqvist,noel-tornqvist,N. Törnqvist,G,21,195.0,357,M,1014583,EUR,1012521600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,away,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186.0,223,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,away,Como,Álex Valle,valle-alex,Á. Valle,D,3,178.0,6524,M,1142238,EUR,1082851200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexxv_5,,,,
14787859,away,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186.0,885,M,226974,EUR,791251200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,away,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187.0,1449,M,798147,EUR,791596800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,away,Como,Cristiano De Paoli,cristiano-de-paoli,C. D. Paoli,D,56,182.0,54,M,2035779,EUR,1201392000,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787859,away,Como,Martin Baturina,martin-baturina,M. Baturina,M,20,172.0,10779,M,1090019,EUR,1045353600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,martinbaturina,,,,
14787859,away,Como,Samuele Pisati,samuele-pisati,S. Pisati,F,58,182.0,54,M,1879650,EUR,1235692800,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Samuele Pisati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
