match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_keyPass,captain,stat_challengeLost,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_aerialLost,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals
13472717,home,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,19.0,14.0,7.0,2.0,0.0,12.0,12.0,2.0,7.0,1.0,4.0,3.0,5.0,1.0,90.0,28.0,7.4,6.0,0.0004508,0,1.1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,38.0,35.0,2.0,,0.0,9.0,10.0,26.0,28.0,1.0,3.0,,,,74.0,63.0,7.2,8.0,0.131832,2,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0335,0.0471,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Erick Noriega,erick-noriega,E. Noriega,D,19,185,3770,M,1020375,EUR,1003708800,D,19,19,False,54.0,44.0,10.0,5.0,0.0,27.0,31.0,17.0,23.0,9.0,6.0,,,,90.0,74.0,7.6,14.0,0.014894,1,,3.0,1.0,6.0,1.0,,,1.0,1.0,,,,0.1504,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,57.0,48.0,6.0,2.0,0.0,23.0,23.0,25.0,34.0,3.0,1.0,,,,90.0,73.0,7.2,12.0,0.024057,0,,,2.0,7.0,,1.0,,,3.0,2.0,2.0,1.0,,,2.0,,,2.0,1.0,2.0,True,1.0,1.0,,,,,,,,,,,,,
13472717,home,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,52.0,47.0,5.0,3.0,0.0,14.0,15.0,33.0,37.0,1.0,5.0,,,,90.0,81.0,7.3,15.0,0.275665,1,,10.0,5.0,5.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,0.0164,0.0321,1.0,,,1.0,1.0,3.0,,2.0,1.0,,,4.0,1.0,,,,,,,,,
13472717,home,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,False,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,,1.0,,,,45.0,25.0,7.4,4.0,0.0180756,0,,1.0,1.0,9.0,,,,,6.0,3.0,,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
13472717,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,69.0,64.0,2.0,2.0,0.0,24.0,26.0,40.0,43.0,1.0,10.0,,,,90.0,82.0,7.3,7.0,0.150582,0,,1.0,7.0,7.0,1.0,1.0,,,4.0,2.0,1.0,5.0,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,
13472717,home,Grêmio,Arthur,arthur,Arthur,M,29,172,8983,M,794927,EUR,839808000,M,29,29,False,83.0,81.0,6.0,6.0,0.0,26.0,28.0,55.0,55.0,2.0,7.0,,,,90.0,95.0,7.6,5.0,0.0417102,0,,1.0,3.0,6.0,,1.0,,,4.0,4.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,1.0,arthurmelo,1.0,,,,,,
13472717,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,False,34.0,28.0,3.0,2.0,0.0,7.0,8.0,21.0,26.0,1.0,6.0,,,,74.0,60.0,7.2,14.0,0.17963,0,,6.0,6.0,10.0,3.0,4.0,,,3.0,3.0,1.0,,,,1.0,,,,2.0,2.0,,2.0,4.0,,,3.0,,1.0,,,,,,,,
13472717,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,False,16.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,12.0,,,,,,64.0,43.0,6.8,17.0,0.036011,0,,4.0,9.0,6.0,4.0,5.0,,,2.0,2.0,7.0,1.0,,,1.0,,,,1.0,2.0,,,2.0,Alysson Edward Franco da Rocha,,1.0,,2.0,,1.0,,,,,,
13472717,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,,56.0,17.0,6.9,2.0,0.00055503,2,,,5.0,6.0,1.0,2.0,,,1.0,,,1.0,0.0471,,1.0,,2.0,1.0,3.0,,,,1.0,,,,,2.0,braithwaite,,,,,,,
13472717,home,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170,1981,M,1068987,EUR,1019001600,F,99,99,True,12.0,9.0,1.0,,0.0,2.0,2.0,7.0,10.0,,2.0,,,,45.0,31.0,6.9,12.0,0.0546015,3,,4.0,7.0,4.0,1.0,4.0,,,1.0,1.0,3.0,1.0,0.0815,,,,2.0,,,,,1.0,3.0,Cristian Olivera,,,,3.0,,,1.0,,,,,
13472717,home,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,1.0,,,,,34.0,15.0,6.8,2.0,0.00661383,2,,,4.0,2.0,1.0,,1.0,,,,1.0,1.0,0.1388,0.7358,2.0,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,
13472717,home,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,7,7,True,11.0,8.0,1.0,,0.0,2.0,2.0,6.0,9.0,,1.0,,,,26.0,29.0,7.0,13.0,0.0125812,2,,9.0,,2.0,,2.0,,,,,1.0,,0.0651,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,
13472717,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,8.0,,2.0,,,,16.0,19.0,6.9,3.0,0.00499233,1,,,1.0,3.0,,2.0,1.0,,,,1.0,,0.0709,0.2298,2.0,,,,,,,,1.0,Gustavo Martins,,,,,,,,,,,,
13472717,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,16.0,2.0,6.5,1.0,0.00219757,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13472717,home,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,
13472717,home,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,home,Grêmio,Gabriel Mec,gabriel-mec,G. Mec,M,37,173,3171,M,1895377,EUR,1207872000,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472717,away,Mirassol,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,22,22,False,33.0,28.0,7.0,2.0,0.0,27.0,28.0,1.0,5.0,2.0,10.0,2.0,5.0,1.0,90.0,44.0,8.2,5.0,0.00027426,0,1.0448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
13472717,away,Mirassol,Lucas Ramon,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,30.0,18.0,6.0,2.0,0.0,8.0,14.0,10.0,16.0,11.0,3.0,,,,90.0,66.0,7.2,20.0,0.25649,1,,1.0,10.0,13.0,,7.0,,,2.0,2.0,1.0,,0.0164,,6.0,,1.0,2.0,3.0,2.0,,4.0,2.0,,,,1.0,1.0,,,,,,,,
13472717,away,Mirassol,João Victor,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,44.0,41.0,8.0,6.0,0.0,39.0,41.0,2.0,3.0,10.0,1.0,,,,90.0,62.0,7.6,3.0,0.00136749,1,,,4.0,6.0,,,,,1.0,1.0,,1.0,0.2009,,3.0,,1.0,1.0,2.0,,,,,,,,,3.0,,,,,,,1.0,
13472717,away,Mirassol,Jemmes,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,53.0,49.0,5.0,4.0,0.0,37.0,39.0,12.0,14.0,12.0,3.0,,,,90.0,81.0,8.1,5.0,0.00361723,0,,,6.0,10.0,,3.0,,1.0,5.0,4.0,,1.0,,,3.0,,,4.0,,,,2.0,2.0,Jemmes Ribeiro,,,,2.0,,,,,,,,
13472717,away,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,35.0,23.0,5.0,2.0,0.0,15.0,23.0,8.0,12.0,4.0,5.0,,,,90.0,76.0,7.1,22.0,0.24775,1,,5.0,9.0,4.0,1.0,4.0,,,3.0,3.0,1.0,1.0,0.006,,,,1.0,3.0,,4.0,,3.0,1.0,,,2.0,,1.0,,,,,,,,
13472717,away,Mirassol,Danielzinho,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,58.0,54.0,3.0,2.0,0.0,21.0,23.0,33.0,35.0,5.0,8.0,,,,90.0,76.0,7.5,8.0,0.0993534,1,,2.0,5.0,5.0,2.0,1.0,1.0,,1.0,1.0,,1.0,0.0176,0.1111,1.0,,,,2.0,3.0,True,1.0,1.0,,,,,1.0,,,,,,,,
