match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wonTackle,player_sofascoreId,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_keyPass,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
10408432,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,33.0,21.0,16.0,5.0,20.0,25.0,1.0,8.0,10.0,1.0,3.0,90.0,39.0,7.3,12.0,0.0,0.0,0.00021006,0,0.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,False,47.0,31.0,7.0,2.0,17.0,24.0,15.0,27.0,8.0,,,90.0,77.0,6.3,28.0,0.16,0.1431,0.0319926,2,,4.0,1.0,2.0,4.0,10.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
10408432,home,Real Betis,Luiz Felipe,,,luiz-felipe,L. Felipe,D,5,187,1042,M,850035,EUR,858988800,D,19,19,False,55.0,50.0,4.0,2.0,36.0,38.0,14.0,17.0,5.0,,,90.0,69.0,7.4,5.0,0.0,0.0,0.00475494,0,,,,4.0,1.0,5.0,4.0,1.0,,,,,,6.0,3.0,,,1.0,2.0,,,,,,,,,,,
10408432,home,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,16,16,False,40.0,32.0,5.0,1.0,25.0,31.0,7.0,9.0,3.0,,,90.0,61.0,7.8,8.0,0.0,0.0,0.00186368,0,,,,1.0,10.0,2.0,14.0,,,,,,,12.0,3.0,,1.0,,3.0,germanpezzella,2.0,1.0,,,,,,,,
10408432,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,False,48.0,36.0,4.0,2.0,10.0,12.0,28.0,43.0,7.0,,,90.0,86.0,8.2,23.0,0.0817,0.0,0.376392,2,,7.0,2.0,1.0,4.0,2.0,11.0,,,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,2.0,3.0,,1.0,3.0,1.0,3.0,,,,,,
10408432,home,Real Betis,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,48.0,42.0,5.0,2.0,26.0,27.0,17.0,23.0,5.0,,,90.0,62.0,7.1,8.0,0.0,0.0,0.0405927,0,,2.0,1.0,3.0,2.0,8.0,7.0,1.0,,,,,,3.0,2.0,1.0,4.0,,1.0,guiido_rodriguez,2.0,3.0,,1.0,,,,,,
10408432,home,Real Betis,Andrés Guardado,,,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,False,20.0,16.0,5.0,3.0,12.0,15.0,4.0,5.0,4.0,,,45.0,27.0,6.2,8.0,0.0,0.0,0.00278185,0,,,,3.0,,7.0,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,True,,,,,
10408432,home,Real Betis,Sergio Canales,,,sergio-canales,S. Canales,M,10,176,2979,M,41560,EUR,666662400,M,10,10,False,51.0,38.0,4.0,1.0,14.0,15.0,25.0,42.0,7.0,,,90.0,67.0,6.4,22.0,0.274,0.0,0.0603292,2,,6.0,1.0,5.0,1.0,9.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,2.0,1.0,,,,,,
10408432,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,False,67.0,53.0,2.0,1.0,28.0,30.0,25.0,37.0,7.0,,,90.0,81.0,7.0,16.0,0.0369,0.0,0.0260129,1,,,,2.0,1.0,3.0,6.0,,1.0,,,,,2.0,3.0,1.0,,,3.0,,,2.0,1.0,,,1.0,,,,
10408432,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,28,28,False,13.0,9.0,,,2.0,5.0,7.0,8.0,1.0,,,45.0,20.0,6.5,7.0,0.0,0.0,0.0798314,0,,,,1.0,1.0,3.0,4.0,,2.0,,,,,,,1.0,,,,,,3.0,,1.0,,,,,,
10408432,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,21,21,False,20.0,15.0,1.0,,3.0,4.0,12.0,16.0,3.0,,,90.0,40.0,6.8,10.0,0.2487,0.0,0.0202795,2,,,,2.0,2.0,7.0,9.0,,3.0,2.0,1.0,,1.0,,2.0,1.0,2.0,,,,,4.0,1.0,,,,,,,
10408432,home,Real Betis,Luiz Henrique,Luiz Henrique,,luiz-henrique,L. Henrique,M,11,182,12996,M,1035995,EUR,978393600,F,11,11,True,8.0,7.0,,,4.0,4.0,4.0,5.0,,,,45.0,25.0,6.8,6.0,0.0,0.0,0.325482,0,,1.0,1.0,3.0,2.0,8.0,8.0,,2.0,3.0,1.0,,,,1.0,1.0,1.0,,1.0,luizhenrique_07,,4.0,,2.0,,1.0,,,,
10408432,home,Real Betis,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,True,9.0,4.0,,,1.0,1.0,3.0,8.0,1.0,,,45.0,15.0,6.7,6.0,0.1602,0.0,0.321005,2,,,,1.0,1.0,3.0,3.0,,1.0,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,
10408432,home,Real Betis,Dani Martín,,,dani-martin,D. Martín,G,1,186,54,M,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Edgar González,,,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Martín Montoya,,,martin-montoya,M. Montoya,D,,174,175,M,99517,EUR,671587200,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Paul Akouokou,,,paul-akouokou,P. Akouokou,M,24,190,438,M,839309,EUR,882576000,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Joaquín,,,joaquin,Joaquín,M,,181,477,,1749,EUR,364521600,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Juan Cruz,,,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408432,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,31.0,16.0,23.0,8.0,11.0,12.0,5.0,19.0,5.0,1.0,1.0,90.0,38.0,7.2,15.0,0.0,0.0,0.00278697,0,0.1431,,,,,,1.0,,,,,,,3.0,,,,,,,,1.0,,,,,1.0,1.0,,
10408432,away,Real Sociedad,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,False,38.0,34.0,3.0,1.0,23.0,25.0,11.0,13.0,8.0,,,90.0,55.0,7.3,5.0,0.0,0.0,0.00720654,0,,,,6.0,2.0,9.0,4.0,,,,,,,2.0,,,3.0,2.0,,,1.0,2.0,,1.0,,,,,,
10408432,away,Real Sociedad,Igor Zubeldia,,,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,35.0,22.0,10.0,3.0,15.0,20.0,7.0,15.0,6.0,,,90.0,42.0,6.8,14.0,0.2955,0.0,0.00338281,1,,,,2.0,4.0,4.0,5.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10408432,away,Real Sociedad,Robin Le Normand,,,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,40.0,33.0,6.0,3.0,25.0,28.0,8.0,12.0,6.0,,,90.0,48.0,6.9,7.0,0.0692,0.0,0.00148198,1,,,,,1.0,3.0,2.0,1.0,,,,,,3.0,1.0,,2.0,,,lenormand_r,1.0,,1.0,,,,,,,
10408432,away,Real Sociedad,Aihen Muñoz,,,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,False,21.0,12.0,3.0,,6.0,11.0,7.0,14.0,7.0,,,73.0,54.0,6.9,25.0,0.0,0.0,0.0408703,0,,4.0,1.0,2.0,2.0,8.0,6.0,,,3.0,1.0,,,,2.0,3.0,4.0,,2.0,,1.0,1.0,,1.0,,,,,,
10408432,away,Real Sociedad,Martín Zubimendi,,,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,False,36.0,30.0,6.0,3.0,16.0,17.0,14.0,19.0,4.0,,,90.0,52.0,7.3,7.0,0.0193,0.0,0.0094339,1,,,,1.0,3.0,4.0,7.0,,,,,,,1.0,4.0,1.0,3.0,,3.0,martin_zubimendi,3.0,,1.0,,,,,,,
