match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_goodHighClaim,stat_hitWoodwork
13472776,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,27.0,19.0,20.0,12.0,0.0,7.0,7.0,12.0,20.0,2.0,3.0,1.0,3.0,1.0,90.0,32.0,7.7,8.0,0.00262996,0,0.6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472776,home,Vitória,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,5,5,False,38.0,28.0,10.0,2.0,1.0,18.0,20.0,10.0,18.0,6.0,4.0,,,,90.0,53.0,7.5,13.0,0.00358144,1,,True,1.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1109,1.0,,,,,,,,,,,,,,,,,
13472776,home,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,4,4,False,21.0,19.0,2.0,1.0,0.0,14.0,14.0,5.0,7.0,10.0,2.0,,,,90.0,35.0,7.2,2.0,0.00749865,1,,,,2.0,2.0,2.0,3.0,,,,,,,,0.0157,,1.0,1.0,1.0,,,,,,,,,,,,,,
13472776,home,Vitória,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,False,25.0,22.0,,,0.0,10.0,10.0,12.0,15.0,8.0,5.0,,,,90.0,45.0,8.1,6.0,0.00555585,3,,,,2.0,5.0,3.0,9.0,1.0,,1.0,1.0,3.0,2.0,,1.8593,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952,,,,,,,,
13472776,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,M,27,27,False,20.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,15.0,,2.0,,,,81.0,37.0,6.7,13.0,0.00559955,1,,,3.0,1.0,3.0,7.0,6.0,2.0,,,,1.0,1.0,3.0,0.0546,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,
13472776,home,Vitória,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,False,29.0,26.0,3.0,2.0,0.0,11.0,12.0,15.0,17.0,1.0,6.0,,,,72.0,46.0,7.6,10.0,0.326342,0,,,7.0,1.0,,3.0,4.0,1.0,,,,2.0,1.0,1.0,,3.0,,2.0,2.0,,1.0,,,,,,,3.0,1.0,,,,
13472776,home,Vitória,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,44,44,False,29.0,25.0,3.0,2.0,0.0,13.0,14.0,12.0,15.0,,3.0,,,,90.0,41.0,6.8,7.0,0.0179952,0,,,,,1.0,6.0,7.0,,,,,2.0,1.0,2.0,,,,5.0,4.0,3.0,,,,,,,,,1.0,,,,
13472776,home,Vitória,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,M,13,13,False,20.0,16.0,1.0,,0.0,7.0,7.0,9.0,13.0,9.0,3.0,,,,90.0,43.0,7.2,7.0,0.0557996,0,,,2.0,3.0,2.0,5.0,6.0,2.0,,,1.0,,,2.0,,1.0,,2.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,
13472776,home,Vitória,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,False,13.0,9.0,1.0,,0.0,4.0,4.0,5.0,9.0,,2.0,,,,55.0,24.0,6.7,10.0,0.0475254,2,,,1.0,,,5.0,3.0,1.0,,,,1.0,2.0,2.0,0.0507,,,1.0,1.0,1.0,,,2.0,,,,,,1.0,,,,
13472776,home,Vitória,Aitor Cantalapiedra,aitor-cantalapiedra,A. Cantalapiedra,F,17,178,882,M,823831,EUR,823910400,F,17,17,False,16.0,11.0,,,0.0,2.0,4.0,9.0,12.0,,4.0,,,,55.0,27.0,6.7,12.0,0.0693794,0,,,4.0,1.0,,2.0,2.0,2.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
