match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_penaltyWon
14131863,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,14.0,10.0,,,0.0,4.0,5.0,6.0,9.0,1.0,1.0,,,,,,82.0,27.0,7.7,9.0,0.00956859,,3,,-0.09,0.3,0.17,,,,,2.0,9.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,0.2353,,0.65,,5.0,,,2.0,,,1.0,2.0,1.0,0.529,,,,,
14131863,home,Moreirense,Álvaro Martínez,alvaro-martinez,Á. Martínez,D,17,181,50,M,1175474,EUR,1020470400,D,17,17,True,18.0,16.0,1.0,,0.0,9.0,10.0,7.0,8.0,2.0,4.0,,,,,,28.0,31.0,6.8,5.0,0.00245453,,0,,-0.09,-0.06,0.18,,,1.0,,1.0,3.0,3.0,,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,
14131863,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,19.0,15.0,3.0,3.0,0.0,8.0,8.0,7.0,11.0,,,,,,,,28.0,28.0,6.7,9.0,0.00625331,,1,,-0.08,0.25,-0.11,,,,,,4.0,3.0,3.0,1.0,,1.0,,2.0,1.0,3.0,,,,0.0241,,-0.11,,,,,1.0,1.0,,,,,,,,,,
14131863,home,Moreirense,Rodrigo Alonso,rodrigo-alonso,R. Alonso,M,21,172,40,M,1142254,EUR,1041379200,M,21,21,True,6.0,6.0,,,0.0,,,6.0,6.0,,,,,,,,17.0,8.0,6.6,1.0,0.0124182,,0,,0.11,0.1,0.0,,,,,,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14131863,home,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,,,,,8.0,7.0,7.6,3.0,0.00027611,,1,,-0.06,-0.04,-0.01,Yan,,,,,,1.0,,,,,,1.0,,2.0,,,1.0,0.4997,,0.49,,,,,,,,,1.0,1.0,0.9289,,,,,
14131863,home,Moreirense,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,home,Moreirense,Mika,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,home,Moreirense,Afonso Assis,afonso-assis,A. Assis,M,25,180,55,M,2030567,EUR,1152921600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,home,Moreirense,Joel Jorquera,joel-jorquera,J. Jorquera,M,19,171,23,M,1084416,EUR,946684800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Joel,Jorquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,André Gomes,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,22.0,13.0,14.0,5.0,0.0,10.0,12.0,3.0,10.0,,3.0,1.0,,1.0,,,90.0,26.0,6.7,9.0,0.00172888,0.5,0,-0.542,0.11,-0.13,-0.48,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.42,,
14131863,away,FC Alverca,Steven Baseya,steven-baseya,S. Baseya,D,14,189,123,M,1506777,EUR,1105660800,D,14,14,False,53.0,45.0,5.0,2.0,0.0,39.0,46.0,6.0,7.0,5.0,5.0,,,,,,90.0,61.0,6.6,9.0,0.00164365,,0,,0.01,0.06,-0.18,Steven Baseya,,,,3.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
14131863,away,FC Alverca,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,60.0,52.0,17.0,10.0,0.0,40.0,40.0,12.0,20.0,7.0,6.0,,,,,,90.0,74.0,7.9,8.0,0.0136242,,0,,0.31,0.09,0.54,Kaiky Naves,,,,2.0,1.0,5.0,,,,,1.0,3.0,3.0,,,,,,,,True,1.0,,,,,,,,,,,,,2.0,
14131863,away,FC Alverca,Bastien Meupiyou,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,45.0,40.0,4.0,1.0,0.0,34.0,35.0,6.0,10.0,1.0,4.0,,,,,,90.0,53.0,6.2,6.0,0.00376795,,1,,0.09,0.05,-0.46,,,,,,3.0,2.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,,,0.0367,,-0.22,,1.0,,,,,,,,,,,,,,
14131863,away,FC Alverca,Gonçalo Esteves,goncalo-esteves,G. Esteves,D,2,171,466,M,1130376,EUR,1077840000,M,22,22,False,23.0,19.0,5.0,3.0,0.0,16.0,17.0,3.0,6.0,6.0,3.0,,,,,,88.0,59.0,7.3,9.0,0.0034178,,1,,-0.08,0.03,0.37,,,,,,3.0,5.0,,3.0,,1.0,1.0,3.0,2.0,1.0,,2.0,,0.0223,1.0,0.01,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Alexsandro Amorim,amorim,Amorim,M,4,177,437,M,1511706,EUR,1116374400,M,8,8,False,36.0,28.0,6.0,3.0,0.0,13.0,16.0,15.0,20.0,,4.0,,,,,,90.0,57.0,7.1,14.0,0.0216137,,1,,0.0,0.23,-0.05,,,,,,7.0,11.0,,5.0,,1.0,1.0,4.0,1.0,,,5.0,,0.0199,1.0,-0.09,,1.0,,,3.0,2.0,,,,,,,,,,
14131863,away,FC Alverca,Tomás Mendes,tomas-mendes,T. Mendes,M,16,179,65,M,1119693,EUR,1100995200,M,16,16,False,27.0,22.0,6.0,2.0,0.0,14.0,14.0,8.0,13.0,4.0,4.0,,,,,,82.0,36.0,6.7,6.0,0.00402467,,0,,0.04,-0.14,0.2,,,,,1.0,2.0,4.0,,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Isaac James,isaac-james,I. James,D,12,175,46,M,1915110,EUR,1093651200,M,12,12,False,26.0,16.0,4.0,1.0,0.0,10.0,13.0,6.0,13.0,4.0,4.0,,,,,,90.0,56.0,6.7,18.0,0.0990106,,0,,0.18,0.23,-0.11,Isaac,James,2.0,1.0,2.0,3.0,4.0,2.0,2.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14131863,away,FC Alverca,Cédric Nuozzi,cedric-nuozzi,C. Nuozzi,F,11,177,136,M,1405454,EUR,1138579200,F,11,11,False,16.0,14.0,2.0,1.0,0.0,6.0,6.0,8.0,10.0,,1.0,,,,,,74.0,24.0,6.7,4.0,0.0228487,,2,,-0.09,0.33,0.16,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,0.0754,,-0.17,,,,,,,,,1.0,,0.0538,,,,,
14131863,away,FC Alverca,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,False,15.0,12.0,,,0.0,4.0,5.0,8.0,10.0,1.0,4.0,,,,,,74.0,23.0,7.2,4.0,0.120733,,1,,-0.1,0.21,0.19,Marko,Milovanović,1.0,1.0,,3.0,3.0,,1.0,,,,,,1.0,,2.0,3.0,0.7884,,0.32,,,,,,1.0,,,1.0,1.0,0.7128,,,,,
14131863,away,FC Alverca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,10,10,False,16.0,11.0,2.0,,0.0,3.0,3.0,8.0,13.0,,3.0,,,,,,88.0,40.0,6.9,18.0,0.151852,,0,,0.04,-0.37,0.15,,,5.0,1.0,2.0,7.0,7.0,,4.0,,,,2.0,2.0,4.0,,3.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,1.0
14131863,away,FC Alverca,Sandro Lima,sandro-lima,S. Lima,F,91,186,115,M,344023,EUR,657072000,F,91,91,True,4.0,2.0,,,0.0,,,2.0,4.0,2.0,,,,,,,16.0,9.0,6.7,5.0,0.00035988,,0,,-0.06,0.0,0.22,,,,,2.0,1.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,F,25,25,True,12.0,9.0,,,0.0,7.0,7.0,2.0,5.0,,4.0,,,,,,16.0,17.0,6.5,6.0,0.00237372,,0,,0.02,0.04,0.13,,,,,1.0,3.0,2.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
14131863,away,FC Alverca,Sabit Abdulai,sabit-abdulai,S. Abdulai,M,21,185,126,M,1031485,EUR,926380800,M,21,21,True,7.0,4.0,1.0,,0.0,3.0,6.0,1.0,1.0,1.0,,,,,,,8.0,12.0,6.5,4.0,0.00051542,,1,,-0.05,0.24,-0.07,,,,,,2.0,2.0,1.0,2.0,,1.0,,,,,,,,0.0266,,-0.18,,,,,1.0,2.0,,,,,,,,,,
14131863,away,FC Alverca,Nabil Touaizi,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,F,2,2,True,2.0,,,,0.0,,,,2.0,1.0,,,,,,,11.0,8.0,6.5,5.0,0.0008846,,0,,0.0,0.02,0.13,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Tiago Leite,tiago-leite,T. Leite,F,79,185,51,M,1528310,EUR,965001600,F,19,19,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,,,,,11.0,6.0,6.5,1.0,0.00119551,,0,,-0.03,-0.01,0.14,Tiago Leite,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14131863,away,FC Alverca,André Paulo,andre-paulo,A. Paulo,G,23,188,85,M,1068521,EUR,850867200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Talisca,talisca,Talisca,D,5,188,81,M,1910568,EUR,1048118400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,João Pedro,de Souza Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Diogo Martins,diogo-martins,D. Martins,M,88,174,33,M,913033,EUR,840585600,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131863,away,FC Alverca,Gian Cabezas,gian-cabezas,G. Cabezas,M,28,178,88,M,1099301,EUR,1041379200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Gian Cabezas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
