match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_duelLost,stat_dispossessed,stat_bigChanceMissed,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_aerialLost,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_challengeLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals
14573023,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9407,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,22.0,17.0,,,0.0,1.0,1.0,16.0,21.0,1.0,,,,,90.0,33.0,6.8,8.0,0.125172,,5,,0.1,0.16,0.15,,5.0,5.0,1.0,,3.0,2.0,,,,,2.0,0.8129,,-0.68,2.0,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.3991,,,,
14573023,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6407,M,EN9,858194,EUR,928022400,F,9,9,True,12.0,8.0,,,0.0,,1.0,8.0,11.0,2.0,,,,,30.0,23.0,6.8,6.0,0.278427,,2,,0.24,0.38,-0.03,,1.0,4.0,2.0,1.0,1.0,,,1.0,,,1.0,0.282,1.0,-0.52,4.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,
14573023,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5813,M,,1109771,EUR,1076025600,M,20,20,True,31.0,24.0,6.0,3.0,0.0,8.0,10.0,16.0,23.0,2.0,,,,,19.0,34.0,7.1,9.0,0.0288551,,0,,0.22,0.07,0.13,,3.0,4.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
14573023,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6895,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,19.0,7.0,6.5,3.0,1.204e-05,,0,,-0.03,0.04,0.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14573023,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178,1105,M,,1438837,EUR,1115942400,M,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,9.0,3.0,6.5,1.0,0.00019319,,0,,-0.02,-0.15,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190,4363,M,,1884145,EUR,1053302400,M,12,12,True,5.0,4.0,1.0,1.0,0.0,,,4.0,6.0,,,,,,9.0,6.0,6.5,2.0,0.00938613,,0,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14573023,home,Crystal Palace,Remi Matthews,,,remi-matthews,R. Matthews,G,31,184,203,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4360,M,,249859,EUR,727401600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,679,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2016,M,,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Kaden Rodney,,,kaden-rodney,K. Rodney,M,42,189,227,M,,1185603,EUR,1097107200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,725,M,,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,home,Crystal Palace,Rio Cardines,Rio Cardines,,rio-cardines,R. Cardines,F,59,187,218,M,,1469007,EUR,1136592000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Zlatan Alomerović,,,zlatan-alomerovic,Z. Alomerović,G,1,187,104,M,,102982,EUR,676944000,G,1,1,False,30.0,15.0,22.0,7.0,0.0,9.0,9.0,6.0,21.0,16.0,3.0,1.0,,,90.0,46.0,7.5,16.0,0.00235443,0.2005,0,0.3991,0.09,0.16,0.31,0.23,2.0,2.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,
14573023,away,AEK Larnaca,Jorge Miramón,,,jorge-miramon,J. Miramón,M,21,176,78,M,,175139,EUR,612748800,D,21,21,False,27.0,18.0,4.0,1.0,0.0,12.0,17.0,6.0,10.0,5.0,,,,,90.0,45.0,7.0,11.0,0.00297652,,0,,0.0,0.02,0.43,,1.0,2.0,1.0,,,5.0,2.0,1.0,1.0,,1.0,,,,4.0,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,
14573023,away,AEK Larnaca,Hrvoje Miličević,,,hrvoje-milicevic,H. Miličević,D,15,193,186,M,,120387,EUR,735264000,D,15,15,False,39.0,22.0,19.0,4.0,0.0,20.0,29.0,2.0,10.0,2.0,,,,,90.0,58.0,7.6,17.0,0.00298475,,0,,0.11,0.01,0.85,,1.0,5.0,,,,7.0,2.0,2.0,1.0,,,,,,2.0,,,2.0,3.0,,True,,2.0,,,,,,,,,,,,
14573023,away,AEK Larnaca,Valentin Roberge,,,valentin-roberge,V. Roberge,D,27,189,62,M,,41021,EUR,550195200,D,27,27,False,24.0,20.0,2.0,1.0,0.0,17.0,20.0,3.0,4.0,1.0,,,,,90.0,39.0,7.5,4.0,0.00352439,,0,,0.05,-0.04,0.96,,,3.0,,,,10.0,,3.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
14573023,away,AEK Larnaca,Enric Saborit,,,enric-saborit,E. Saborit,D,26,186,78,M,,253303,EUR,704332800,D,4,4,False,30.0,23.0,13.0,9.0,0.0,18.0,19.0,5.0,11.0,2.0,,,,,90.0,39.0,7.2,8.0,0.0069131,,0,,0.23,0.02,0.27,,1.0,5.0,,,,3.0,,2.0,1.0,,1.0,,,,3.0,,,,2.0,,,,3.0,,,,,,,,,,,,
14573023,away,AEK Larnaca,Jeremie Gnali,,,jeremie-gnali,J. Gnali,D,24,182,2004,M,,1526569,EUR,1018569600,D,93,93,False,27.0,19.0,8.0,3.0,0.0,8.0,8.0,11.0,19.0,6.0,,,,,90.0,53.0,6.9,15.0,0.0121168,,1,,0.11,0.11,0.18,,,4.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,0.029,,-0.01,5.0,4.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,
14573023,away,AEK Larnaca,Marcus Rohdén,,,marcus-rohden,M. Rohdén,M,8,182,77,M,,209082,EUR,673920000,M,8,8,False,21.0,13.0,2.0,,1.0,8.0,9.0,5.0,12.0,4.0,,,,,90.0,37.0,6.8,14.0,0.037032,,0,,-0.16,-0.03,0.21,,1.0,7.0,3.0,,,1.0,1.0,3.0,1.0,,2.0,,1.0,,13.0,1.0,,,3.0,4.0,,,4.0,,,,,1.0,,,,,,,
14573023,away,AEK Larnaca,Gus Ledes,,,gus-ledes,G. Ledes,M,7,173,90,M,,137983,EUR,717638400,M,7,7,False,25.0,21.0,4.0,2.0,0.0,14.0,15.0,7.0,13.0,6.0,,,,,90.0,46.0,6.7,12.0,0.0146113,,1,,0.09,0.18,0.17,,,4.0,1.0,,,4.0,1.0,,,,3.0,0.0379,,0.0,5.0,1.0,,,4.0,3.0,,3.0,2.0,,,,,,1.0,,0.4002,,,,
14573023,away,AEK Larnaca,Pere Pons,,,pere-pons,P. Pons,M,17,177,96,M,,263505,EUR,730166400,M,17,17,False,25.0,16.0,3.0,,0.0,12.0,18.0,4.0,8.0,5.0,,,,,80.0,36.0,6.1,15.0,0.00351505,,1,,0.07,-0.06,0.13,,,,2.0,,,,,,,,1.0,0.0784,,0.02,6.0,2.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,
14573023,away,AEK Larnaca,Yerson Chacón,,,yerson-chacon,Y. Chacón,M,18,166,524,M,,1117232,EUR,1054684800,M,18,18,False,1.0,,,,0.0,,1.0,,,,,,,,19.0,3.0,6.5,2.0,,,0,,-0.02,,-0.05,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
14573023,away,AEK Larnaca,Riad Bajić,,,riad-bajic,R. Bajić,F,11,189,335,M,,331751,EUR,768182400,F,11,11,False,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,6.0,2.0,,,,,80.0,20.0,7.4,8.0,0.0123824,,1,,-0.02,-0.01,0.23,,1.0,2.0,,,,2.0,,1.0,1.0,,2.0,0.0506,,0.53,6.0,3.0,,,,1.0,,,2.0,,,,,,1.0,,0.6258,,,,1.0
14573023,away,AEK Larnaca,Đorđe Ivanović,,,djordje-ivanovic,D. Ivanović,M,9,179,148,M,,791080,EUR,816825600,F,9,9,True,18.0,16.0,,,0.0,6.0,7.0,10.0,14.0,1.0,,,,,71.0,32.0,5.8,12.0,0.0354564,,0,,-0.05,0.15,0.0,,,,1.0,,,,1.0,,,,4.0,,,,11.0,2.0,,,,2.0,,3.0,6.0,,,,,,,,,,,,
14573023,away,AEK Larnaca,Jimmy Suárez,,,jimmy-suarez,J. Suárez,M,6,170,46,M,,951985,EUR,851990400,M,6,6,True,5.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,,,,,,10.0,6.0,6.6,3.0,0.000274,,0,,-0.05,0.06,0.13,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Karol Angielski,,,karol-angielski,K. Angielski,F,24,181,346,M,,297324,EUR,827280000,F,19,19,True,,,,,0.0,,,,,,,,,,10.0,4.0,6.5,2.0,,,0,,,,0.15,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
14573023,away,AEK Larnaca,Antreas Paraskevas,,,antreas-paraskevas,A. Paraskevas,G,51,187,41,M,,1049551,EUR,905817600,G,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Dimitris Dimitriou,,,dimitris-dimitriou,D. Dimitriou,G,99,193,63,M,,849735,EUR,916358400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Petros Ioannou,,,petros-ioannou,P. Ioannou,D,2,185,33,M,,905374,EUR,916790400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Godswill Ekpolo,,,godswill-ekpolo,G. Ekpolo,D,22,181,95,M,,352616,EUR,800409600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Waldo Rubio Marín,,,waldo-rubio-marin,W. R. Marín,M,10,181,87,M,,869413,EUR,808617600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Giorgos Naoum,,,naoum-giorgos,G. Naoum,M,29,179,47,M,,902070,EUR,982713600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573023,away,AEK Larnaca,Mathías González,Mathías González,,mathias-gonzalez,M. González,F,41,175,136,M,,1429107,EUR,1115424000,F,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
