match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_blockedScoringAttempt
12513639,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,,850828,EUR,899596800,D,4,4,False,True,49.0,45.0,8.0,4.0,0.0,29.0,29.0,16.0,20.0,6.0,3.0,,,,,,90.0,61.0,6.6,5.0,0.00789773,0,,,2.0,4.0,3.0,,,1.0,1.0,,2.0,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,
12513639,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,,876255,EUR,949363200,D,16,16,False,,38.0,30.0,9.0,3.0,0.0,22.0,26.0,8.0,12.0,2.0,2.0,,,,,,90.0,45.0,6.3,9.0,0.00394778,0,,,,3.0,1.0,,,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,1.0,
12513639,away,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,,190137,EUR,799977600,D,5,5,False,,11.0,9.0,,,0.0,3.0,3.0,7.0,13.0,3.0,2.0,,,,,,63.0,27.0,6.4,7.0,0.102469,0,,5.0,1.0,1.0,2.0,,,,1.0,,2.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,
12513639,away,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,,836676,EUR,930873600,M,6,6,False,,48.0,40.0,6.0,3.0,0.0,21.0,23.0,20.0,27.0,1.0,6.0,,,,,,90.0,59.0,6.8,10.0,0.026113,1,,2.0,1.0,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,0.0138,0.0156,2.0,3.0,,,,,,,,,,1.0,,,,,,,,
12513639,away,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,,1105595,EUR,982886400,M,7,7,False,,19.0,13.0,3.0,1.0,0.0,6.0,6.0,7.0,17.0,1.0,3.0,,,,,,75.0,40.0,6.7,15.0,0.00997014,2,,4.0,,2.0,3.0,,,,,2.0,,0.0564,,,,,,,2.0,1.0,2.0,Sorriso,,,,1.0,2.0,,1.0,,,,
12513639,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,,1563665,EUR,1100131200,M,20,20,False,,26.0,18.0,1.0,1.0,0.0,6.0,7.0,12.0,19.0,,4.0,,,,,,75.0,40.0,7.0,9.0,0.0228543,1,,,2.0,5.0,9.0,,,,1.0,4.0,3.0,0.0567,,,1.0,,,3.0,2.0,2.0,,,,,,1.0,,,1.0,,,,1.0
12513639,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,,980797,EUR,981331200,M,8,8,False,,14.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,9.0,1.0,2.0,,,,,,63.0,18.0,6.8,3.0,0.0129514,0,,,2.0,1.0,3.0,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,
12513639,away,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,,984626,EUR,1020038400,M,11,11,False,,28.0,24.0,2.0,1.0,0.0,9.0,12.0,15.0,21.0,,7.0,,,,,,90.0,54.0,6.7,15.0,0.0124553,3,,5.0,,7.0,10.0,,1.0,,3.0,4.0,1.0,0.0511,0.0197,,1.0,,,,7.0,3.0,,,,1.0,,1.0,1.0,,,,,,1.0
12513639,away,Famalicão,Václav Sejk,vaclav-sejk,V. Sejk,F,27,180,268,M,,983068,EUR,1021680000,F,29,29,False,,14.0,11.0,2.0,2.0,0.0,6.0,6.0,5.0,8.0,,,,,,,,90.0,21.0,6.7,5.0,0.0499063,3,,,2.0,7.0,2.0,,,,,,2.0,0.1398,,3.0,1.0,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,1.0
12513639,away,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,,1102988,EUR,1100563200,D,13,13,True,,10.0,8.0,1.0,,0.0,2.0,2.0,7.0,12.0,,,,,,,,27.0,24.0,7.8,6.0,0.0169952,2,,4.0,,1.0,3.0,,2.0,,2.0,1.0,,0.0746,0.3848,1.0,,,,,,,1.0,Pedro,Bondo Francisco,,1.0,,,1.0,,,,,
12513639,away,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,,1511656,EUR,1102636800,M,14,14,True,,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,1.0,,,,,,27.0,11.0,6.6,2.0,0.00487315,0,,,1.0,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12513639,away,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,,583838,EUR,843868800,F,23,23,True,,11.0,10.0,2.0,2.0,1.0,6.0,6.0,4.0,6.0,,2.0,,,,,,15.0,15.0,7.0,4.0,0.00436188,0,,1.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,
12513639,away,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,,1049526,EUR,932515200,F,12,12,True,,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,,15.0,3.0,6.6,1.0,0.00026805,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513639,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513639,away,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,,977676,EUR,983145600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513639,away,Famalicão,Otar Mamageishvili,otar-mamageishvili,O. Mamageishvili,M,15,180,223,M,,1006067,EUR,1042588800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513639,away,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,,352874,EUR,799459200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513639,away,Famalicão,Samuel Lobato,samuel-lobato,S. Lobato,M,8,183,41,M,,1087360,EUR,1003449600,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
