match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoals,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_goals
12357143,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,31.0,24.0,15.0,8.0,0.0,21.0,23.0,3.0,8.0,1.0,1.0,9.0,1.0,2.0,4.0,90.0,40.0,7.3,7.0,0.00100306,0,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357143,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,29.0,27.0,1.0,,0.0,4.0,6.0,24.0,24.0,4.0,11.0,7.0,,,,90.0,64.0,7.3,6.0,0.0117674,0,,1.0,1.0,1.0,10.0,4.0,2.0,11.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
12357143,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,50.0,43.0,8.0,4.0,0.0,31.0,36.0,12.0,14.0,,1.0,2.0,,,,90.0,58.0,6.6,7.0,0.00393165,0,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12357143,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,44.0,38.0,3.0,2.0,0.0,28.0,29.0,10.0,15.0,1.0,4.0,3.0,,,,90.0,58.0,6.8,8.0,0.012868,1,,,,1.0,4.0,2.0,1.0,7.0,,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0309,,,,,,,
12357143,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,30.0,26.0,1.0,1.0,0.0,14.0,15.0,13.0,17.0,2.0,6.0,3.0,,,,90.0,49.0,7.4,7.0,0.208461,0,,2.0,1.0,,,,,3.0,1.0,,3.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,
12357143,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,M,3,3,False,30.0,27.0,1.0,,0.0,12.0,13.0,15.0,18.0,5.0,8.0,4.0,,,,83.0,41.0,7.0,6.0,0.0105048,2,,1.0,,,2.0,1.0,,,1.0,,3.0,2.0,,,1.0,,,1.0,,1.0,,,0.1478,,1.0,1.0,0.0376,,,
12357143,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,False,20.0,19.0,2.0,2.0,0.0,12.0,12.0,7.0,8.0,,4.0,4.0,,,,30.0,31.0,7.2,4.0,0.00911285,0,,,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,,,,,2.0,1.0,,,2.0,,,,,,,,
12357143,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,46.0,42.0,4.0,3.0,0.0,14.0,15.0,28.0,31.0,,4.0,6.0,,,,90.0,58.0,6.9,7.0,0.0225024,1,,,,1.0,5.0,3.0,,,,,4.0,2.0,,1.0,,,,,,,,2.0,0.0285,,,1.0,0.0243,True,,
12357143,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,False,25.0,22.0,2.0,2.0,0.0,3.0,3.0,21.0,26.0,,3.0,4.0,,,,83.0,43.0,6.9,12.0,0.173798,1,,4.0,2.0,2.0,9.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,,,5.0,2.0,1.0,,2.0,0.0527,,,,,,,
12357143,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,M,11,11,False,7.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,3.0,1.0,,,,25.0,15.0,7.1,4.0,0.0564067,1,,2.0,,,,,,,,,2.0,2.0,,,1.0,Everton,,1.0,1.0,1.0,,1.0,0.0525,,,,,,,
12357143,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,16.0,12.0,,,2.0,6.0,7.0,6.0,9.0,1.0,5.0,1.0,,,,90.0,37.0,6.8,13.0,0.0257534,3,,,,3.0,8.0,1.0,2.0,1.0,,,1.0,1.0,2.0,2.0,2.0,,,2.0,1.0,1.0,,6.0,0.3757,,2.0,2.0,0.7872,,,
