match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12117186,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,38.0,28.0,12.0,3.0,0.0,28.0,31.0,7.0,1.0,1.0,2.0,12.0,2.0,2.0,5.0,2.0,2.0,90.0,52.0,8.0,10.0,7.346e-05,0,1.0297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117186,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,57.0,46.0,6.0,1.0,0.0,21.0,27.0,34.0,,3.0,1.0,7.0,,,,,,90.0,79.0,7.4,18.0,0.0970662,0,,,,26.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12117186,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,91.0,83.0,11.0,5.0,0.0,61.0,64.0,27.0,4.0,7.0,10.0,2.0,,,,,,90.0,106.0,7.7,8.0,0.00666415,0,,Gabriel Xavier,,22.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12117186,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,77.0,74.0,1.0,,0.0,62.0,63.0,14.0,1.0,4.0,4.0,3.0,,,,,,90.0,88.0,7.4,3.0,0.00727047,0,,,,12.0,,,,1.0,,,1.0,3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,
12117186,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,60.0,50.0,4.0,1.0,0.0,36.0,42.0,21.0,1.0,5.0,2.0,4.0,,,,,,90.0,80.0,8.3,13.0,0.26555,2,,,,14.0,3.0,,1.0,2.0,,,,2.0,4.0,4.0,,,,,1.0,1.0,1.0,1.0,0.4012,0.3138,,,,,,,,
12117186,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,61.0,55.0,3.0,,0.0,36.0,37.0,24.0,,4.0,,7.0,,,,,,86.0,73.0,6.6,9.0,0.0163148,1,,,,19.0,,,1.0,7.0,2.0,,1.0,,3.0,2.0,,3.0,,1.0,,,,,0.0082,,1.0,1.0,,,,,,
12117186,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,6.0,3.0,,,0.0,,1.0,5.0,,1.0,,,,,,,,18.0,9.0,7.3,3.0,0.00573416,1,,,,3.0,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,0.1406,0.1754,,,evertonri,True,,,,
12117186,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,17.0,17.0,,,0.0,5.0,5.0,13.0,,4.0,1.0,1.0,,,,,,89.0,30.0,6.8,5.0,0.0160404,1,,,,12.0,1.0,,1.0,4.0,4.0,2.0,,,1.0,,2.0,1.0,,1.0,,,1.0,,0.0293,0.0685,,,,,1.0,,,
12117186,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,27.0,21.0,1.0,1.0,0.0,11.0,14.0,13.0,,3.0,,5.0,,,,,,90.0,37.0,6.6,10.0,0.0447282,1,,,,10.0,,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,0.023,,,1.0,,,,,,
12117186,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,12.0,12.0,,,1.0,5.0,5.0,8.0,,1.0,1.0,2.0,,,,,,45.0,21.0,6.9,3.0,0.0308799,0,,,,7.0,1.0,,,3.0,1.0,1.0,,4.0,,,,,1.0,,1.0,,,,,,2.0,,,,,,,
