match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_totalOffside,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_penaltyMiss,stat_penaltyWon
14025184,home,Brentford,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,1,1,False,28.0,16.0,20.0,8.0,0.0,9.0,10.0,7.0,18.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,1.0,90.0,40.0,8.3,12.0,0.00156667,1.2454,1.0,0,1.4251,0.12,0.02,-0.03,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025184,home,Brentford,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,False,30.0,24.0,1.0,,0.0,13.0,16.0,11.0,14.0,2.0,7.0,2.0,2.0,,,,,,,90.0,60.0,6.7,17.0,0.00289479,,,0,,-0.14,0.09,-0.12,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14025184,home,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,43.0,28.0,11.0,4.0,0.0,17.0,23.0,11.0,20.0,2.0,2.0,6.0,4.0,,,,,,,90.0,55.0,6.5,16.0,0.324454,,1.0,1,,0.59,0.03,-0.3,,3.0,5.0,,,,,2.0,,1.0,,2.0,True,1.0,1.0,1.0,1.0,1.0,0.0618,0.3079,-0.25,,,,,,,,,
14025184,home,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,False,35.0,33.0,1.0,1.0,0.0,27.0,27.0,6.0,8.0,6.0,6.0,4.0,3.0,,,,,,,90.0,43.0,6.2,3.0,0.00327048,,,2,,0.04,0.02,-0.09,,2.0,2.0,,,,,,,1.0,,,,,2.0,2.0,,,0.661,0.8839,-0.82,,,,,,,,,
14025184,home,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,False,30.0,28.0,5.0,4.0,0.0,14.0,15.0,14.0,15.0,1.0,1.0,1.0,5.0,,,,,,,75.0,42.0,6.6,5.0,0.0335416,,,0,,0.17,0.0,-0.14,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14025184,home,Brentford,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,6,6,False,44.0,39.0,3.0,1.0,1.0,22.0,23.0,17.0,21.0,,1.0,1.0,4.0,,,,,,,81.0,50.0,7.0,6.0,0.266029,,2.0,0,,0.31,0.04,-0.02,,,,,,,,,1.0,1.0,,,,2.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,
14025184,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,False,48.0,36.0,4.0,2.0,1.0,19.0,21.0,17.0,27.0,,4.0,2.0,7.0,,,,,,,90.0,60.0,7.2,12.0,0.0202871,,1.0,1,,0.12,0.14,0.18,,,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,,0.0855,,-0.01,,,1.0,,1.0,,,,
14025184,home,Brentford,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,19,19,False,15.0,8.0,,,0.0,3.0,4.0,5.0,11.0,2.0,5.0,1.0,1.0,,,,,,,75.0,40.0,6.6,20.0,0.262423,,1.0,1,,0.5,-0.13,-0.03,,4.0,11.0,,1.0,3.0,,,,4.0,3.0,3.0,,1.0,1.0,1.0,1.0,,0.4161,0.3464,-0.49,4.0,,,,,,,,
14025184,home,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,False,31.0,21.0,4.0,1.0,0.0,5.0,8.0,16.0,23.0,1.0,3.0,,4.0,,,,,,,81.0,55.0,6.7,20.0,0.244156,,,0,,0.47,-0.1,-0.07,,2.0,8.0,,2.0,2.0,,,2.0,3.0,,2.0,,,,,1.0,,,,,6.0,4.0,1.0,,,,,,
14025184,home,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,7,7,False,20.0,12.0,1.0,,0.0,2.0,4.0,10.0,16.0,4.0,7.0,2.0,3.0,,,,,,,90.0,36.0,6.9,15.0,0.0878207,,1.0,1,,0.11,0.53,0.17,,,5.0,,2.0,2.0,,,1.0,3.0,2.0,1.0,,1.0,,1.0,,,0.0128,0.0364,-0.1,1.0,1.0,1.0,,,,,,
