match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_dispossessed,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal
10382143,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,27.0,18.0,13.0,4.0,17.0,18.0,1.0,9.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,90.0,37.0,6.5,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382143,home,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,41.0,33.0,5.0,2.0,16.0,18.0,20.0,29.0,2.0,,8.0,,,,,90.0,78.0,7.1,19.0,0,6.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10382143,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,64.0,56.0,8.0,3.0,36.0,39.0,20.0,26.0,3.0,,6.0,,,,,90.0,79.0,7.1,11.0,1,1.0,,8.0,,,5.0,2.0,1.0,1.0,,2.0,True,2.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10382143,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,61.0,42.0,6.0,1.0,30.0,38.0,12.0,23.0,5.0,,6.0,,,,,90.0,67.0,6.4,21.0,0,,,5.0,1.0,,3.0,,,1.0,,,,3.0,5.0,,1.0,1.0,,,,,,,,,,,,,
10382143,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,53.0,50.0,2.0,1.0,22.0,23.0,29.0,34.0,7.0,1.0,6.0,,,,,89.0,84.0,6.3,16.0,0,4.0,1.0,2.0,2.0,1.0,1.0,,,4.0,1.0,,,3.0,,,1.0,,,2.0,,,,,,,,,,,
10382143,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,71.0,56.0,14.0,9.0,19.0,24.0,39.0,58.0,3.0,,12.0,,,,,90.0,104.0,7.9,30.0,3,11.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,,1.0,,,thomhaye,1.0,1.0,1.0,,,,,
10382143,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,71.0,61.0,3.0,3.0,28.0,28.0,34.0,44.0,3.0,,5.0,,,,,90.0,87.0,8.3,13.0,1,1.0,1.0,6.0,5.0,3.0,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,
10382143,home,SC Heerenveen,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180,219,M,978289,EUR,1000684800,M,22,22,False,39.0,31.0,1.0,1.0,9.0,13.0,22.0,26.0,4.0,,3.0,,,,,79.0,58.0,6.7,17.0,0,,,6.0,4.0,2.0,,4.0,3.0,5.0,,1.0,,,,,2.0,,,2.0,,,,,,,,,,,
10382143,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,F,19,19,False,49.0,35.0,4.0,1.0,8.0,9.0,27.0,41.0,10.0,1.0,4.0,,,,,89.0,67.0,6.6,23.0,0,1.0,,5.0,4.0,2.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,4.0,,,,,,,,,,,
10382143,home,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,17.0,13.0,,,5.0,6.0,9.0,12.0,9.0,,2.0,,,,,90.0,31.0,6.6,8.0,6,1.0,1.0,4.0,1.0,,1.0,,,1.0,2.0,1.0,,5.0,2.0,1.0,,2.0,1.0,1.0,Sydney,van Hooijdonk,,,4.0,,,1.0,,,
