match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_accurateCross,stat_ownGoals,stat_bigChanceMissed,stat_errorLeadToAShot
11407486,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,9,9,False,42.0,37.0,,,14.0,14.0,23.0,28.0,,5.0,,,,,90.0,67.0,7.3,15.0,0.0576144,4,,1.0,,6.0,7.0,,2.0,2.0,,1.0,,JZirkzee,4.0,,3.0,,,,0.1588,,,,,,6.0,5.0,,1.0,3.0,,,,,,
11407486,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,True,6.0,5.0,,,5.0,6.0,,,4.0,1.0,,,,,32.0,12.0,6.8,2.0,6.825e-05,0,,1.0,2.0,2.0,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,10.0,10.0,,,7.0,7.0,3.0,3.0,,,,,,,15.0,14.0,6.6,3.0,0.00112692,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,,,,,,15.0,8.0,6.4,1.0,0.00075018,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,3.0,2.0,,,0.00138696,0,,1.0,,1.0,,,,,,,,kacper_urbanski10,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,,,0.00094398,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,lukaszskorupski28,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,o.elazzouzi,,,,,,,,,Oussama El Azzouzi,,,,,,,,,,,,,,
11407486,home,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,698,M,943595,EUR,949795200,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sydney,van Hooijdonk,,,,,,,,,,,,,
11407486,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,False,17.0,13.0,7.0,4.0,9.0,11.0,4.0,6.0,,7.0,1.0,1.0,,,90.0,22.0,6.3,4.0,0.00057231,0,-1.1149,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,33.0,30.0,1.0,,19.0,20.0,11.0,13.0,2.0,5.0,,,,,81.0,42.0,6.6,3.0,0.0256646,0,,1.0,,3.0,4.0,1.0,2.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,False,30.0,27.0,4.0,2.0,21.0,22.0,6.0,8.0,1.0,,,,,,63.0,37.0,6.7,3.0,0.00473669,1,,,1.0,1.0,3.0,1.0,2.0,,,,,,,1.0,,2.0,1.0,,0.0281,0.0408,,,,,,,,,,,,,,,
11407486,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,67.0,59.0,6.0,1.0,41.0,42.0,18.0,25.0,1.0,3.0,,,,,90.0,77.0,6.6,8.0,0.011206,0,,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,,,evanndicka,,1.0,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,M,43,43,False,36.0,25.0,1.0,,13.0,16.0,14.0,26.0,2.0,7.0,,,,,90.0,61.0,6.6,23.0,0.163575,1,,,2.0,4.0,5.0,2.0,2.0,1.0,,2.0,,,1.0,,1.0,,,,0.0564,,,,,6.0,2.0,1.0,,,1.0,,,2.0,1.0,,
11407486,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,26.0,19.0,1.0,,6.0,9.0,14.0,20.0,,4.0,,,,,81.0,39.0,6.4,12.0,0.050392,1,,2.0,2.0,8.0,5.0,,,,4.0,1.0,2.0,lorepelle7,,,,1.0,,,0.0636,,,,,3.0,4.0,1.0,,,1.0,,True,1.0,,,
11407486,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,57.0,55.0,1.0,1.0,32.0,33.0,24.0,27.0,1.0,5.0,,,,,90.0,69.0,6.7,6.0,0.0297434,0,,,1.0,5.0,6.0,1.0,2.0,,2.0,1.0,3.0,LeoParedes,2.0,,,,,,,,,,,3.0,,,,,,,,1.0,,,
11407486,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,59.0,50.0,10.0,7.0,25.0,27.0,25.0,32.0,,3.0,,,,,90.0,68.0,6.5,14.0,0.0378924,1,,2.0,1.0,10.0,3.0,3.0,2.0,1.0,3.0,,,,2.0,,2.0,,,,0.0997,,,,,,,,,1.0,,,,,,,
11407486,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,16.0,12.0,4.0,2.0,6.0,7.0,7.0,10.0,2.0,2.0,,,,,45.0,24.0,6.6,6.0,0.00554185,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,
11407486,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,False,17.0,11.0,1.0,,5.0,6.0,6.0,11.0,,4.0,,,,,90.0,35.0,6.5,10.0,0.00442868,2,,7.0,1.0,11.0,6.0,,1.0,,2.0,,4.0,gallobelotti,3.0,1.0,1.0,,2.0,,0.312,0.9133,,,,,,,,,,2.0,,,,1.0,
11407486,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,False,27.0,23.0,,,13.0,15.0,10.0,14.0,,2.0,,,,,90.0,53.0,6.5,14.0,0.00552426,2,,1.0,2.0,6.0,6.0,1.0,2.0,,,,2.0,stewel92,1.0,1.0,3.0,,,,0.0437,,,,,2.0,3.0,,,2.0,,,,,,,
11407486,away,Roma,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,20,20,True,6.0,4.0,,,3.0,3.0,1.0,3.0,,,,,,,19.0,9.0,6.2,4.0,0.00155797,0,,,1.0,3.0,1.0,,,,1.0,,,renatosanches,2.0,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7717,M,150998,EUR,788918400,F,17,17,True,8.0,6.0,,,1.0,2.0,5.0,6.0,,,,,,,27.0,12.0,6.6,3.0,0.00979214,0,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,sardarazmoun,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0
11407486,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,True,13.0,10.0,,,3.0,3.0,7.0,10.0,,1.0,,,,,26.0,18.0,7.0,4.0,0.0342796,0,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,True,10.0,10.0,,,7.0,7.0,3.0,3.0,,,,,,,9.0,11.0,6.6,,0.00073297,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,6.0,5.0,,,4.0,4.0,1.0,2.0,,1.0,,,,,9.0,7.0,6.5,2.0,0.00021243,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,8,175,302,M,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,João Costa,joao-costa,J. Costa,F,18,178,618,M,1397478,EUR,1111968000,F,67,67,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407486,away,Roma,Luigi Cherubini,luigi-cherubini,L. Cherubini,F,10,175,476,M,1152834,EUR,1074124800,M,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
