match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_wasFouled,captain,stat_totalOffside,stat_punches,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11352468,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,False,25.0,19.0,,,5.0,5.0,14.0,20.0,3.0,,,,,,56.0,35.0,6.8,12.0,0.0200835,1,,,1.0,2.0,4.0,3.0,,,,3.0,,0.0442,1.0,,1.0,,,,0.0765,,,,,1.0,,,,,,,,
11352468,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,True,10.0,8.0,,,2.0,2.0,6.0,8.0,3.0,,2.0,,,,34.0,17.0,6.7,5.0,0.00614899,1,,,1.0,,3.0,1.0,1.0,,,1.0,,0.0377,1.0,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,
11352468,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,19.0,17.0,1.0,1.0,11.0,11.0,6.0,8.0,1.0,1.0,,,,,11.0,19.0,6.5,2.0,0.00570309,0,,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11352468,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,6.0,4.0,,,1.0,1.0,3.0,5.0,3.0,2.0,,,,,11.0,10.0,6.8,3.0,0.0507065,0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
11352468,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,True,3.0,2.0,1.0,1.0,,,2.0,3.0,4.0,,2.0,,,,11.0,9.0,6.8,3.0,0.00098389,0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
11352468,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,home,Manchester United,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,donnyvdbeek,361790,EUR,861321600,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,away,Bournemouth,Neto,,,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,33.0,14.0,25.0,6.0,12.0,16.0,2.0,17.0,1.0,11.0,,3.0,2.0,3.0,90.0,44.0,7.4,20.0,0.00020699,0,0.1739,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,1.0,,,,,
11352468,away,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,18.0,16.0,2.0,,10.0,11.0,6.0,7.0,6.0,3.0,2.0,,,,90.0,45.0,7.3,6.0,0.00401718,0,,,,1.0,1.0,,,4.0,2.0,,1.0,,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,
11352468,away,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,35.0,26.0,12.0,6.0,20.0,24.0,6.0,11.0,4.0,5.0,2.0,,,,90.0,50.0,7.5,9.0,0.00869166,1,,,5.0,2.0,8.0,,1.0,5.0,2.0,,2.0,0.0672,,1.0,,,3.0,,,,,,,,,,,,,,,
11352468,away,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,33.0,26.0,7.0,4.0,14.0,17.0,12.0,16.0,2.0,2.0,2.0,,,,90.0,53.0,8.4,7.0,0.0107743,1,,,1.0,,3.0,,,8.0,1.0,,,0.1143,1.0,2.0,1.0,,3.0,1.0,0.391,,,,,,,,,1.0,,,,
11352468,away,Bournemouth,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,23.0,19.0,3.0,1.0,11.0,14.0,8.0,9.0,3.0,3.0,2.0,,,,90.0,41.0,7.4,8.0,0.00554502,0,,,3.0,,5.0,,,,,2.0,,,,1.0,,,3.0,2.0,,,2.0,1.0,,,,,,,,,,
11352468,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,37.0,25.0,5.0,2.0,9.0,14.0,18.0,27.0,4.0,16.0,2.0,,,,88.0,67.0,7.8,21.0,0.230512,0,,4.0,2.0,,8.0,1.0,,3.0,6.0,3.0,3.0,,3.0,,,,1.0,2.0,,2.0,5.0,2.0,,,,,,,1.0,1.0,,
11352468,away,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,29.0,26.0,2.0,1.0,11.0,13.0,15.0,16.0,7.0,8.0,4.0,,,,90.0,49.0,7.1,7.0,0.0125084,0,,,,,3.0,,,2.0,2.0,1.0,,,,,,,2.0,,,,5.0,2.0,,1.0,,,,,,,,
11352468,away,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,15.0,7.0,2.0,,3.0,4.0,4.0,11.0,3.0,2.0,,,,,58.0,23.0,6.4,13.0,0.0504349,0,,,3.0,3.0,7.0,1.0,,,,2.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
11352468,away,Bournemouth,Justin Kluivert,,,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,16.0,9.0,1.0,,2.0,5.0,7.0,11.0,4.0,5.0,3.0,,,,72.0,29.0,6.3,12.0,0.00601874,0,,,,1.0,8.0,2.0,,2.0,,2.0,2.0,,,3.0,,,,2.0,,,1.0,,,,,,,,,,,
11352468,away,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,17.0,12.0,,,4.0,5.0,11.0,18.0,5.0,8.0,1.0,,,,88.0,35.0,8.1,11.0,0.220295,2,,6.0,,1.0,5.0,,1.0,1.0,,,,0.1027,3.0,2.0,1.0,,,,0.0936,3.0,5.0,2.0,,1.0,,,,,2.0,1.0,,
11352468,away,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,13.0,9.0,,,2.0,4.0,7.0,9.0,8.0,2.0,1.0,,,,90.0,40.0,7.5,12.0,0.0323227,5,,,6.0,2.0,9.0,1.0,3.0,2.0,,5.0,,0.8722,,1.0,1.0,1.0,,1.0,0.7365,,3.0,2.0,,3.0,,2.0,,1.0,,,1.0,1.0
11352468,away,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,8.0,5.0,,,,2.0,6.0,8.0,4.0,,,,,,32.0,21.0,7.6,7.0,0.189574,1,,2.0,1.0,1.0,3.0,,,1.0,,,,0.3206,1.0,,1.0,,,,0.9013,1.0,5.0,3.0,,,,,,1.0,,1.0,,
11352468,away,Bournemouth,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,9.0,6.0,1.0,,4.0,5.0,2.0,4.0,1.0,4.0,,,,,18.0,17.0,6.5,6.0,0.0865742,0,,,1.0,,4.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,,
11352468,away,Bournemouth,Joe Rothwell,,,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,8,8,True,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,,1.0,,,,,9.0,7.0,6.6,1.0,0.00389694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,away,Bournemouth,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,4.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,,,,,9.0,6.0,6.5,2.0,0.00996813,0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11352468,away,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,away,Bournemouth,Chris Mepham,,,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,away,Bournemouth,David Brooks,,,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,away,Bournemouth,Gavin Kilkenny,,,gavin-kilkenny,G. Kilkenny,M,18,175,126,M,,989345,EUR,949363200,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352468,away,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
