match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_errorLeadToAGoal,stat_totalOffside,stat_aerialLost,stat_ownGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_blockedScoringAttempt
11396373,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,False,33.0,24.0,16.0,7.0,22.0,29.0,2.0,4.0,1.0,1.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,90.0,46.0,6.6,10.0,0.00082093,0,-1.8383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,63.0,55.0,6.0,2.0,43.0,46.0,13.0,19.0,3.0,2.0,7.0,,,,,,,90.0,75.0,6.4,12.0,0.0343281,0,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,48.0,44.0,1.0,1.0,39.0,40.0,5.0,8.0,3.0,2.0,8.0,1.0,,,,,,90.0,64.0,6.6,6.0,0.00454434,0,,,,,5.0,2.0,,3.0,2.0,2.0,1.0,True,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,64.0,60.0,7.0,3.0,43.0,45.0,17.0,19.0,,1.0,7.0,,,,,,,83.0,67.0,6.3,4.0,0.0245815,0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,44.0,35.0,,,15.0,17.0,21.0,29.0,4.0,1.0,2.0,1.0,,,,,,90.0,62.0,6.4,14.0,0.0791626,0,,2.0,1.0,,3.0,,2.0,,3.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,48.0,39.0,7.0,4.0,16.0,18.0,23.0,31.0,2.0,1.0,7.0,1.0,,,,,,72.0,59.0,6.6,13.0,0.0947063,0,,1.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,33.0,28.0,1.0,,17.0,18.0,11.0,16.0,2.0,2.0,7.0,,,,,,,90.0,43.0,6.7,8.0,0.0294843,0,,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,51.0,38.0,5.0,3.0,19.0,24.0,19.0,27.0,4.0,,9.0,,,,,,,83.0,68.0,5.9,23.0,0.0618966,0,,,,,8.0,,1.0,,3.0,3.0,4.0,,6.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,2,2,False,29.0,25.0,2.0,1.0,18.0,20.0,7.0,9.0,3.0,2.0,4.0,,,,,,,56.0,42.0,6.3,6.0,0.0130465,0,,,,,4.0,,1.0,,2.0,1.0,2.0,,,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
11396373,home,SV Werder Bremen,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,False,15.0,12.0,,,2.0,3.0,10.0,14.0,4.0,2.0,2.0,,,,,,,72.0,24.0,6.7,6.0,0.026569,1,,2.0,,4.0,8.0,3.0,,,,,,,1.0,,2.0,,,,,3.0,2.0,,rafaelsantosborre,1.0,0.0378,0.1939,,,,,,,,
11396373,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,34.0,21.0,1.0,,8.0,11.0,14.0,26.0,1.0,2.0,5.0,,,,,,,90.0,44.0,6.7,19.0,0.0877048,0,,3.0,1.0,1.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,
11396373,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,D,27,27,True,14.0,7.0,,,3.0,3.0,5.0,12.0,1.0,2.0,3.0,,,,,,,34.0,22.0,6.5,9.0,0.103514,0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
