match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,captain,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox
14566784,home,Villarreal,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176,13228,M,1009372,EUR,972950400,F,9,9,False,8.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,1.0,,,,,,,,45.0,13.0,6.5,3.0,0.0208159,31.824,5.56205,7.0,9.8603966497851,2.0,-1.785,2.52,,2,,0.02,-0.04,0.13,,1.45,2.59,0.86,0.49,0.16,,1.0,1.0,,,,2.0,,,,1.0,1.0,0.0704,-0.12,,,,,georgesmkd,,,,,,,,,,
14566784,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15804,M,1089108,EUR,1082073600,F,11,11,True,19.0,14.0,2.0,,1.0,3.0,4.0,11.0,15.0,,3.0,,5.0,,,,,,45.0,32.0,6.4,10.0,0.0402976,30.348,5.36936,8.0,82.226413512131,10.0,27.09,14.07,,0,,-0.25,0.16,-0.03,,1.62,2.37,0.85,0.37,0.15,2.0,,3.0,1.0,1.0,1.0,,2.0,,,3.0,2.0,,,,,1.0,,iliasakhomach,,,1.0,1.0,1.0,,,1.0,,
14566784,home,Villarreal,Tani Oluwaseyi,Tani Oluwaseyi,,oluwaseyi-tani,T. Oluwaseyi,F,21,188,2600,M,1172477,EUR,958348800,F,21,21,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,,45.0,8.0,7.6,2.0,0.0205476,31.608,4.5968,5.0,15.987688895382,2.0,9.45,6.09,,1,,0.05,0.31,-0.04,,1.81,2.01,0.49,0.19,0.09,,1.0,3.0,1.0,,,,,,,1.0,,0.0653,0.51,1.0,,,0.1458,,,,,,1.0,,1.0,,,
14566784,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3792,M,345195,EUR,743385600,F,22,22,True,13.0,11.0,1.0,,0.0,4.0,4.0,7.0,9.0,,3.0,,4.0,,,,,,45.0,23.0,6.7,5.0,0.0224689,28.656,5.28827,3.0,11.285434080868,2.0,-6.405,-1.47,,3,,0.21,0.03,-0.01,,1.62,2.5,0.79,0.32,0.06,,1.0,3.0,,2.0,2.0,1.0,,,,1.0,1.0,0.6049,-0.25,,,,,,,,,1.0,2.0,2.0,,,1.0,
14566784,home,Villarreal,Manor Solomon,,,manor-solomon,M. Solomon,M,19,167,5465,M,862223,EUR,932774400,F,6,6,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,,,27.0,12.0,6.5,7.0,0.0833519,30.672,3.64823,3.0,20.073503821944,3.0,6.93,7.455,,1,,0.16,0.02,-0.02,,1.03,1.76,0.63,0.16,0.07,3.0,,2.0,,1.0,,1.0,,,,,,0.0234,-0.07,,,1.0,,,,,,1.0,,,,,,
14566784,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1112,M,986245,EUR,932256000,D,23,23,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,,1.0,,,,,,,,12.0,9.0,6.3,5.0,0.00710668,28.62,1.64683,2.0,34.258506568297,4.0,18.585,12.18,,0,,-0.02,0.06,-0.19,,0.39,0.78,0.3,0.13,0.04,2.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
14566784,home,Villarreal,Arnau Tenas,,,arnau-tenas,A. Tenas,G,25,185,5082,M,908714,EUR,991180800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,home,Villarreal,Adrià Altimira,,,altimira-adria,A. Altimira,D,2,170,359,M,980732,EUR,985737600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Dominik Kotarski,,,dominik-kotarski,D. Kotarski,G,1,188,2494,M,835678,EUR,950140800,G,1,1,False,37.0,25.0,21.0,9.0,0.0,18.0,19.0,7.0,18.0,,,1.0,7.0,,3.0,1.0,,,90.0,44.0,7.2,12.0,0.00123543,23.04,5.1878,0.0,9.5306073617765,2.0,-0.315,0.63,0.906,0,0.3379,0.11,0.0,-0.2,0.5,3.55,1.52,0.09,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
14566784,away,FC København,Yoram Zague,,,zague-yoram,Y. Zague,D,24,168,2143,M,1403218,EUR,1147651200,D,22,22,False,28.0,19.0,2.0,,1.0,9.0,14.0,10.0,14.0,,1.0,3.0,2.0,,,,,,72.0,53.0,5.9,15.0,0.0913239,32.94,8.05008,13.0,98.27253216482,10.0,-70.665,-1.89,,0,,-0.39,0.27,-0.36,,2.47,3.64,1.08,0.56,0.31,3.0,,2.0,,,,,3.0,,,2.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,
14566784,away,FC København,Gabriel Pereira,,,gabriel-pereira,G. Pereira,D,5,188,599,M,992652,EUR,957657600,D,5,5,False,39.0,30.0,4.0,1.0,0.0,19.0,22.0,11.0,17.0,3.0,4.0,7.0,3.0,,,,,,90.0,52.0,6.4,9.0,0.0042586,31.608,10.02429,7.0,94.034944413683,12.0,-24.465,7.98,,0,,0.21,0.08,-0.36,,2.96,5.08,1.37,0.47,0.16,,1.0,4.0,2.0,,,,2.0,1.0,,,,,,,,1.0,,,,True,,,,,,,,
14566784,away,FC København,Junnosuke Suzuki,Junnosuke Suzuki,,junnosuke-suzuki,J. Suzuki,D,20,180,1094,M,1171902,EUR,1057968000,D,20,20,False,45.0,41.0,1.0,,0.0,30.0,32.0,11.0,13.0,4.0,7.0,8.0,2.0,,,,,,90.0,68.0,7.4,5.0,0.12651,31.896,10.08985,5.0,98.886405476638,14.0,-40.74,4.935,,0,,0.3,0.03,0.37,,2.94,5.17,1.43,0.43,0.13,1.0,1.0,2.0,,1.0,,,1.0,2.0,2.0,,3.0,,,,3.0,,,,,,1.0,1.0,,,,,,
14566784,away,FC København,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,False,52.0,40.0,6.0,1.0,1.0,18.0,24.0,22.0,28.0,1.0,5.0,3.0,8.0,,,,,,90.0,80.0,7.1,21.0,0.286924,30.78,10.89898,11.0,58.205775110584,7.0,-42.42,2.415,,0,,0.43,0.09,-0.2,,2.96,4.88,1.95,0.91,0.2,3.0,1.0,5.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,4.0,,,,,1.0,1.0,,,,1.0,,
14566784,away,FC København,Jordan Larsson,,,jordan-larsson,J. Larsson,M,11,175,1304,M,578380,EUR,866764800,M,11,11,False,31.0,27.0,1.0,1.0,0.0,6.0,6.0,21.0,25.0,2.0,5.0,1.0,4.0,,,,,,90.0,39.0,6.9,7.0,0.091855,30.996,11.2092,14.0,257.64955662045,18.0,-198.03,6.3,,0,,0.12,0.51,-0.22,,2.93,5.48,1.71,0.77,0.31,,,6.0,3.0,4.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
14566784,away,FC København,William Clem,William Clem,,william-clem,W. Clem,M,36,191,263,M,1083413,EUR,1087689600,M,36,36,False,42.0,34.0,5.0,4.0,0.0,15.0,19.0,19.0,23.0,,1.0,2.0,1.0,,,,,,81.0,50.0,6.6,9.0,0.0270499,28.8,9.57313,6.0,74.812031547641,11.0,4.305,5.565,,0,,0.17,0.04,-0.06,,2.48,4.73,1.71,0.56,0.09,,,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
14566784,away,FC København,Mads Emil Madsen,,,mads-emil-madsen,M. E. Madsen,M,21,183,216,M,848034,EUR,884736000,M,21,21,False,39.0,35.0,2.0,2.0,0.0,17.0,18.0,18.0,21.0,,5.0,2.0,1.0,,,,,,82.0,58.0,6.7,7.0,0.0248934,28.548,10.40644,9.0,69.045681349388,11.0,-8.925,6.93,,1,,0.08,0.04,-0.16,,2.21,5.24,1.98,0.84,0.13,,,8.0,3.0,1.0,1.0,,1.0,4.0,,,,0.058,0.01,1.0,1.0,2.0,0.3701,,,,,,3.0,,,,,
14566784,away,FC København,Robert,Robert,,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,M,16,16,False,10.0,9.0,,,0.0,6.0,6.0,3.0,4.0,1.0,2.0,,1.0,,,,,,45.0,20.0,6.5,4.0,0.00264368,32.364,5.52597,10.0,45.994005197915,4.0,-30.03,4.2,,2,,-0.02,0.28,-0.05,,1.41,2.63,0.83,0.42,0.23,,,3.0,1.0,2.0,1.0,1.0,,,,1.0,,0.1255,-0.52,,,,,,,,,,1.0,1.0,,,,
14566784,away,FC København,Viktor Bjarki Dadason,,,viktor-bjarki-dadason,V. B. Dadason,F,39,193,1019,M,1510135,EUR,1214784000,F,39,39,False,12.0,8.0,,,0.0,3.0,3.0,5.0,9.0,5.0,8.0,2.0,1.0,,,,,,71.0,21.0,7.0,6.0,0.00912329,31.428,8.45433,11.0,18.557771117742,4.0,-3.36,4.725,,1,,-0.07,-0.08,0.28,,2.15,4.46,1.17,0.46,0.23,,3.0,4.0,,,,1.0,,,,2.0,3.0,0.0884,-0.43,,1.0,1.0,,,,,,,,,,,,
14566784,away,FC København,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,F,10,10,False,45.0,38.0,2.0,2.0,0.0,16.0,18.0,22.0,27.0,,5.0,2.0,2.0,,,,,,90.0,60.0,7.8,11.0,0.0220852,29.628,11.95189,9.0,122.87900049231,15.0,-24.15,15.54,,2,,-0.19,0.13,-0.03,,2.63,6.22,2.25,0.63,0.21,2.0,1.0,4.0,2.0,2.0,1.0,,,2.0,1.0,1.0,2.0,0.4907,0.51,1.0,,,0.8765,,,,,1.0,,1.0,1.0,,,
14566784,away,FC København,Elias Achouri,,,elias-achouri,E. Achouri,M,30,177,7770,M,945204,EUR,918604800,M,30,30,True,9.0,2.0,2.0,,0.0,1.0,1.0,1.0,8.0,1.0,4.0,,3.0,,,,,,45.0,17.0,6.8,10.0,0.00611605,30.024,5.80095,5.0,52.914141225925,6.0,-19.11,4.62,,1,,-0.31,0.12,-0.22,,1.47,2.71,1.07,0.45,0.1,,2.0,8.0,1.0,1.0,,,,1.0,1.0,,2.0,0.1005,0.51,1.0,,2.0,0.1448,EliasAchouri,,,,,2.0,,1.0,,,
14566784,away,FC København,Andreas Cornelius,,,andreas-cornelius,A. Cornelius,F,14,193,836,M,183483,EUR,732240000,F,14,14,True,4.0,3.0,,,0.0,,,3.0,4.0,3.0,3.0,,,,,,,,19.0,6.0,7.7,1.0,0.00154715,27.684,2.73522,3.0,,,,,,1,,-0.05,,0.0,,0.77,1.32,0.43,0.17,0.04,,,2.0,,,,,,,,,,0.4945,0.56,1.0,,2.0,0.8092,,,,,,,,1.0,,,
14566784,away,FC København,Birger Meling,,,birger-meling,B. Meling,D,24,172,242,M,606530,EUR,787622400,D,24,24,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,,,,,,,,,,18.0,6.0,6.6,1.0,0.00067041,27.756,2.80861,3.0,8.4899961425798,2.0,-3.78,0.63000000000001,,0,,-0.03,0.01,0.0,,0.69,1.4,0.47,0.21,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Viktor Claesson,,,viktor-claesson,V. Claesson,M,7,183,501,M,137661,EUR,694310400,M,7,7,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,,,,,,,9.0,5.0,6.4,3.0,0.00060487,27.252,2.00361,2.0,5.7814019925966,1.0,-5.775,-5.775,,0,,-0.23,0.01,-0.01,,0.4,0.89,0.51,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182,1295,M,66477,EUR,683856000,M,27,27,True,6.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,,1.0,,,,,,,,8.0,7.0,6.7,2.0,0.00169804,24.66,1.68906,1.0,18.020344669555,3.0,-3.15,4.62,,0,,0.06,0.01,0.13,,0.39,0.83,0.35,0.1,0.01,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Rúnar Alex Rúnarsson,,,runar-alex-runarsson,R. Rúnarsson,G,31,185,415,M,187023,EUR,793065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Oscar Gadeberg Buur,Oscar Gadeberg Buur,,oscar-gadeberg-buur,O. Gadeberg Buur,G,61,197,137,M,1489194,EUR,1162080000,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Munashe Garananga,,,munashe-garananga,M. Garananga,D,42,186,436,M,1189773,EUR,979776000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Pantelis Hatzidiakos,,,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566784,away,FC København,Youssoufa Moukoko,,,youssoufa-moukoko,Y. Moukoko,F,9,179,11943,M,997006,EUR,1100908800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,youssoufa_10,,,,,,,,,,
