match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_fouls,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_penaltyWon,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
11067634,home,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,False,25.0,13.0,16.0,4.0,10.0,12.0,3.0,13.0,5.0,1.0,2.0,3.0,90.0,31.0,7.3,12.0,0.000577,0,0.3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067634,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,27.0,22.0,4.0,2.0,14.0,16.0,8.0,13.0,2.0,,,,90.0,49.0,6.8,11.0,0.00595049,0,,,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067634,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,50.0,46.0,2.0,1.0,37.0,41.0,9.0,9.0,8.0,,,,90.0,65.0,7.7,5.0,0.00472885,0,,,,,,6.0,,,4.0,,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067634,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,D,14,14,False,46.0,40.0,5.0,2.0,35.0,37.0,5.0,9.0,3.0,,,,90.0,62.0,7.1,7.0,0.00194794,2,,,,,3.0,5.0,,,4.0,,,,,2.0,1.0,2.0,R14niele,2.0,2.0,1.0,1.0,1.0,0.081,,,,,,,,,,,,,,,
11067634,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,False,52.0,49.0,4.0,2.0,39.0,39.0,10.0,13.0,5.0,,,,90.0,67.0,7.5,4.0,0.0120595,1,,,,,4.0,6.0,,,9.0,1.0,,,1.0,5.0,1.0,1.0,,3.0,,,1.0,,0.1925,1.0,,,,,,,,,,,,,,
11067634,home,Cuiabá,Uendel,uendel,Uendel,D,,179,34,,123357,EUR,592272000,D,6,6,False,15.0,13.0,2.0,,7.0,7.0,6.0,10.0,2.0,,,,81.0,23.0,6.7,4.0,0.00442974,0,,,,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,
11067634,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,32.0,28.0,4.0,4.0,15.0,17.0,13.0,15.0,5.0,,,,64.0,50.0,6.8,8.0,0.0147794,1,,,,,7.0,7.0,3.0,,,1.0,2.0,2.0,3.0,3.0,,1.0,,1.0,2.0,1.0,1.0,,0.0152,3.0,,,,,,,,,,,,,,
11067634,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,False,45.0,41.0,4.0,1.0,23.0,23.0,20.0,24.0,4.0,,,,76.0,64.0,6.8,8.0,0.33589,2,,,,2.0,8.0,3.0,4.0,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,0.0596,1.0,,2.0,1.0,0.0415,2.0,,,,,,,,,
11067634,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,29,29,False,34.0,29.0,5.0,3.0,12.0,13.0,18.0,26.0,5.0,,,,90.0,54.0,8.5,15.0,0.503195,2,,,,5.0,7.0,5.0,2.0,2.0,,,1.0,,3.0,,,4.0,,1.0,1.0,,,,0.9411,1.0,,1.0,2.0,1.3033,2.0,1.0,1.0,2.0,1.0,,,,,
11067634,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,False,6.0,3.0,,,1.0,1.0,2.0,5.0,,,,,64.0,13.0,7.6,4.0,0.00995188,1,,,,,1.0,5.0,1.0,,,,2.0,2.0,1.0,,,3.0,,,,,,,0.4708,,,,1.0,0.9131,,,,1.0,2.0,1.0,,,,
11067634,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,17.0,14.0,,,4.0,4.0,10.0,14.0,3.0,,,,64.0,21.0,6.8,6.0,0.0252911,1,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,0.0245,2.0,,,,,1.0,,,,,,1.0,,,
11067634,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,31,31,True,14.0,14.0,,,6.0,6.0,8.0,8.0,2.0,,,,26.0,20.0,7.0,,0.00555474,0,,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067634,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,4.0,4.0,,,2.0,2.0,3.0,3.0,,,,,26.0,11.0,6.2,2.0,0.0294047,2,,,,1.0,4.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,0.4385,1.0,,1.0,1.0,0.1602,1.0,,,,,,,1.0,,
11067634,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,True,10.0,6.0,,,3.0,3.0,3.0,7.0,,,,,26.0,14.0,7.0,6.0,0.0313025,1,,,,,2.0,3.0,,1.0,1.0,,,,1.0,3.0,,,,1.0,,,,,0.1573,,,,1.0,0.0173,2.0,,1.0,,,,,,,
11067634,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,True,14.0,13.0,2.0,2.0,7.0,7.0,6.0,7.0,1.0,,,,14.0,19.0,6.2,3.0,0.00697233,0,,Denilson,,,4.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
