match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,captain,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_lastManTackle,stat_shotOffTarget,stat_goals,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceMissed
14566899,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190.0,4363,M,592794,EUR,858988800,G,1,1,False,49.0,39.0,18.0,8.0,0.0,37.0,40.0,2.0,9.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,90.0,57.0,7.2,11.0,0.0004898,23.292,5.86564,0.0,94.336909018077,14.0,32.97,7.665,0.5122,0,-0.3791,0.08,0.02,-0.26,0.36,3.68,2.04,0.13,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566899,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6961,M,153257,EUR,744422400,D,22,22,False,72.0,68.0,3.0,1.0,0.0,56.0,58.0,12.0,14.0,1.0,4.0,4.0,,,,,90.0,82.0,6.7,5.0,0.177342,31.752,10.7946,13.0,96.810544419497,16.0,49.77,8.505,,1,,0.42,0.26,-0.51,,2.88,5.47,1.54,0.62,0.29,dilorenzo22,True,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1618,0.242,1.0,0.01,,,,,,,,,,,,,,,,,,,,,
14566899,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2476,M,108484,EUR,676512000,D,5,5,False,47.0,43.0,4.0,,0.0,37.0,39.0,6.0,8.0,,3.0,4.0,,,,,67.0,58.0,5.9,5.0,0.00382474,31.716,7.54572,7.0,103.40398207613,17.0,-12.6,4.62,,0,,0.1,0.03,-0.46,,2.15,3.96,0.94,0.35,0.15,,,4.0,,,,1.0,3.0,,3.0,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
14566899,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191.0,4014,M,870263,EUR,928627200,D,4,4,False,79.0,69.0,3.0,1.0,0.0,51.0,54.0,18.0,25.0,1.0,6.0,5.0,,,,,90.0,91.0,6.1,11.0,0.0177473,30.132,10.68009,9.0,189.28507766681,33.0,36.855,9.765,,0,,-0.19,0.12,-0.49,,2.86,5.59,1.52,0.51,0.19,,,3.0,,,,2.0,2.0,1.0,3.0,,,1.0,,,3.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,
14566899,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3808,M,148899,EUR,733017600,M,37,37,False,37.0,28.0,5.0,2.0,0.0,23.0,23.0,5.0,14.0,,1.0,1.0,,,,,82.0,48.0,6.5,14.0,0.0672459,32.616,8.58388,11.0,71.626561021816,9.0,41.055,14.805,,0,,0.18,0.09,-0.12,,2.9,3.8,1.13,0.51,0.24,,,2.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,3.0,1.0,1.0,28.847200289325,2.0,,,,,,,,,,
14566899,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170.0,4688,M,150383,EUR,785721600,M,68,68,False,47.0,42.0,,,0.0,27.0,29.0,15.0,18.0,2.0,2.0,4.0,,,,,90.0,54.0,6.4,5.0,0.0549771,28.764,12.4929,5.0,112.97774841837,14.0,0.41999999999999,7.98,,0,,0.17,0.08,-0.22,,2.63,6.89,2.22,0.63,0.12,StanLobotka,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14566899,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193.0,25842,M,879346,EUR,850003200,M,8,8,False,43.0,39.0,3.0,2.0,0.0,22.0,24.0,17.0,19.0,,5.0,4.0,,,,,90.0,55.0,6.6,8.0,0.0782588,30.852,12.37188,6.0,140.18773828724,16.0,49.77,14.91,,0,,-0.05,0.1,-0.15,,2.58,6.98,2.14,0.53,0.14,ScottMcTominay,,4.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,3.0,1.0,,3.0,15.031078337897,1.0,1.0,,,,,,,,,
14566899,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184.0,3509,M,805078,EUR,878256000,M,17,17,False,57.0,48.0,3.0,2.0,2.0,28.0,34.0,20.0,23.0,1.0,5.0,5.0,,,,,90.0,77.0,8.0,13.0,0.387462,32.256,11.26023,14.0,188.88779283721,19.0,97.44,14.805,,2,,0.45,0.15,0.37,,3.01,5.22,1.86,0.87,0.3,,,1.0,1.0,1.0,1.0,,3.0,1.0,,0.1423,0.8787,2.0,-0.52,,2.0,1.0,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,
14566899,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182.0,3615,M,1069560,EUR,1042675200,F,26,26,False,23.0,16.0,1.0,,0.0,6.0,6.0,10.0,17.0,,11.0,4.0,,,,,90.0,53.0,8.7,16.0,0.238219,32.976,11.21955,17.0,166.0205563659,16.0,112.56,30.03,,2,,0.24,0.41,0.31,,3.11,5.33,1.71,0.69,0.38,,,7.0,3.0,2.0,1.0,,4.0,2.0,4.0,0.2789,0.2762,1.0,0.5,,1.0,2.0,,1.0,5.0,6.0,2.0,1.0,112.54717927608,6.0,1.0,,,,1.0,1.0,,,,
14566899,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182.0,3707,M,838232,EUR,938131200,F,20,20,False,26.0,25.0,,,0.0,10.0,11.0,15.0,15.0,,2.0,2.0,,,,,82.0,35.0,6.8,5.0,0.127469,31.392,10.01581,11.0,174.20743039491,15.0,83.16,17.745,,0,,0.16,0.2,0.0,,2.43,4.95,1.71,0.69,0.23,,,2.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,61.57107716996,3.0,,,,,,,,,,
