match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_accurateCross,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_goalAssist,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,player_sofascoreId,stat_penaltyWon,stat_bigChanceMissed
11693214,home,Exeter City,James Scott,,,james-scott,J. Scott,F,44,188.0,42,M,845471,EUR,967593600,F,11,11,False,14.0,7.0,1.0,,4.0,4.0,3.0,11.0,2.0,6.0,1.0,5.0,,,,,90.0,32.0,6.0,17.0,1,,1.0,3.0,13.0,4.0,1.0,2.0,,5.0,1.0,1.0,,,,3.0,,,1.0,,,,,3.0,,,,,,,
11693214,home,Exeter City,Vincent Harper,,,vincent-harper,V. Harper,D,18,178.0,135,M,1141272,EUR,969580800,D,31,31,True,7.0,7.0,,,5.0,5.0,3.0,6.0,,7.0,1.0,2.0,,,,,56.0,32.0,6.7,7.0,0,,4.0,,5.0,1.0,1.0,3.0,2.0,2.0,3.0,,1.0,,,3.0,,,,2.0,,,,2.0,,,,,,,
11693214,home,Exeter City,Cheick Diabate,,,cheick-diabate,C. Diabate,D,3,186.0,17,M,1000595,EUR,1011571200,D,39,39,True,11.0,11.0,1.0,1.0,8.0,8.0,3.0,3.0,,4.0,2.0,1.0,,,,,30.0,20.0,7.2,,0,,,,1.0,,,4.0,3.0,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,
11693214,home,Exeter City,Yanic Wildschut,,,yanic-wildschut,Y. Wildschut,F,,187.0,55,M,125439,EUR,688953600,F,13,13,True,3.0,1.0,1.0,,,1.0,1.0,3.0,,1.0,,1.0,,,,,30.0,8.0,6.3,6.0,0,,1.0,,4.0,1.0,,,,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,
11693214,home,Exeter City,Jake Richards,,,jake-richards,J. Richards,M,27,180.0,61,M,1519976,EUR,1186531200,M,47,47,True,3.0,2.0,2.0,1.0,,1.0,2.0,3.0,,1.0,1.0,2.0,,,,,11.0,8.0,6.4,3.0,0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11693214,home,Exeter City,Shaun MacDonald,,,shaun-macdonald,S. MacDonald,G,13,186.0,14,M,963900,EUR,845769600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,home,Exeter City,Alfie Cunningham,,,cunningham-alfie,A. Cunningham,M,,181.0,6,M,1424645,EUR,1139788800,M,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,home,Exeter City,Tom Dean,Tom Dean,,tom-dean,T. Dean,M,33,,8,M,1566885,EUR,1133308800,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Tom Glover,,,tom-glover,T. Glover,G,23,196.0,123,M,801462,EUR,882921600,G,23,23,False,30.0,25.0,5.0,,24.0,25.0,1.0,5.0,,,1.0,8.0,,,,1.0,90.0,37.0,6.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
11693214,away,Middlesbrough,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,15,15,False,50.0,44.0,1.0,1.0,22.0,24.0,23.0,29.0,2.0,11.0,1.0,3.0,,,,,87.0,83.0,7.2,14.0,1,,3.0,1.0,6.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,
11693214,away,Middlesbrough,Dael Fry,,,dael-fry,D. Fry,D,6,185.0,117,M,548194,EUR,872899200,D,6,6,False,73.0,59.0,8.0,3.0,36.0,39.0,23.0,34.0,5.0,7.0,4.0,3.0,,,,,90.0,84.0,6.8,15.0,2,True,,2.0,3.0,2.0,2.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,
11693214,away,Middlesbrough,Paddy McNair,,,paddy-mcnair,P. McNair,D,37,187.0,231,M,592876,EUR,798940800,D,17,17,False,54.0,50.0,5.0,2.0,30.0,31.0,20.0,24.0,1.0,1.0,1.0,4.0,,,,,90.0,58.0,6.4,5.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Alex Bangura,,,alex-bangura,A. Bangura,D,24,183.0,149,M,967178,EUR,931824000,D,24,24,False,37.0,31.0,3.0,,12.0,17.0,19.0,22.0,,6.0,1.0,6.0,,,,,83.0,61.0,7.3,12.0,0,,2.0,,4.0,3.0,3.0,3.0,2.0,3.0,,1.0,,,2.0,,,2.0,,,,,,3.0,,,,,,,
11693214,away,Middlesbrough,Daniel Barlaser,,,daniel-barlaser,D. Barlaser,M,22,184.0,128,M,817564,EUR,853545600,M,4,4,False,105.0,96.0,4.0,3.0,30.0,33.0,68.0,80.0,1.0,3.0,1.0,9.0,,,,,90.0,126.0,7.7,21.0,0,,8.0,2.0,6.0,2.0,,1.0,,1.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Hayden Hackney,,,hayden-hackney,H. Hackney,M,7,178.0,1282,M,1008471,EUR,1025049600,M,7,7,False,101.0,83.0,7.0,3.0,22.0,24.0,61.0,77.0,1.0,4.0,3.0,11.0,,,,,90.0,119.0,7.1,23.0,1,,,1.0,4.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,
11693214,away,Middlesbrough,Isaiah Jones,,,isaiah-jones,I. Jones,M,25,181.0,158,M,1007056,EUR,930355200,M,11,11,False,47.0,40.0,1.0,1.0,10.0,10.0,30.0,39.0,,2.0,1.0,3.0,,,,,90.0,63.0,7.0,14.0,2,,2.0,,3.0,1.0,1.0,,,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,2.0,,,,,,,
11693214,away,Middlesbrough,Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,187.0,13680,M,948261,EUR,1027641600,M,10,10,False,35.0,24.0,1.0,,4.0,4.0,20.0,31.0,,7.0,,5.0,,,,,90.0,60.0,8.3,19.0,3,,,,6.0,7.0,4.0,,,4.0,3.0,1.0,,,4.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,mrogers,1.0,
11693214,away,Middlesbrough,Samuel Silvera,,,samuel-silvera,S. Silvera,M,22,179.0,210,M,991166,EUR,972432000,M,18,18,False,28.0,26.0,1.0,1.0,3.0,4.0,23.0,25.0,,5.0,,3.0,,,,,86.0,55.0,7.6,13.0,7,,1.0,1.0,10.0,5.0,2.0,1.0,,4.0,2.0,3.0,,,1.0,,1.0,,2.0,1.0,4.0,1.0,,3.0,,,,,,,1.0
11693214,away,Middlesbrough,Emmanuel Latte Lath,,,emmanuel-latte-lath,E. L. Lath,F,19,180.0,1498,M,848074,EUR,915148800,F,9,9,False,11.0,10.0,,,3.0,3.0,7.0,9.0,,1.0,1.0,1.0,,,,,89.0,20.0,6.8,2.0,3,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,2.0,1.0,,,3.0,,,,,,1.0
11693214,away,Middlesbrough,Lukas Engel,,,engel-lukas,L. Engel,D,4,178.0,137,M,945477,EUR,913593600,D,27,27,True,5.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,,,,1.0,,,,,17.0,9.0,6.6,1.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Matt Crooks,,,matt-crooks,M. Crooks,M,25,193.0,129,M,140479,EUR,759024000,M,25,25,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,,,1.0,,,,,13.0,10.0,6.6,5.0,0,,,,1.0,,,,,4.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
11693214,away,Middlesbrough,Rav van den Berg,,,rav-van-den-berg,R. v. d. Berg,D,33,190.0,1076,M,1014493,EUR,1089158400,D,3,3,True,8.0,7.0,,,6.0,7.0,1.0,1.0,1.0,3.0,1.0,,,,,,13.0,17.0,6.9,2.0,0,,,,1.0,,,2.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
11693214,away,Middlesbrough,Josh Coburn,,,josh-coburn,J. Coburn,F,19,193.0,135,M,1010009,EUR,1039132800,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,10.0,7.0,6.2,5.0,0,,,,3.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Jamie Jones,,,jamie-jones,J. Jones,G,,188.0,22,M,38689,EUR,603763200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Jonathan Howson,,,jonathan-howson,J. Howson,D,6,180.0,62,M,16589,EUR,580176000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Hayden Coulson,,,hayden-coulson,H. Coulson,D,15,172.0,16,M,803182,EUR,898041600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Matthew Clarke,,,matthew-clarke,M. Clarke,D,5,185.0,92,M,376394,EUR,843350400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693214,away,Middlesbrough,Alexander Gilbert,,,gilbert-alexander,A. Gilbert,F,14,183.0,135,M,1005765,EUR,1009497600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
