match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,captain,stat_totalCross,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_punches,stat_hitWoodwork
11352310,home,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,32.0,10.0,31.0,9.0,2.0,3.0,8.0,29.0,3.0,1.0,2.0,5.0,90.0,39.0,7.5,22.0,0.00193806,0,1.4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352310,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,False,10.0,5.0,4.0,1.0,5.0,8.0,,2.0,3.0,,,,90.0,29.0,6.9,6.0,3.385e-05,0,,,,2.0,1.0,2.0,2.0,10.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352310,home,Luton Town,Tom Lockyer,tom-lockyer,T. Lockyer,D,12,183,189,M,197848,EUR,786412800,D,4,4,False,9.0,4.0,4.0,1.0,3.0,5.0,1.0,5.0,1.0,,,,90.0,27.0,7.3,6.0,0.00044838,0,,,,,3.0,,4.0,10.0,2.0,1.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352310,home,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,2,2,False,16.0,10.0,4.0,1.0,7.0,9.0,3.0,8.0,2.0,,,,90.0,32.0,6.8,8.0,0.00072889,0,,,,1.0,,2.0,3.0,8.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352310,home,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,M,12,12,False,17.0,11.0,3.0,,5.0,8.0,6.0,11.0,7.0,,,,90.0,46.0,7.6,14.0,0.253866,2,,,,3.0,1.0,5.0,7.0,5.0,1.0,,4.0,,2.0,2.0,1.0,,2.0,1.0,issa_kabore_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0936,0.1376,,,,,,,,
11352310,home,Luton Town,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,556904,EUR,758937600,M,13,13,False,22.0,16.0,2.0,1.0,14.0,15.0,2.0,7.0,8.0,,,,90.0,28.0,6.2,8.0,0.00141795,0,,,,,,4.0,,1.0,,1.0,,,,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,,,,
11352310,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,False,38.0,29.0,3.0,2.0,16.0,19.0,13.0,21.0,11.0,,,,90.0,61.0,7.5,15.0,0.0104063,2,,,,3.0,,7.0,7.0,4.0,1.0,1.0,3.0,,2.0,3.0,,,4.0,3.0,,,2.0,,1.0,1.0,3.0,1.0,0.0455,0.1532,1.0,,,,,,,
11352310,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,M,45,45,False,28.0,16.0,7.0,,9.0,14.0,9.0,23.0,10.0,,,,90.0,59.0,6.8,24.0,0.0151945,0,,,,,,2.0,5.0,3.0,,,1.0,,9.0,,1.0,1.0,4.0,4.0,,,1.0,,,,2.0,,,,,2.0,,,,,,
11352310,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,47992,EUR,679622400,F,30,30,False,12.0,10.0,1.0,,6.0,8.0,4.0,5.0,5.0,,,,61.0,31.0,6.6,11.0,0.00053134,0,,,,1.0,,7.0,5.0,1.0,,,3.0,,1.0,2.0,,2.0,3.0,1.0,,,,,,,4.0,1.0,,,2.0,,,,,,,
11352310,home,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,F,7,7,False,22.0,15.0,,,7.0,10.0,9.0,14.0,4.0,,,,79.0,39.0,7.3,11.0,0.00934527,1,,,,1.0,2.0,2.0,10.0,,,,1.0,,2.0,,,,5.0,4.0,,,,,,1.0,2.0,3.0,0.0306,0.0286,1.0,1.0,,,,,,
