match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_challengeLost,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist
11450026,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,90,90,False,12.0,9.0,2.0,1.0,2.0,2.0,7.0,11.0,,,,,90.0,30.0,6.8,15.0,0.0823769,2,,1.0,,3.0,13.0,3.0,2.0,,,,,,7.0,,4.0,0.0922,,5.0,,1.0,,,1.0,,0.3683,semihkilicsoy9,,,1.0,2.0,1.0,1.0,,,,
11450026,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,,,,,23.0,12.0,6.5,1.0,0.0149082,0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,AlexOxChambo,,,,,,,,,,
11450026,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,2.0,1.0,,,,,1.0,2.0,,,,,13.0,4.0,6.5,2.0,0.00171822,0,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,aboubakarvincent,,,,1.0,,,,,,
11450026,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,6.0,3.0,1.0,,2.0,3.0,1.0,3.0,1.0,,,,14.0,13.0,6.6,6.0,0.0021403,0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,True,4.0,,,,,,,4.0,,,,,14.0,4.0,6.5,4.0,,0,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,home,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,30.0,21.0,14.0,5.0,18.0,19.0,3.0,11.0,,11.0,,3.0,90.0,40.0,7.1,9.0,0.00143652,0,-0.1332,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,
11450026,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,18.0,11.0,5.0,3.0,8.0,11.0,4.0,9.0,,3.0,,,59.0,34.0,6.8,9.0,0.0674509,0,,2.0,1.0,,6.0,5.0,2.0,1.0,,2.0,4.0,1.0,,,,,True,4.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
11450026,away,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,False,35.0,24.0,14.0,6.0,20.0,23.0,4.0,12.0,1.0,1.0,,,90.0,43.0,6.9,11.0,0.00328061,0,,,,3.0,3.0,5.0,,,,1.0,2.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,49.0,34.0,11.0,2.0,22.0,29.0,12.0,20.0,7.0,3.0,,,90.0,63.0,6.9,15.0,0.00481855,0,,,,7.0,6.0,10.0,,,,1.0,2.0,2.0,,1.0,,,,4.0,1.0,,,,,,,,2.0,,,,,,,,,
11450026,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,False,36.0,18.0,14.0,3.0,9.0,16.0,9.0,20.0,2.0,5.0,,,90.0,62.0,6.5,27.0,0.00632995,1,,,,2.0,6.0,8.0,,,1.0,,3.0,1.0,2.0,3.0,2.0,0.0123,,2.0,1.0,,,,,,,,2.0,,,,,,,,,
11450026,away,Samsunspor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,28.0,22.0,2.0,1.0,10.0,11.0,12.0,17.0,,14.0,,,89.0,40.0,6.9,8.0,0.0315324,3,,,,1.0,5.0,4.0,2.0,,1.0,2.0,1.0,1.0,,2.0,1.0,0.0999,,,,1.0,,,1.0,,0.1456,,2.0,,1.0,,,1.0,,1.0,,
11450026,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,52.0,39.0,11.0,4.0,21.0,24.0,18.0,28.0,4.0,8.0,,,90.0,62.0,6.9,14.0,0.0123211,1,,,,2.0,3.0,5.0,,,,1.0,2.0,2.0,,1.0,1.0,0.0682,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,
11450026,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,12.0,9.0,,,5.0,6.0,4.0,8.0,1.0,1.0,,,58.0,19.0,6.5,5.0,0.0121252,0,,2.0,,,2.0,1.0,,,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,29.0,20.0,3.0,1.0,5.0,9.0,15.0,21.0,,5.0,,,90.0,44.0,6.2,19.0,0.0198155,1,,1.0,,3.0,9.0,3.0,3.0,,,,,,5.0,,2.0,0.0254,,2.0,,1.0,,,1.0,,0.2847,,1.0,,,1.0,,,,,,
11450026,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,23.0,20.0,1.0,,5.0,6.0,16.0,20.0,,3.0,,,89.0,40.0,7.9,9.0,0.0769987,2,,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,,3.0,2.0,1.0,0.3102,,,,2.0,,,1.0,,0.762,,1.0,,,,1.0,,,,,
11450026,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,11.0,6.0,,,3.0,3.0,3.0,8.0,,1.0,,,89.0,24.0,6.6,8.0,0.00593652,3,,,,3.0,20.0,4.0,,,2.0,,,,1.0,1.0,7.0,0.1672,,11.0,,,,,,,,,,,1.0,2.0,,2.0,,,1.0,
11450026,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,98,98,True,5.0,3.0,,,2.0,2.0,1.0,4.0,,,,,32.0,9.0,6.5,3.0,0.00028827,0,,1.0,,,4.0,2.0,,,,,1.0,1.0,,1.0,,,,2.0,,,Arbnor,Muja,,,,,2.0,,,,,,,,,
11450026,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,16.0,8.0,3.0,,5.0,9.0,3.0,7.0,2.0,2.0,,,31.0,31.0,7.1,16.0,0.304092,0,,,,2.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0
11450026,away,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,5.0,1.0,1.0,,1.0,3.0,,2.0,,2.0,,,10.0,5.0,6.4,4.0,1.164e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,True,5.0,2.0,,,,1.0,2.0,4.0,,,,,10.0,7.0,6.3,4.0,0.00155195,0,,,,1.0,6.0,1.0,1.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,1.0,,,,
11450026,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,True,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450026,away,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
