match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14566636,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190.0,97155,M,hekitike,1048422,EUR,1024531200,F,22,22,False,16.0,13.0,,,0.0,2.0,2.0,11.0,14.0,,,,79.0,32.0,6.4,10.0,0.0426122,30.24,9.54167,15.0,,3,,-0.09,0.15,-0.05,,2.41,4.47,1.61,0.75,0.31,Hugo Ekitiké,,,2.0,3.0,9.0,6.0,1.0,3.0,,,,,,3.0,2.0,,,,1.0,1.0,0.1796,0.3022,-0.51,,,2.0,1.0,1.0,1.0,,,,,
14566636,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185.0,17589,M,curtisjones,927353,EUR,980812800,M,17,17,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,11.0,4.0,6.6,1.0,0.00010481,30.204,2.12402,4.0,,0,,-0.07,0.04,0.21,,0.47,0.93,0.39,0.25,0.08,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193.0,51063,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,4.0,1.0,,,0.0,,,1.0,4.0,,,,11.0,8.0,5.9,5.0,0.00075157,28.188,1.98555,3.0,,1,,-0.02,0.09,-0.01,,0.49,0.83,0.39,0.21,0.06,,,,3.0,1.0,6.0,2.0,,2.0,,,,1.0,,,1.0,,,1.0,,1.0,0.729,0.2722,-0.77,,,,,,,,,,,
14566636,home,Liverpool,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180.0,25969,M,miloskerkez,1097425,EUR,1068163200,D,6,6,True,2.0,,1.0,,0.0,,,,2.0,,,,8.0,2.0,6.6,2.0,,29.304,0.78138,1.0,,0,,-0.04,,0.0,,0.18,0.36,0.15,0.06,0.03,Milos,Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175.0,40103,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,8.0,3.0,6.6,,0.00082648,30.492,0.86283,2.0,,0,,0.02,0.0,0.13,,0.21,0.32,0.15,0.12,0.06,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Freddie Woodman,freddie-woodman,F. Woodman,G,28,187.0,5393,M,,284417,EUR,857433600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Kornel Misciur,kornel-misciur,K. Misciur,G,1,,810,M,,1899685,EUR,1177632000,G,74,74,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Kornel Misciur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188.0,14092,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178.0,19826,M,endowataru,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174.0,27166,M,,1881902,EUR,1219881600,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Rio Ngumoha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200.0,201925,M,TheOctopus,70988,EUR,705542400,G,1,1,False,26.0,16.0,12.0,2.0,0.0,14.0,17.0,2.0,9.0,10.0,4.0,8.0,90.0,44.0,8.0,10.0,0.00301217,20.916,5.79202,0.0,0.9189,0,0.7591,0.05,0.0,-0.04,0.53,3.71,1.85,0.19,0.03,0.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,
14566636,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181.0,375067,M,Fede,831808,EUR,901065600,D,8,8,False,58.0,53.0,8.0,6.0,0.0,33.0,35.0,20.0,23.0,5.0,,,89.0,71.0,7.1,5.0,0.0122648,31.356,9.8975,15.0,,0,,0.12,0.06,-0.05,,2.83,4.57,1.5,0.65,0.34,,,,,,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,True,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186.0,139875,M,EMilitão,822519,EUR,885081600,D,3,3,False,53.0,51.0,2.0,1.0,0.0,32.0,33.0,19.0,20.0,,,,90.0,75.0,7.3,2.0,0.038022,31.032,9.98721,11.0,,1,,0.26,0.07,0.31,,2.98,4.94,1.26,0.52,0.28,,,,2.0,2.0,4.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,,3.0,1.0,1.0,,,,,0.0182,,-0.09,,1.0,,,,1.0,,,,,
14566636,away,Real Madrid,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195.0,161561,M,deanhuijsen,1176744,EUR,1113436800,D,24,24,False,70.0,56.0,3.0,,0.0,32.0,36.0,24.0,34.0,3.0,,,90.0,83.0,6.4,15.0,0.0135521,30.168,10.16649,12.0,,0,,0.16,0.18,-0.15,,2.79,4.95,1.54,0.63,0.25,,,,2.0,2.0,4.0,4.0,,,,5.0,1.0,2.0,2.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0
14566636,away,Real Madrid,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186.0,80889,M,,1085081,EUR,1048377600,D,18,18,False,49.0,43.0,2.0,1.0,0.0,15.0,16.0,28.0,33.0,3.0,,,90.0,75.0,6.7,9.0,0.0209853,32.328,10.45687,23.0,,1,,0.1,0.21,-0.19,,3.15,4.49,1.5,0.8,0.52,,,,3.0,,8.0,9.0,3.0,1.0,1.0,3.0,,6.0,4.0,2.0,2.0,,,,1.0,,0.0436,,-0.28,,,3.0,,,,,,,,
14566636,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188.0,145314,M,ATchouaméni,859025,EUR,948931200,M,14,14,False,58.0,53.0,1.0,1.0,0.0,23.0,23.0,30.0,35.0,6.0,,,90.0,74.0,7.3,7.0,0.0264135,29.052,12.09274,10.0,,1,,0.16,0.06,0.46,,2.79,5.46,2.73,0.9,0.21,,,,,1.0,2.0,6.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,,0.0326,,-0.08,,2.0,1.0,,1.0,,,,,,
14566636,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182.0,190106,M,Tacklevinga,973887,EUR,1036886400,M,6,6,False,34.0,31.0,2.0,2.0,0.0,15.0,15.0,16.0,19.0,4.0,,,69.0,43.0,6.7,7.0,0.0267529,30.924,8.39694,11.0,,0,,0.09,0.27,0.13,,2.17,3.84,1.5,0.65,0.24,,,,1.0,,5.0,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,
14566636,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,398152,M,AGüler,1091116,EUR,1109289600,M,15,15,False,51.0,45.0,4.0,1.0,0.0,19.0,22.0,26.0,29.0,7.0,,,81.0,63.0,6.5,11.0,0.0268263,29.952,9.97404,11.0,,1,,-0.11,-0.18,-0.05,,2.19,4.75,2.06,0.71,0.26,Arda Guler,,1.0,1.0,2.0,2.0,4.0,,,,2.0,,1.0,,1.0,,,,,,1.0,0.0726,0.0319,-0.06,,,3.0,,1.0,,,,,,
14566636,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188.0,1020916,M,JudeBell,991011,EUR,1056844800,M,5,5,False,38.0,36.0,1.0,,0.0,10.0,10.0,26.0,28.0,5.0,,,90.0,53.0,6.4,5.0,0.0433112,29.052,11.77382,12.0,,1,,-0.08,0.28,-0.16,,2.76,5.45,2.21,1.09,0.27,,,,1.0,,8.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,1.0,,1.0,0.0897,0.1883,-0.02,,,1.0,,,,,,,,
14566636,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176.0,1183028,M,ViniJr,868812,EUR,963360000,M,7,7,False,39.0,33.0,1.0,,0.0,1.0,1.0,32.0,38.0,2.0,,,90.0,56.0,6.0,20.0,0.127497,31.14,9.01277,18.0,,0,,-0.45,0.39,-0.17,,3.66,3.25,1.06,0.67,0.38,,,4.0,,,7.0,1.0,2.0,2.0,,,,,,1.0,1.0,4.0,,,,,,,,,,3.0,,2.0,,,1.0,,,
14566636,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1752512,M,KMbappé,826643,EUR,914112000,F,10,10,False,30.0,26.0,1.0,1.0,0.0,5.0,6.0,21.0,24.0,3.0,,,90.0,46.0,7.3,7.0,0.0407507,31.644,9.33216,13.0,,3,,-0.27,0.42,-0.05,,3.59,3.85,1.11,0.52,0.27,,,1.0,,1.0,2.0,10.0,1.0,5.0,5.0,,,,,4.0,,,,,2.0,,0.1924,,-0.45,,,1.0,,1.0,1.0,,,,,
14566636,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174.0,704705,M,Rodrygo,910536,EUR,978998400,F,11,11,True,13.0,9.0,,,0.0,3.0,3.0,6.0,10.0,1.0,,,21.0,18.0,6.3,7.0,0.0469862,29.592,3.29572,6.0,,0,,-0.33,0.27,-0.02,,0.76,1.45,0.64,0.32,0.13,,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,
14566636,away,Real Madrid,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180.0,211619,M,TrentAA,795064,EUR,907718400,D,12,12,True,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,1.0,,,9.0,10.0,6.7,3.0,0.00498127,30.312,1.78695,3.0,,0,,0.02,,0.18,,0.39,0.76,0.35,0.2,0.08,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,257192,M,Brahim,835485,EUR,933638400,M,21,21,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,1.0,4.0,,1.0,0.00035297,29.736,0.76254,1.0,,0,,,,,,0.15,0.31,0.17,0.11,0.03,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79117,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17482,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184.0,118806,M,asencio,1156645,EUR,1045094400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170.0,66445,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178.0,70600,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179.0,67330,M,Danifuli10,547838,EUR,839376000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,417542,M,Endrick,1174937,EUR,1153440000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566636,away,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182.0,101356,M,,1402716,EUR,1080086400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Gonzalo García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
