match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_lastManTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_firstName,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_goals,player_lastName,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12437853,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,True,21.0,18.0,4.0,1.0,0.0,18.0,19.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,90.0,27.0,7.0,3.0,4.032e-05,0,0.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437853,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,,39.0,34.0,3.0,2.0,0.0,14.0,14.0,25.0,2.0,5.0,5.0,2.0,,,,90.0,54.0,7.4,5.0,0.0255801,0,,20.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437853,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,,68.0,61.0,3.0,1.0,0.0,40.0,41.0,27.0,7.0,8.0,8.0,2.0,,,,90.0,83.0,7.7,7.0,0.020779,1,,21.0,4.0,6.0,,3.0,,1.0,,2.0,1.0,1.0,1.0,0.1873,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437853,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,,68.0,65.0,4.0,3.0,0.0,37.0,37.0,32.0,2.0,5.0,12.0,5.0,,,,90.0,89.0,8.7,3.0,0.15229,1,,29.0,2.0,3.0,,1.0,2.0,2.0,,1.0,1.0,,,0.0415,3.0,marcosalonso28,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12437853,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,,21.0,17.0,2.0,,0.0,8.0,9.0,14.0,1.0,3.0,1.0,2.0,,,,90.0,45.0,7.1,15.0,0.0957134,1,,9.0,,2.0,,,1.0,2.0,,,,,,0.0281,1.0,,2.0,,1.0,,,2.0,1.0,1.0,3.0,0.4584,,,,,,,,,,,,
12437853,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,False,,37.0,33.0,1.0,1.0,0.0,18.0,18.0,25.0,,1.0,1.0,3.0,,,,78.0,48.0,6.5,12.0,0.021331,0,,15.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.0,,,,,,,,2.0,,Hugo Sotelo,,,,,,,,,,,
12437853,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,,32.0,28.0,,,0.0,13.0,15.0,17.0,1.0,5.0,2.0,3.0,,,,90.0,52.0,6.9,6.0,0.0288322,2,,15.0,6.0,8.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,0.0825,,ilaixmk,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,
12437853,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,,83.0,79.0,10.0,8.0,0.0,25.0,25.0,58.0,1.0,6.0,1.0,2.0,,,,86.0,99.0,7.8,5.0,0.0801127,1,,54.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,,,0.0373,,,,,1.0,1.0,,2.0,,1.0,1.0,0.0726,,,,,,,,,,,,
12437853,home,Celta Vigo,Fer López,fer-lopez,F. López,M,8,186,973,M,1526628,EUR,1085356800,F,28,28,False,,16.0,15.0,,,0.0,5.0,5.0,11.0,,3.0,1.0,2.0,,,,65.0,28.0,6.7,7.0,0.272379,0,,10.0,,5.0,,,,,1.0,1.0,,,,,2.0,,,,5.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,
12437853,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,,19.0,13.0,2.0,2.0,0.0,6.0,6.0,13.0,,3.0,,,,,,78.0,28.0,7.0,10.0,0.013704,2,,7.0,1.0,3.0,,,,,3.0,2.0,1.0,,,0.5484,,,,,,,,,,1.0,2.0,0.6286,,,,1.0,1.0,,,,,,,
