match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_shotOffTarget,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
10407233,home,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,19.0,9.0,14.0,4.0,6.0,7.0,3.0,12.0,5.0,2.0,2.0,90.0,22.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407233,home,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,False,33.0,19.0,13.0,5.0,4.0,4.0,15.0,31.0,6.0,,,90.0,65.0,6.9,24.0,0,,,2.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407233,home,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190,314,M,921180,EUR,961632000,D,6,6,False,9.0,6.0,2.0,,2.0,2.0,4.0,7.0,2.0,,,38.0,13.0,6.7,3.0,0,,,,1.0,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10407233,home,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,39.0,33.0,7.0,3.0,19.0,20.0,14.0,19.0,5.0,,,90.0,46.0,7.0,6.0,0,,,,3.0,3.0,4.0,1.0,,3.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10407233,home,Cercle Brugge,Louis Torres,torres-louis,L. Torres,M,,182,10,M,976277,EUR,988502400,D,29,29,False,26.0,16.0,10.0,3.0,2.0,4.0,14.0,24.0,7.0,,,90.0,65.0,8.0,16.0,2,,,2.0,,6.0,8.0,,,5.0,2.0,7.0,3.0,1.0,,,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10407233,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,False,36.0,26.0,3.0,1.0,9.0,11.0,17.0,28.0,8.0,,,78.0,48.0,7.2,13.0,2,,,3.0,2.0,1.0,6.0,,,,,1.0,,,,,1.0,3.0,,,1.0,,True,1.0,2.0,,,,,,,,,,,,,
10407233,home,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,205,M,783478,EUR,912384000,M,22,22,False,36.0,21.0,6.0,5.0,5.0,8.0,16.0,29.0,8.0,,,90.0,53.0,7.0,18.0,2,,,1.0,5.0,6.0,9.0,,1.0,3.0,2.0,1.0,1.0,,2.0,,3.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
10407233,home,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,328,M,362270,EUR,806716800,M,10,10,False,28.0,22.0,7.0,5.0,4.0,5.0,20.0,34.0,3.0,,,78.0,51.0,6.9,22.0,2,,,11.0,,9.0,,3.0,2.0,,,,,4.0,1.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,
10407233,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,218,M,1002804,EUR,921542400,M,34,34,False,21.0,15.0,2.0,,2.0,3.0,13.0,21.0,5.0,,,90.0,43.0,7.0,13.0,3,,,3.0,2.0,9.0,12.0,2.0,2.0,2.0,,4.0,2.0,1.0,4.0,,,4.0,3.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,
10407233,home,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,444,M,960114,EUR,954979200,M,23,23,False,26.0,14.0,2.0,1.0,3.0,4.0,11.0,25.0,5.0,,,86.0,48.0,6.8,23.0,1,,,3.0,,8.0,3.0,1.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,,,5.0,1.0,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,
