match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_goals,stat_bigChanceMissed
14053730,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193.0,108,M,856743,EUR,957916800,G,1,1,False,46.0,30.0,30.0,15.0,0.0,18.0,20.0,12.0,26.0,1.0,16.0,1.0,1.0,4.0,90.0,56.0,8.6,17.0,0.00957472,0.8065,0,0.4999,0.12,0.04,0.28,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053730,home,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176.0,217,M,1130308,EUR,1069027200,D,2,2,False,19.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,14.0,4.0,2.0,,,,45.0,38.0,6.8,12.0,0.15787,,0,,0.26,-0.18,-0.03,,Mimeirhel Benita,,4.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053730,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,55,M,318575,EUR,831945600,D,4,4,False,52.0,43.0,6.0,2.0,0.0,23.0,24.0,20.0,28.0,7.0,3.0,,,,90.0,67.0,7.9,11.0,0.015248,,0,,0.25,0.13,0.37,,,,,,6.0,2.0,7.0,1.0,1.0,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14053730,home,Heracles Almelo,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,118,M,974203,EUR,914976000,D,18,18,False,54.0,47.0,4.0,1.0,0.0,32.0,33.0,15.0,21.0,4.0,4.0,,,,90.0,64.0,7.3,7.0,0.0107922,,0,,0.16,0.09,0.61,,,,,,2.0,3.0,3.0,,1.0,,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
14053730,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187.0,164,M,918484,EUR,991353600,D,24,24,False,35.0,29.0,6.0,3.0,0.0,15.0,18.0,14.0,17.0,9.0,5.0,,,,90.0,64.0,7.6,10.0,0.0165213,,1,,0.14,0.35,0.32,,,,1.0,,1.0,2.0,6.0,2.0,2.0,,,,,,2.0,2.0,,,1.0,2.0,3.0,0.0289,0.02,,,,,,,,,,
14053730,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172.0,160,M,996988,EUR,989798400,M,7,7,False,27.0,23.0,,,1.0,2.0,4.0,21.0,23.0,,2.0,,,,90.0,39.0,7.3,8.0,0.214861,,3,,0.08,0.32,-0.01,,,,4.0,1.0,1.0,,4.0,1.0,,1.0,,,,,,,3.0,3.0,1.0,,,0.1182,-0.25,1.0,1.0,1.0,1.0,0.0125,,,,,
14053730,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183.0,347,M,788284,EUR,836524800,M,70,70,False,63.0,49.0,11.0,3.0,1.0,23.0,27.0,26.0,36.0,2.0,7.0,,,,90.0,86.0,7.8,21.0,0.197293,,0,,0.43,0.42,0.13,,,,6.0,2.0,,3.0,6.0,1.0,1.0,2.0,,,,2.0,,4.0,1.0,1.0,,3.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,
14053730,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188.0,83,M,1189738,EUR,1024790400,M,32,32,False,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,14.0,7.0,6.7,1.0,0.00142163,,0,,0.02,0.0,0.13,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
14053730,home,Heracles Almelo,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175.0,445,M,1123613,EUR,1085356800,M,21,21,False,26.0,21.0,1.0,1.0,0.0,11.0,12.0,10.0,14.0,1.0,6.0,,,,81.0,44.0,7.8,14.0,0.0354123,,1,,0.08,0.33,0.22,,Yvandro Borges Sanches,,1.0,,,3.0,1.0,5.0,,,,,,,,,3.0,,,,1.0,0.0526,0.55,,,1.0,,0.7688,,,,1.0,
14053730,home,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180.0,680,M,914392,EUR,889228800,F,9,9,False,13.0,4.0,,,0.0,2.0,5.0,2.0,8.0,,,,,,76.0,30.0,9.3,12.0,0.00032994,,5,,-0.05,0.3,0.14,,,,,,5.0,6.0,11.0,2.0,2.0,,,3.0,,,,,,,1.0,,6.0,1.0821,0.87,,1.0,3.0,,1.9244,,1.0,,2.0,
