match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_penaltyConceded,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves
11406889,home,Salernitana,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,,922928,EUR,970531200,D,59,59,True,15.0,13.0,2.0,1.0,5.0,5.0,8.0,14.0,3.0,,12.0,25.0,7.1,6.0,0.00429097,0,,,,3.0,,,,,,,,,,1.0,2.0,2.0,,,,4.0,,1.0,,,,,,,,,,,,
11406889,home,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,home,Salernitana,Benoît Costil,,,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186,1740,M,,845271,EUR,803520000,D,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,home,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,801,M,,1064080,EUR,1043798400,M,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,home,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187,1101,M,,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,home,Salernitana,Andres Șfaiț,,,andres-sfait,A. Șfaiț,F,77,180,146,M,,1492729,EUR,1102550400,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,home,Salernitana,Trivante Stewart,Trivante Stewart,,stewart-trivante,T. Stewart,F,9,183,455,M,,1431516,EUR,953683200,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Rui Patrício,,,rui-patricio,R. Patrício,G,,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,30.0,19.0,14.0,3.0,19.0,26.0,,4.0,6.0,,90.0,40.0,7.6,11.0,0.00010098,0,0.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0
11406889,away,Roma,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,705,M,,363792,EUR,792460800,D,2,2,False,30.0,26.0,1.0,1.0,15.0,17.0,12.0,14.0,2.0,,90.0,43.0,7.0,6.0,0.408762,0,,,1.0,1.0,,,3.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,
11406889,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4038,M,,611210,EUR,829699200,D,23,23,False,98.0,85.0,5.0,3.0,54.0,56.0,31.0,43.0,4.0,,90.0,106.0,6.7,15.0,0.0156592,0,,3.0,6.0,7.0,1.0,,1.0,,,2.0,,2.0,,,1.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,
11406889,away,Roma,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,,305278,EUR,745459200,D,14,14,False,105.0,100.0,5.0,3.0,65.0,67.0,35.0,38.0,8.0,,90.0,120.0,7.4,6.0,0.00873658,0,,1.0,4.0,4.0,,,5.0,1.0,,2.0,,1.0,3.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,
11406889,away,Roma,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,,921789,EUR,868579200,D,43,43,False,65.0,60.0,3.0,3.0,35.0,36.0,26.0,31.0,9.0,,90.0,82.0,7.0,7.0,0.028213,0,,1.0,3.0,2.0,1.0,,4.0,1.0,1.0,,,2.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
11406889,away,Roma,Edoardo Bove,,,edoardo-bove,E. Bove,M,15,181,2073,M,,986352,EUR,1021507200,M,52,52,False,51.0,44.0,3.0,1.0,12.0,14.0,32.0,37.0,3.0,,90.0,64.0,6.7,10.0,0.0922712,0,,3.0,6.0,6.0,1.0,,2.0,,2.0,1.0,,3.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,
11406889,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186,2731,M,,186855,EUR,794188800,M,4,4,False,97.0,85.0,6.0,4.0,27.0,31.0,58.0,66.0,3.0,,90.0,107.0,7.4,13.0,0.0518325,1,,4.0,4.0,7.0,1.0,1.0,3.0,,,1.0,0.0152,2.0,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11406889,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,44.0,38.0,2.0,,17.0,17.0,21.0,28.0,,,88.0,62.0,7.2,12.0,0.0307132,2,,1.0,6.0,5.0,1.0,,3.0,1.0,1.0,1.0,0.7817,1.0,,1.0,1.0,,2.0,,,1.0,,1.0,3.0,1.0,0.6122,,,1.0,True,1.0,,1.0,,
11406889,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,21,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,32.0,29.0,2.0,2.0,11.0,11.0,18.0,22.0,2.0,,71.0,40.0,6.9,9.0,0.0482983,1,,,5.0,1.0,,,,,1.0,2.0,0.7884,1.0,,1.0,,,1.0,,,1.0,,,2.0,1.0,0.9865,,,,,,,1.0,,
11406889,away,Roma,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,False,25.0,18.0,,,7.0,7.0,11.0,18.0,3.0,,90.0,37.0,6.7,11.0,0.0342133,1,,3.0,3.0,4.0,,1.0,4.0,,,1.0,0.0508,1.0,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,
11406889,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,False,30.0,27.0,1.0,,7.0,7.0,21.0,24.0,4.0,,78.0,38.0,6.8,5.0,0.0682169,0,,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,
11406889,away,Roma,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14575,M,houssem_aouar,846081,EUR,899164800,M,22,22,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,19.0,6.0,6.6,,0.00363825,0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11406889,away,Roma,Nicola Zalewski,,,nicola-zalewski,N. Zalewski,M,59,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,4.0,4.0,,,4.0,4.0,,,2.0,,12.0,14.0,6.5,3.0,4.041e-05,0,,,4.0,3.0,,,1.0,,1.0,1.0,,1.0,,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,
11406889,away,Roma,Dean Huijsen,,,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,3,3,True,2.0,2.0,,,2.0,2.0,,,1.0,,8.0,6.0,6.6,,1.068e-05,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Pietro Boer,,,pietro-boer,P. Boer,G,23,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Jan Oliveras,,,jan-oliveras,J. Oliveras,D,14,172,346,M,,1114162,EUR,1089158400,D,74,74,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2880,M,,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Riccardo Pagano,,,pagano-riccardo,R. Pagano,M,8,175,302,M,,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Niccolò Pisilli,,,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,Andrea Belotti,,,andrea-belotti,A. Belotti,F,19,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406889,away,Roma,João Costa,,,joao-costa,J. Costa,F,18,178,618,M,,1397478,EUR,1111968000,F,67,67,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
