match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAGoal,stat_hitWoodwork
11352388,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,10.0,9.0,,,6.0,6.0,3.0,5.0,1.0,2.0,,,,,90.0,27.0,6.7,7.0,0.0366281,4,,1.0,,11.0,5.0,,1.0,3.0,5.0,2.0,1.0,1.0,2.0,,1.3053,2.0,,,,,,2.0,2.0,,,3.0,,2.0813,1.0,,2.0,,,
11352388,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,,11.0,4.0,,,2.0,2.0,3.0,11.0,,,,,,,20.0,16.0,6.5,9.0,0.0465014,0,,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
11352388,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,,8.0,8.0,1.0,1.0,1.0,1.0,7.0,7.0,,3.0,,,,,20.0,14.0,6.7,1.0,0.0594143,0,,,,3.0,3.0,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,,2.0,1.0,,,,,2.0,,,,
11352388,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,True,,7.0,5.0,1.0,,3.0,4.0,2.0,3.0,,2.0,,,,,13.0,10.0,6.3,2.0,0.0005397,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352388,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,Dango Ouattara,,,,,,,,,,,,,,,,,
11352388,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,home,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,home,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,,37.0,32.0,14.0,9.0,23.0,25.0,9.0,12.0,,15.0,1.0,5.0,5.0,,90.0,53.0,7.9,6.0,0.00368231,0,1.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,,29.0,24.0,2.0,2.0,18.0,21.0,6.0,8.0,2.0,5.0,,,,,74.0,51.0,7.7,6.0,0.00213723,0,,,,,15.0,1.0,4.0,,,4.0,,1.0,5.0,3.0,,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,
11352388,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,False,,83.0,70.0,12.0,4.0,50.0,54.0,20.0,29.0,7.0,5.0,,,,,90.0,96.0,6.2,13.0,0.0112471,0,,,,2.0,3.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,
11352388,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,,42.0,34.0,7.0,4.0,18.0,22.0,16.0,20.0,2.0,5.0,,,,,90.0,50.0,6.6,9.0,0.0379054,0,,,,4.0,4.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
11352388,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,,26.0,20.0,2.0,,9.0,10.0,11.0,22.0,1.0,5.0,,,,,74.0,51.0,6.7,13.0,0.0210327,1,,6.0,,2.0,6.0,,1.0,1.0,1.0,3.0,1.0,,2.0,,0.016,1.0,,,,,2.0,,,,,,,,,1.0,,,,
11352388,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,,25.0,21.0,,,11.0,12.0,10.0,15.0,,5.0,,,,,74.0,41.0,7.2,11.0,0.157339,2,,2.0,,9.0,4.0,,2.0,1.0,3.0,,,,,,0.1189,1.0,,,,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.1454,1.0,1.0,,,,
11352388,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,,59.0,46.0,4.0,3.0,25.0,31.0,21.0,29.0,1.0,6.0,,,,,90.0,78.0,7.0,18.0,0.0229106,0,,1.0,,8.0,9.0,3.0,3.0,1.0,1.0,,,,6.0,5.0,,2.0,,,,,,4.0,2.0,,,,,,,,,,,
11352388,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,,78.0,71.0,6.0,3.0,41.0,43.0,31.0,40.0,,10.0,,,,,90.0,103.0,7.2,15.0,0.070393,4,,5.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,0.3277,1.0,,,,,1.0,2.0,2.0,4.0,3.0,1.0,2.0,0.2588,,,1.0,,,
11352388,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,True,23.0,16.0,3.0,2.0,5.0,6.0,11.0,19.0,,1.0,,,,,65.0,30.0,6.5,9.0,0.171999,0,,2.0,,3.0,3.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,
11352388,away,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,F,22,22,False,,7.0,3.0,,,2.0,3.0,1.0,4.0,1.0,2.0,,,,,45.0,20.0,6.3,10.0,0.0015347,1,,,,7.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,,0.0287,1.0,,,,,,,3.0,1.0,,,,,,,,,,
11352388,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,,21.0,11.0,,,4.0,5.0,8.0,17.0,,2.0,,,,,90.0,35.0,7.8,18.0,0.0418055,2,,1.0,1.0,8.0,6.0,,1.0,1.0,3.0,4.0,,,1.0,1.0,0.1441,2.0,,,1.0,,2.0,,2.0,3.0,,1.0,1.0,0.4647,1.0,,,,,
11352388,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,,15.0,12.0,,,4.0,6.0,8.0,10.0,,,,,,,45.0,21.0,6.1,7.0,0.021061,0,,1.0,,6.0,2.0,,,2.0,,1.0,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,
11352388,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,24,24,True,,4.0,2.0,,,,,2.0,4.0,,,,,,,25.0,7.0,6.6,2.0,0.00236934,1,,,,2.0,,,,,2.0,,,,,,0.0428,,,,,,,,,,,,1.0,,,,,,,1.0
11352388,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,16.0,7.0,6.6,1.0,0.00150559,0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11352388,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,True,,18.0,11.0,3.0,,5.0,11.0,6.0,7.0,2.0,2.0,,,,,16.0,26.0,6.7,11.0,0.012754,0,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11352388,away,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7575,M,moussadiaby,855817,EUR,931305600,F,19,19,True,,3.0,2.0,,,1.0,2.0,2.0,3.0,,,,,,,16.0,9.0,6.5,6.0,0.0894411,0,,2.0,1.0,4.0,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,,,,
11352388,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,away,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,away,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352388,away,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
