match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_goodHighClaim,stat_punches
12499405,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,17.0,15.0,4.0,2.0,0.0,14.0,15.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,90.0,23.0,6.2,2.0,0.00013616,0,-0.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,81.0,69.0,13.0,7.0,0.0,36.0,40.0,33.0,42.0,2.0,5.0,9.0,4.0,,2.0,,,,90.0,100.0,7.4,14.0,0.0926272,0,,1.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,33.0,32.0,1.0,,0.0,13.0,13.0,19.0,20.0,,1.0,1.0,,,1.0,,,,45.0,38.0,6.7,1.0,0.00810813,0,,,,,,1.0,1.0,,,,1.0,True,,,,,,,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,72.0,64.0,7.0,3.0,0.0,31.0,34.0,33.0,38.0,,,1.0,3.0,,,,,,90.0,77.0,6.4,8.0,0.0203163,1,,,,,2.0,,,1.0,,,,,1.0,1.0,0.4088,0.1344,,,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,40.0,28.0,2.0,,0.0,5.0,8.0,24.0,36.0,1.0,2.0,8.0,8.0,,1.0,,,,90.0,72.0,8.1,19.0,0.73936,2,,4.0,1.0,,2.0,,,4.0,2.0,3.0,,,,2.0,0.2136,0.758,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,
12499405,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,40.0,31.0,3.0,,1.0,11.0,12.0,20.0,29.0,,4.0,5.0,5.0,,,,,,90.0,54.0,6.4,13.0,0.157107,4,,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,0.8124,1.061,,,,,,2.0,2.0,2.0,,,,,,,,
12499405,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,51.0,45.0,3.0,2.0,0.0,20.0,22.0,25.0,29.0,1.0,6.0,2.0,7.0,,1.0,,,,90.0,70.0,6.8,8.0,0.115745,2,,,,1.0,,1.0,2.0,,,2.0,4.0,,,,0.0488,,,1.0,1.0,,,,,2.0,,,,,,,,
12499405,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,46.0,37.0,2.0,1.0,0.0,11.0,12.0,28.0,42.0,,2.0,6.0,3.0,,,,,,72.0,65.0,7.4,16.0,0.191196,1,,8.0,,2.0,,,,6.0,1.0,,,,,,0.0206,,2.0,,,2.0,,4.0,,1.0,,,1.0,,,,,
12499405,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,20.0,14.0,,,0.0,6.0,8.0,8.0,14.0,1.0,2.0,3.0,2.0,,1.0,,,,72.0,41.0,6.4,12.0,0.00391923,0,,2.0,,,3.0,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,15,15,False,34.0,24.0,,,0.0,5.0,6.0,19.0,29.0,3.0,6.0,2.0,5.0,,,,,,90.0,46.0,6.8,15.0,0.0546519,1,,1.0,2.0,,,,1.0,,,2.0,2.0,,,,0.0812,,,1.0,,,,2.0,1.0,1.0,,,,,,,,
12499405,home,SV Werder Bremen,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,9,9,False,20.0,14.0,,,0.0,4.0,4.0,10.0,17.0,2.0,6.0,4.0,2.0,,1.0,,,,72.0,35.0,7.2,14.0,0.077127,4,,1.0,2.0,,,,,1.0,1.0,3.0,,,,2.0,0.3136,0.7008,,1.0,,,,,3.0,,,,,andresilva9,2.0,1.0,,
12499405,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,True,39.0,30.0,9.0,6.0,0.0,9.0,12.0,21.0,27.0,2.0,3.0,4.0,1.0,,,,,,45.0,44.0,6.8,10.0,0.0267712,0,,,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16697,M,1006189,EUR,989625600,D,29,29,True,13.0,13.0,3.0,3.0,0.0,8.0,8.0,5.0,7.0,,2.0,1.0,2.0,,,,,,18.0,22.0,6.6,4.0,0.0116766,0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,issa_kabore_29,,,,
12499405,home,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,19,19,True,5.0,2.0,1.0,,0.0,,1.0,2.0,10.0,1.0,3.0,,,,,,,,18.0,17.0,6.4,11.0,0.00552496,0,,6.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,42,42,True,8.0,3.0,,,0.0,,,3.0,8.0,1.0,5.0,1.0,,,,,,,18.0,13.0,6.2,8.0,0.0245005,0,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,
12499405,home,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mio Backhaus,,,,,,,
12499405,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Julian Malatini,,,,,,,
12499405,home,SV Werder Bremen,Karim Coulibaly,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499405,home,SV Werder Bremen,Wesley Adeh,wesley-adeh,W. Adeh,M,34,187,100,M,1864921,EUR,1168214400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
