match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross,player_firstName,player_lastName,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11396423,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,27.0,26.0,3.0,2.0,25.0,26.0,1.0,1.0,6.0,3.0,3.0,90.0,32.0,7.3,1.0,0.0,0.0,0.00034666,0,1.2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,76.0,67.0,3.0,2.0,34.0,35.0,33.0,41.0,5.0,,,90.0,92.0,7.3,10.0,0.0,0.0,0.0655514,0,,odilonkossounou,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,86.0,84.0,3.0,2.0,62.0,63.0,22.0,23.0,6.0,,,90.0,95.0,7.2,3.0,0.4125,0.0,0.0237276,1,,jonatah,2.0,2.0,,,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,73.0,72.0,2.0,2.0,47.0,48.0,25.0,25.0,5.0,,,71.0,78.0,7.1,1.0,0.0,0.0,0.028002,0,,edmondtapsoba,5.0,,,2.0,1.0,1.0,4.0,,,1.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,19.0,17.0,1.0,1.0,1.0,1.0,16.0,21.0,1.0,,,81.0,40.0,7.7,10.0,0.4861,0.6527,0.322599,3,,jeremie_frimpong,2.0,,,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,1.0,,3.0,2.0,1.0,1.0,4.0,2.0,,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,116.0,112.0,6.0,5.0,75.0,76.0,37.0,40.0,10.0,,,90.0,126.0,7.8,4.0,0.0,0.0,0.0498843,0,,exepalaciosok,3.0,,3.0,1.0,1.0,,3.0,2.0,,,,,,,2.0,1.0,,,,,,,2.0,1.0,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,107.0,100.0,9.0,9.0,61.0,61.0,39.0,47.0,7.0,,,90.0,118.0,7.6,10.0,0.167,0.0,0.054594,2,,Granit_Xhaka,1.0,,,,,2.0,4.0,,1.0,,,,,,,1.0,1.0,1.0,,2.0,,1.0,3.0,,,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,82.0,73.0,3.0,2.0,39.0,41.0,34.0,43.0,8.0,,,90.0,108.0,8.2,15.0,0.1278,0.5976,0.771907,2,,grimaldo35,2.0,,2.0,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,
11396423,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,,48.0,42.0,4.0,4.0,12.0,14.0,34.0,40.0,3.0,,,88.0,60.0,9.5,10.0,0.2399,0.834,1.01195,2,,,2.0,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,6.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,4.0,,,,,,,
11396423,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,50.0,42.0,1.0,1.0,12.0,13.0,30.0,37.0,3.0,,,71.0,69.0,7.9,16.0,0.1792,0.5787,0.24777,5,,FWirtz,4.0,,,1.0,,1.0,7.0,1.0,2.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,,,3.0,2.0,1.0,1.0,,,,2.0,,,,
