match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_fouls,stat_goalAssist,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_punches,stat_outfielderBlock
11408464,home,Vizela,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600,F,99,99,False,15.0,12.0,,,5.0,5.0,11.0,2.0,1.0,,,,,90.0,31.0,7.0,9.0,0.0066268,3,,7.0,1.0,,3.0,6.0,6.0,,3.0,2.0,2.0,,,,2.0,0.2442,0.3616,1.0,3.0,1.0,,,,2.0,1.0,1.0,,1.0,,essende.s,,,,
11408464,home,Vizela,Sava Petrov,,,sava-petrov,S. Petrov,F,9,191,73,M,869693,EUR,898128000,F,9,9,True,12.0,10.0,,,4.0,6.0,10.0,,5.0,,,,,45.0,23.0,7.2,9.0,0.00427337,2,,6.0,4.0,,,3.0,,,,,1.0,,,,2.0,0.0524,0.3697,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,
11408464,home,Vizela,Diogo Nascimento,,,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,True,30.0,27.0,3.0,3.0,13.0,14.0,18.0,,2.0,,,,,32.0,34.0,6.9,6.0,0.016218,0,,14.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11408464,home,Vizela,Matías Lacava,,,matias-lacava,M. Lacava,F,36,167,825,M,1016029,EUR,1034208000,F,17,17,True,7.0,6.0,,,2.0,2.0,6.0,,1.0,,,,,32.0,17.0,6.9,4.0,0.176552,2,,5.0,1.0,1.0,1.0,4.0,2.0,1.0,,,1.0,,1.0,1.0,3.0,0.1842,0.0407,1.0,1.0,,2.0,,,,,1.0,,,,,,,,
11408464,home,Vizela,Alberto Soro,,,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,M,29,29,True,10.0,8.0,,,2.0,2.0,9.0,2.0,1.0,,,,,28.0,17.0,7.2,4.0,0.00653291,1,,6.0,1.0,,1.0,7.0,3.0,,,,1.0,,1.0,,,0.705,0.782,,3.0,1.0,3.0,,,1.0,,,,,,,1.0,,,
11408464,home,Vizela,Hugo Oliveira,,,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,7.0,6.0,,,3.0,3.0,4.0,,,,,,,8.0,11.0,6.5,3.0,0.00137457,0,,3.0,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11408464,home,Vizela,Nikola Bursać,,,nikola-bursac,N. Bursać,G,73,191,22,M,1022222,EUR,1000166400,G,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,home,Vizela,Orest Lebedenko,,,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,home,Vizela,Aleksandar Busnić,,,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,away,SC Farense,Ricardo Velho,,,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,27.0,11.0,22.0,6.0,6.0,8.0,19.0,5.0,7.0,4.0,5.0,,,90.0,41.0,7.3,16.0,0.00179143,0,-0.1269,5.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,
11408464,away,SC Farense,Pastor,,,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,26.0,21.0,2.0,1.0,11.0,15.0,13.0,5.0,6.0,,,,,89.0,56.0,6.7,11.0,0.137258,0,,11.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,,,1.0,2.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
11408464,away,SC Farense,Gonçalo Silva,,,goncalo-silva,G. Silva,D,37,184,75,M,169729,EUR,675993600,D,37,37,False,35.0,26.0,12.0,7.0,20.0,26.0,9.0,9.0,3.0,,,,,90.0,48.0,6.7,11.0,0.00216065,0,,6.0,,,4.0,3.0,4.0,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,1.0
11408464,away,SC Farense,Igor Rossi,,,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,False,23.0,13.0,12.0,3.0,9.0,13.0,10.0,7.0,2.0,,,,,90.0,33.0,6.4,10.0,0.00363244,0,,4.0,,,2.0,2.0,3.0,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11408464,away,SC Farense,Talys,,,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,False,27.0,14.0,15.0,5.0,6.0,10.0,22.0,3.0,7.0,,,,,90.0,56.0,6.2,30.0,0.158432,0,,10.0,5.0,2.0,1.0,6.0,2.0,,3.0,,,,,,2.0,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
11408464,away,SC Farense,Claudio Falcão,,,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,23.0,15.0,1.0,,10.0,14.0,9.0,6.0,3.0,,,,,75.0,40.0,7.0,8.0,0.00351077,0,,5.0,,,2.0,4.0,10.0,3.0,1.0,1.0,,1.0,4.0,3.0,,,,,,3.0,1.0,,,,,,,,,,,,,
11408464,away,SC Farense,Facundo Cáseres,,,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,26.0,22.0,4.0,2.0,12.0,14.0,12.0,2.0,3.0,,,,,90.0,46.0,7.3,4.0,0.00716374,0,,10.0,,,,3.0,9.0,1.0,,,,1.0,6.0,6.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,,2.0
11408464,away,SC Farense,Mohamed Belloumi,,,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,M,62,62,False,13.0,5.0,,,1.0,4.0,9.0,,3.0,,,,,61.0,30.0,7.0,12.0,0.00293331,3,,4.0,,,3.0,2.0,8.0,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.3589,0.085,,,2.0,1.0,,2.0,1.0,,,,,,b.m.belooumi.10,,,,
11408464,away,SC Farense,Fabrício Isidoro,,,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,False,12.0,10.0,1.0,,2.0,3.0,9.0,,5.0,,,,,61.0,23.0,6.8,4.0,0.00795141,2,,8.0,,,,5.0,4.0,2.0,2.0,2.0,,,,,2.0,0.0381,,,2.0,2.0,1.0,,1.0,,,1.0,True,,,,,,,1.0
11408464,away,SC Farense,Marco Matias,,,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,11.0,9.0,,,4.0,5.0,13.0,,2.0,,,,,90.0,25.0,6.4,11.0,0.0707711,0,,7.0,7.0,2.0,1.0,6.0,2.0,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,
11408464,away,SC Farense,Zé Luís,,,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,91,91,False,18.0,9.0,1.0,1.0,4.0,4.0,14.0,,2.0,,,,,75.0,28.0,7.6,11.0,0.0159156,1,,5.0,,,4.0,4.0,8.0,,2.0,1.0,1.0,,,,1.0,0.1267,0.2484,1.0,3.0,3.0,,,,,,,,,,,1.0,,,
11408464,away,SC Farense,Mattheus,,,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,True,13.0,9.0,4.0,2.0,5.0,7.0,6.0,,3.0,,,,,29.0,18.0,6.4,6.0,0.0103981,0,,4.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
11408464,away,SC Farense,Elves Baldé,,,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,10.0,6.0,3.0,1.0,,1.0,12.0,1.0,1.0,,,,,29.0,19.0,6.9,9.0,0.192733,0,,7.0,3.0,1.0,,3.0,2.0,,2.0,2.0,,,,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,
11408464,away,SC Farense,Vítor Gonçalves,,,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,15.0,10.0,6.9,2.0,0.00273399,1,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,0.0247,0.0386,,1.0,1.0,,,,,,,,,,,,,,
11408464,away,SC Farense,Bruno Duarte,,,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,True,4.0,2.0,,,1.0,1.0,3.0,,,,,,,15.0,7.0,6.5,2.0,0.0442244,2,,1.0,,,3.0,3.0,3.0,,,,1.0,,,,,0.4307,0.0829,,3.0,,,,1.0,,,,,1.0,,,,,,
11408464,away,SC Farense,Cristian Ponde,,,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,,1.0,1.135e-05,0,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11408464,away,SC Farense,Miguel Carvalho,,,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,away,SC Farense,Talocha,,,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,away,SC Farense,Artur Jorge,,,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408464,away,SC Farense,Rafael Barbosa,,,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
