match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goals
12437857,home,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,17,17,False,,21.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,15.0,5.0,9.0,,3.0,,,,,90.0,39.0,6.7,13.0,0.0072965,1,,2.0,5.0,,1.0,1.0,,1.0,,,,3.0,1.0,0.5104,,3.0,,3.0,,,2.0,1.0,,,,0.8965,,1.0,,,,
12437857,home,Deportivo Alavés,Pau Cabanes,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,19,19,True,,21.0,18.0,,,0.0,5.0,5.0,13.0,21.0,,3.0,,1.0,,,,,45.0,37.0,6.3,13.0,0.0174221,0,,5.0,8.0,3.0,4.0,1.0,,,,1.0,,1.0,,,,1.0,,1.0,Pau Cabanes De La Torre,,1.0,,,,,,,,,,,
12437857,home,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,9,9,True,,5.0,3.0,,,0.0,1.0,1.0,2.0,5.0,1.0,1.0,,,,,,,28.0,10.0,6.2,6.0,0.00967968,1,,1.0,2.0,,1.0,,1.0,,,,,2.0,,0.1843,,1.0,,,,,,,,,,,,1.0,,,,
12437857,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,True,,4.0,3.0,1.0,,0.0,,,3.0,4.0,,3.0,,,,,,,15.0,12.0,6.6,2.0,0.00201396,0,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,
12437857,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,6,6,True,,14.0,10.0,2.0,1.0,0.0,2.0,4.0,8.0,10.0,2.0,3.0,,,,,,,15.0,17.0,6.4,4.0,0.00592489,0,,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,True,,3.0,2.0,,,0.0,,,2.0,3.0,1.0,1.0,,,,,,,1.0,4.0,,1.0,0.00348729,1,,,,,,,1.0,,,,,,,0.1878,,,,,,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Adrián Rodríguez,adrian-rodriguez,A. Rodríguez,G,13,195,228,M,965822,EUR,976579200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Grégoire Swiderski,gregoire-swiderski,G. Swiderski,G,31,187,54,M,1440572,EUR,1128470400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Grégoire Swiderski,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191,1959,M,879875,EUR,936489600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190,89,M,1122488,EUR,1019692800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Carlos Martín,,,,,,,,,,,,,
12437857,away,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,,30.0,15.0,23.0,8.0,0.0,10.0,11.0,5.0,19.0,,,2.0,11.0,2.0,3.0,4.0,,90.0,41.0,8.1,15.0,0.00156292,0,1.5768,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12437857,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,,38.0,30.0,10.0,4.0,0.0,18.0,20.0,12.0,20.0,3.0,8.0,6.0,5.0,,,,,90.0,73.0,7.5,11.0,0.0516612,1,,2.0,3.0,,1.0,1.0,,,2.0,1.0,,1.0,1.0,0.0185,,2.0,,4.0,,,,1.0,,,1.0,,,,,,,
12437857,away,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,4,4,False,,22.0,14.0,6.0,,0.0,14.0,16.0,,6.0,,2.0,15.0,2.0,,,,,90.0,45.0,7.0,9.0,0.00013265,0,,,8.0,1.0,,,,,3.0,2.0,,1.0,3.0,,,4.0,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,,32.0,22.0,11.0,4.0,0.0,16.0,20.0,6.0,12.0,4.0,5.0,11.0,2.0,,,,,90.0,50.0,7.3,10.0,0.00390231,1,,,2.0,,,,1.0,,2.0,1.0,,,1.0,0.0075,,1.0,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,False,,22.0,17.0,3.0,,0.0,10.0,13.0,8.0,13.0,1.0,3.0,4.0,5.0,,,,,90.0,45.0,7.5,12.0,0.110081,0,,4.0,4.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,Carlos Romero,,,,1.0,,,,,,,,1.0,
12437857,away,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,False,,21.0,19.0,1.0,,0.0,10.0,11.0,9.0,10.0,,3.0,,1.0,,,,,57.0,37.0,6.5,5.0,0.00836258,2,,,6.0,,,,1.0,,,3.0,1.0,1.0,1.0,0.0579,,3.0,1.0,,,,2.0,,,,1.0,,,,,,,
12437857,away,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,M,19,19,False,,33.0,28.0,2.0,2.0,0.0,12.0,15.0,16.0,18.0,4.0,8.0,3.0,5.0,,,,,90.0,45.0,7.0,8.0,0.0163268,0,,,4.0,1.0,1.0,1.0,,,,3.0,1.0,3.0,,,,3.0,,,,,,1.0,,,,,,,,,,
12437857,away,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,,15.0,10.0,1.0,,0.0,6.0,7.0,4.0,9.0,1.0,6.0,3.0,5.0,,,,,67.0,32.0,6.9,8.0,0.00338607,0,,1.0,2.0,,2.0,2.0,,,1.0,1.0,,2.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,
12437857,away,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,,25.0,15.0,3.0,1.0,0.0,4.0,7.0,11.0,19.0,2.0,4.0,2.0,1.0,,,,,90.0,46.0,6.5,17.0,0.0203081,2,,1.0,11.0,1.0,2.0,,1.0,,1.0,,,3.0,1.0,0.1262,,6.0,,2.0,,,1.0,,,,1.0,,,,,,,
12437857,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,True,15.0,8.0,3.0,1.0,0.0,3.0,6.0,6.0,11.0,,3.0,,6.0,,,,,67.0,27.0,6.5,15.0,0.0490268,0,,2.0,5.0,,3.0,1.0,,,,1.0,1.0,2.0,1.0,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,
12437857,away,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,1392592,EUR,1025654400,F,2,2,False,,23.0,15.0,2.0,,0.0,4.0,6.0,11.0,17.0,4.0,13.0,1.0,4.0,,,,,90.0,52.0,7.1,17.0,0.081219,1,,,12.0,,5.0,3.0,,,1.0,2.0,2.0,5.0,4.0,0.0746,,4.0,,4.0,,,2.0,1.0,,,1.0,,,,,,,
12437857,away,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,True,,6.0,2.0,1.0,,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,17.0,8.0,6.4,5.0,0.00117234,0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,826679,EUR,837820800,D,12,12,True,,9.0,6.0,2.0,,1.0,2.0,2.0,5.0,9.0,,2.0,1.0,1.0,,,,,23.0,16.0,7.0,4.0,0.118399,0,,2.0,4.0,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,
12437857,away,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,,6.0,5.0,2.0,1.0,0.0,,,5.0,6.0,,,,1.0,,,,,23.0,9.0,7.3,1.0,0.008028,1,,,3.0,,,,,1.0,1.0,,,,1.0,0.0574,,2.0,,,,,,,,,,0.0446,,,,,,1.0
12437857,away,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,1099344,EUR,1031184000,F,31,31,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,16.0,12.0,6.6,3.0,0.0015592,1,,,5.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,,0.0234,,1.0,,,,,1.0,,,,,0.1885,,,,,,
12437857,away,Espanyol,Pol Tristan Jimenez,pol-tristan-jimenez,P. T. Jimenez,G,30,188,23,M,962624,EUR,1016409600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437857,away,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,aleeveliz,,,,Alejo Veliz,,,,,,,,,,,,,
12437857,away,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,walo_98,,,,,,,,,,,,,,,,,
