match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_clearanceOffLine,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_lastName,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyMiss,stat_ownGoals,stat_penaltySave,stat_penaltyFaced,stat_punches,player_sofascoreId,stat_penaltyConceded
14773698,home,Al-Hazem,Bruno Varela,bruno-varela,B. Varela,G,14,191.0,625,M,138895,EUR,783907200,G,14,14,False,22.0,17.0,8.0,3.0,0.0,16.0,16.0,1.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,90.0,28.0,6.5,5.0,0.00063868,34.66706951085,4.0,22.365,10.08,0.1137,0,-0.4992,0.04,0.0,-0.04,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Saud Al Rashed,saud-al-rashed,S. A. Rashed,D,2,180.0,12,M,1549236,EUR,895363200,D,2,2,False,53.0,43.0,8.0,3.0,0.0,19.0,22.0,24.0,31.0,6.0,,,,,,89.0,77.0,6.5,19.0,0.0177801,267.01566186949,28.0,93.765,32.025,,0,,0.09,0.08,-0.21,,Saud Al Rashed,7.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,54.28791287001,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,False,46.0,39.0,10.0,6.0,0.0,30.0,34.0,9.0,12.0,9.0,,,,,,90.0,58.0,6.9,9.0,0.00405342,107.47186890312,14.0,-11.025,8.715,,0,,0.09,-0.03,-0.15,,Abdullah Alshenqiti,,1.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,41.0,40.0,7.0,6.0,0.0,23.0,23.0,17.0,18.0,10.0,,,,,,90.0,51.0,8.1,1.0,0.00622784,131.95178429089,17.0,79.17,14.805,,1,,0.25,0.07,-0.1,,,,1.0,1.0,2.0,5.0,,,,2.0,3.0,1.0,,,,,,,,1.0,True,1.0,1.0,2.0,0.5303,0.5546,0.51,,,,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Ahmed Al-Nakhli,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000,D,27,27,False,37.0,32.0,3.0,1.0,0.0,14.0,15.0,18.0,22.0,6.0,,,,,,90.0,65.0,6.6,15.0,0.0313204,118.35494847687,11.0,28.77,10.5,,0,,0.23,0.13,-0.23,,Ahmed Al-Nakhli,3.0,1.0,1.0,8.0,7.0,2.0,2.0,,2.0,1.0,3.0,,20.993427566741,1.0,4.0,,,3.0,1.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Aboubacar Bah,aboubacar-bah,A. Bah,M,24,170.0,462,M,2018134,EUR,1128038400,M,24,24,False,55.0,47.0,3.0,2.0,0.0,20.0,21.0,27.0,34.0,7.0,,,,,,89.0,67.0,7.2,9.0,0.0608235,212.50548969665,26.0,67.83,12.495,,1,,0.18,0.12,-0.02,,Aboubacar Bah,,,2.0,2.0,8.0,,,,2.0,2.0,3.0,,11.655410589078,1.0,1.0,,,,2.0,,,,1.0,0.0106,,0.0,,,1.0,1.0,1.0,,,,,,,,,,,,
14773698,home,Al-Hazem,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800,M,32,32,False,81.0,74.0,8.0,5.0,0.0,38.0,41.0,36.0,40.0,5.0,,,,,,90.0,94.0,7.2,11.0,0.033797,223.07228904192,25.0,71.925,20.58,,0,,0.3,0.05,-0.04,,,2.0,1.0,,3.0,5.0,,,,,,2.0,,40.804725046199,2.0,4.0,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Miguel Carvalho,miguel-carvalho,M. Carvalho,M,80,183.0,158,M,1184312,EUR,1110326400,M,80,80,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,,14.0,8.0,6.6,2.0,0.00144963,16.762137996081,3.0,12.495,9.03,,0,,-0.02,0.01,0.0,,Miguel Carvalho,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773698,home,Al-Hazem,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,11,11,False,51.0,41.0,4.0,3.0,1.0,5.0,7.0,36.0,44.0,3.0,,,,,,90.0,85.0,8.3,25.0,0.715092,207.75748270001,20.0,78.12,28.245,,2,,0.86,0.08,0.25,,,5.0,,,7.0,8.0,,,1.0,,2.0,1.0,,96.638741046686,4.0,10.0,,,2.0,1.0,,,,1.0,0.2844,,-0.31,,2.0,5.0,,3.0,1.0,2.0,1.0,2.0,,,,,,,,
14773698,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,F,7,7,False,15.0,10.0,,,0.0,4.0,5.0,6.0,10.0,,,,,,,89.0,23.0,6.2,8.0,0.0257642,32.83853571244,4.0,-14.91,5.775,,1,,0.06,0.01,0.19,,,,,,2.0,1.0,,1.0,,,1.0,,1.0,7.8872687921739,1.0,2.0,,,1.0,,,,,1.0,0.4002,,-0.65,,,,,,,,1.0,1.0,,,,,,,,
