match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_fouls,captain,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonContest,stat_goals,stat_penaltyWon,player_firstName,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_outfielderBlock,player_lastName,stat_goodHighClaim,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
11067514,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,False,18.0,15.0,,,4.0,4.0,11.0,15.0,4.0,,,78.0,36.0,6.8,9.0,0.0846,0.0,0.0114478,3,,1.0,,2.0,9.0,8.0,,2.0,,,,2.0,2.0,1.0,2.0,,3.0,2.0,,4.0,3.0,,2.0,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,28.0,23.0,3.0,2.0,14.0,16.0,9.0,12.0,5.0,,,45.0,34.0,7.1,5.0,0.0,0.0,0.0341129,0,,,,,1.0,4.0,,,,,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,Matheus Carvalho,,,,,1.0,,,,,
11067514,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,,,21.0,7.0,6.3,,0.0,0.0,0.001714,0,,,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,D,23,23,True,13.0,11.0,1.0,,7.0,9.0,4.0,4.0,2.0,,,24.0,16.0,6.3,3.0,0.0,0.0,0.00511995,0,,,,,3.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Gabriel Pec,gabriel-pec,G. Pec,F,11,172,4603,M,GabrielPec,995072,EUR,981849600,F,11,11,True,2.0,1.0,,,1.0,1.0,,2.0,3.0,,,12.0,12.0,6.2,7.0,0.0,0.0,7.042e-05,0,,1.0,,1.0,5.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Zé Vitor,ze-vitor,Zé Vitor,D,14,192,88,M,,1174625,EUR,1023667200,D,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Zé Vitor,,,,,,,,,,
11067514,home,Vasco da Gama,Lyncon,lyncon,Lyncon,D,14,186,452,M,,1463561,EUR,1115424000,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lyncon,,,,,,,,,,
11067514,home,Vasco da Gama,Erick Marcus,erick-marcus,Erick Marcus,M,77,172,690,M,,1403439,EUR,1078099200,F,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rayan,,,,,,,,,,
11067514,home,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,,1105790,EUR,997747200,F,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Figueiredo,,,,,,,,,,
11067514,home,Vasco da Gama,Gabriel Carabajal,gabriel-carabajal,Gabriel Carabajal,M,27,178,97,M,,830742,EUR,692236800,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,False,34.0,23.0,16.0,7.0,21.0,29.0,2.0,5.0,8.0,1.0,4.0,90.0,47.0,7.2,11.0,0.0,0.0,0.00030931,0,0.838,,,,,,,,,1.0,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,1.0,1.0,,
11067514,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,38.0,31.0,3.0,,12.0,14.0,19.0,24.0,11.0,,,90.0,58.0,6.2,13.0,0.0,0.0,0.0162454,0,,,,3.0,8.0,7.0,1.0,4.0,,2.0,,3.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,56.0,49.0,6.0,3.0,35.0,40.0,14.0,16.0,7.0,,,90.0,66.0,6.7,8.0,0.0,0.0,0.00688234,0,,,,3.0,4.0,4.0,,,,6.0,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
11067514,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,50.0,41.0,12.0,7.0,29.0,30.0,12.0,20.0,3.0,,,90.0,70.0,7.0,12.0,0.0,0.0,0.00430572,0,,,,1.0,4.0,4.0,,1.0,,7.0,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,True,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,44.0,36.0,6.0,3.0,21.0,26.0,15.0,18.0,9.0,,,80.0,63.0,8.4,9.0,0.3259,0.8446,0.00526781,2,,,,1.0,1.0,9.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,,,6.0,,1.0,6.0,1.0,,,1.0,,,,,,,,1.0,
11067514,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,80.0,75.0,5.0,4.0,41.0,43.0,34.0,37.0,4.0,,,90.0,98.0,8.1,7.0,0.0178,0.3415,0.0186853,1,,,,3.0,3.0,9.0,2.0,1.0,,3.0,2.0,5.0,3.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,
11067514,away,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,8,8,False,43.0,37.0,2.0,1.0,18.0,21.0,19.0,23.0,9.0,,,84.0,52.0,6.5,10.0,0.0,0.0,0.0121724,0,,1.0,,,5.0,1.0,,,,1.0,1.0,,,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Matheus França,matheus-franca,Matheus França,F,9,184,3705,M,,1116593,EUR,1080777600,M,42,42,False,24.0,19.0,1.0,,6.0,7.0,13.0,17.0,2.0,,,60.0,34.0,6.6,10.0,0.0,0.0,0.0387767,0,,,,1.0,3.0,4.0,1.0,,,,1.0,,,3.0,,1.0,,1.0,,4.0,,,3.0,,,Matheus França,,,,,,,,,,
11067514,away,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,20,20,False,50.0,45.0,5.0,4.0,13.0,14.0,32.0,37.0,4.0,,,90.0,66.0,8.2,11.0,0.2873,0.4337,0.138049,4,,1.0,,,5.0,4.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,,1.0,,3.0,,2.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,1.0,1.0
11067514,away,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,F,14,14,False,35.0,26.0,1.0,1.0,9.0,9.0,18.0,27.0,6.0,,,80.0,57.0,8.0,17.0,0.0172,0.0,0.185785,1,,1.0,1.0,2.0,8.0,7.0,,3.0,1.0,1.0,2.0,1.0,,3.0,3.0,3.0,,4.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,2.0,
11067514,away,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,21.0,19.0,,,4.0,5.0,15.0,16.0,3.0,,,90.0,36.0,7.4,6.0,0.3775,0.8871,0.0495312,1,,,,1.0,5.0,3.0,1.0,2.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,
11067514,away,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,25.0,22.0,2.0,2.0,7.0,8.0,15.0,17.0,2.0,,,30.0,37.0,7.5,5.0,0.052,0.0,0.27355,1,,,,,1.0,6.0,,1.0,,,,3.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11067514,away,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,,26029,EUR,492393600,D,16,16,True,15.0,15.0,1.0,1.0,6.0,6.0,9.0,9.0,2.0,,,10.0,22.0,7.1,1.0,0.0,0.0,0.0131299,0,,,,,,3.0,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,F,11,11,True,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,,,10.0,9.0,6.7,,0.0398,0.0,0.017268,1,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,Everton,,,,,,,,,,
11067514,away,Flamengo,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,180,11964,M,kingarturo23,18342,EUR,548640000,M,32,32,True,16.0,16.0,1.0,1.0,10.0,10.0,6.0,6.0,1.0,,,11.0,19.0,6.5,2.0,0.0,0.0,0.0116079,0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Santos,santos,Santos,G,23,188,1020,M,,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,André Luiz,andre-luiz,André Luiz,M,17,185,1336,M,,1133282,EUR,1014422400,F,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,André Luiz,,,,,,,,,,
11067514,away,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,
11067514,away,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067514,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
