match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,captain,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_keyPass,stat_lastManTackle,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross
11352351,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,26.0,17.0,10.0,2.0,16.0,21.0,1.0,5.0,1.0,7.0,1.0,3.0,3.0,1.0,90.0,35.0,6.6,9.0,0.00029953,0,-0.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,70.0,59.0,2.0,1.0,13.0,15.0,46.0,63.0,4.0,6.0,,,,,90.0,99.0,7.3,21.0,0.0790352,2,,8.0,2.0,1.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0706,,,,,,,,,,,,,,,,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,78.0,68.0,4.0,2.0,22.0,27.0,46.0,51.0,4.0,6.0,,,,,90.0,94.0,7.1,12.0,0.0560551,0,,,4.0,3.0,6.0,7.0,1.0,,2.0,2.0,1.0,,,,,True,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,55.0,54.0,2.0,1.0,22.0,22.0,32.0,33.0,3.0,7.0,,,,,90.0,70.0,6.6,5.0,0.0120036,0,,,1.0,1.0,6.0,5.0,2.0,,2.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,75.0,65.0,1.0,1.0,19.0,23.0,46.0,53.0,6.0,7.0,,,,,90.0,111.0,7.2,18.0,0.120034,2,,1.0,3.0,2.0,8.0,7.0,2.0,,2.0,2.0,2.0,1.0,0.5978,,,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8593,2.0,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,False,25.0,24.0,1.0,1.0,7.0,8.0,17.0,17.0,1.0,2.0,,,,,45.0,32.0,7.2,1.0,0.164893,1,,,1.0,,2.0,4.0,,,2.0,2.0,2.0,1.0,0.178,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
11352351,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,46.0,39.0,1.0,,10.0,12.0,29.0,34.0,2.0,3.0,,,,,45.0,53.0,6.9,7.0,0.0542378,0,,,1.0,,3.0,2.0,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,37.0,29.0,1.0,,6.0,6.0,23.0,33.0,,2.0,,,,,90.0,58.0,6.8,19.0,0.217165,2,,2.0,,,4.0,3.0,3.0,,2.0,2.0,,1.0,0.1668,,,,,1.0,1.0,,5.0,,2.0,,,,,2.0,,,,,,,,,,,
11352351,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,81.0,74.0,1.0,1.0,9.0,10.0,65.0,74.0,,2.0,,,,,88.0,110.0,8.2,15.0,0.186184,4,,3.0,,,4.0,9.0,2.0,2.0,3.0,3.0,4.0,1.0,0.3044,,,,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,3.0,,1.0,,,,,,,,,
11352351,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,M,16,16,False,48.0,39.0,2.0,1.0,7.0,9.0,32.0,43.0,,5.0,,,,,89.0,64.0,7.6,15.0,0.722628,3,,4.0,,,1.0,3.0,2.0,1.0,2.0,,,,0.2243,,,,,,1.0,,1.0,1.0,1.0,,,,0.3074,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,
11352351,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,24.0,19.0,,,6.0,6.0,13.0,18.0,3.0,4.0,,,,,90.0,46.0,7.5,14.0,0.0212192,4,,,6.0,,11.0,2.0,,2.0,2.0,,,2.0,0.5334,,,,,3.0,,1.0,6.0,2.0,,1.0,,,0.8799,,,,,,,,1.0,,,,
11352351,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,True,38.0,30.0,2.0,1.0,8.0,9.0,22.0,29.0,2.0,5.0,,,,,45.0,47.0,6.6,10.0,0.0224923,0,,,1.0,1.0,4.0,4.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,True,13.0,13.0,,,1.0,1.0,12.0,12.0,1.0,1.0,,,,,45.0,24.0,7.5,5.0,0.072712,1,,,,,1.0,1.0,,,1.0,1.0,,,0.9311,,,,,1.0,,,4.0,1.0,,1.0,,,0.9501,2.0,,,,,,,,,,,
11352351,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,11.0,3.0,6.6,1.0,6.204e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
