match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_goals,stat_totalOffside,stat_hitWoodwork,captain,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId
10382113,home,Vitesse,Bartosz Białek,,,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,False,17.0,12.0,1.0,1.0,4.0,5.0,8.0,12.0,3.0,4.0,,2.0,,87.0,29.0,6.7,12.0,1,,6.0,1.0,1.0,,1.0,,,,,4.0,,,,5.0,2.0,,1.0,,,,,,,,,,,,,
10382113,home,Vitesse,Romaric Yapi,,,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,4.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,,1.0,,12.0,9.0,6.5,4.0,0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10382113,home,Vitesse,Million Manhoef,,,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,D,42,42,True,4.0,2.0,2.0,,1.0,2.0,1.0,2.0,,1.0,,2.0,,12.0,9.0,6.2,5.0,0,,2.0,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10382113,home,Vitesse,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,1.0,1.0,,,1.0,1.0,,,,,,,,3.0,3.0,,1.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Markus Schubert,,,schubert-markus,M. Schubert,G,1,186,110,M,795006,EUR,897609600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Tomáš Hájek,,,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Toni Domgjoni,,,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Simon van Duivenbooden,,,simon-van-duivenbooden,S. v. Duivenbooden,F,,190,71,M,1129130,EUR,1021075200,F,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Mohamed Sankoh,Mohamed,Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,home,Vitesse,Nikolai Baden Frederiksen,,,baden-frederiksen-nikolai,N. B. Frederiksen,F,8,180,241,M,935076,EUR,958608000,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,32,32,False,29.0,23.0,14.0,8.0,19.0,21.0,4.0,8.0,,,,11.0,,90.0,37.0,6.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,
10382113,away,FC Emmen,Mohamed Bouchouari,,,mohamed-bouchouari,M. Bouchouari,D,34,170,778,M,965329,EUR,974246400,D,34,34,False,43.0,31.0,3.0,1.0,18.0,24.0,14.0,24.0,1.0,8.0,3.0,4.0,,90.0,79.0,6.8,22.0,1,5.0,8.0,1.0,2.0,,1.0,1.0,6.0,2.0,2.0,2.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,
10382113,away,FC Emmen,Miguel Araujo,,,miguel-araujo,M. Araujo,D,20,178,883,M,370226,EUR,782956800,D,5,5,False,70.0,54.0,12.0,5.0,36.0,43.0,18.0,27.0,4.0,6.0,5.0,6.0,,90.0,81.0,6.8,17.0,1,,3.0,,,1.0,,,2.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,
10382113,away,FC Emmen,Jeroen Veldmate,,,jeroen-veldmate,J. Veldmate,D,,187,9,,28111,EUR,594950400,D,4,4,False,75.0,63.0,9.0,5.0,35.0,39.0,28.0,36.0,1.0,3.0,4.0,8.0,,90.0,83.0,6.7,12.0,0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,True,,,,,,,
10382113,away,FC Emmen,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,24,24,False,10.0,6.0,,,3.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,,45.0,26.0,6.3,7.0,0,,3.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Jari Vlak,,,jari-vlak,J. Vlak,M,8,191,123,M,932652,EUR,903139200,M,20,20,False,41.0,31.0,4.0,,16.0,18.0,15.0,23.0,4.0,7.0,1.0,2.0,,73.0,55.0,6.6,12.0,0,,7.0,,2.0,,,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Keziah Veendorp,,,keziah-veendorp,K. Veendorp,D,,183,41,M,361778,EUR,856137600,M,2,2,False,69.0,51.0,4.0,1.0,33.0,39.0,18.0,30.0,2.0,5.0,1.0,7.0,,90.0,80.0,7.0,19.0,0,,3.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,
10382113,away,FC Emmen,Ahmed El Messaoudi,,,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182,170,M,369798,EUR,807408000,M,23,23,False,13.0,11.0,,,5.0,6.0,6.0,7.0,1.0,2.0,,,,45.0,20.0,6.2,6.0,0,,4.0,1.0,,,,,,,1.0,2.0,,,,4.0,,,1.0,,,,,,,,,,,,,
10382113,away,FC Emmen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,M,7,7,False,10.0,6.0,,,1.0,3.0,6.0,8.0,,2.0,,1.0,,84.0,16.0,7.1,6.0,0,1.0,2.0,,2.0,,,,,,,1.0,1.0,,,1.0,3.0,,,1.0,2.0,,,,,,,,,1.0,1.0,
10382113,away,FC Emmen,Mark Diemers,,,mark-diemers,M. Diemers,M,10,175,198,M,252123,EUR,750297600,M,10,10,False,38.0,31.0,4.0,2.0,9.0,12.0,23.0,33.0,2.0,7.0,1.0,4.0,,90.0,59.0,7.5,18.0,1,7.0,5.0,2.0,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,4.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,
10382113,away,FC Emmen,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,False,20.0,16.0,,,6.0,7.0,10.0,13.0,2.0,6.0,,,,84.0,35.0,6.3,12.0,1,,11.0,,3.0,,,,,,2.0,3.0,4.0,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,oleromeny
10382113,away,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,,187,30,M,311954,EUR,757555200,D,13,13,True,27.0,16.0,3.0,1.0,10.0,13.0,6.0,16.0,1.0,3.0,2.0,5.0,,45.0,40.0,6.8,14.0,0,2.0,3.0,1.0,,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Richairo Živković,,,richairo-zivkovic,R. Živković,F,30,186,197,M,295137,EUR,841881600,F,9,9,True,9.0,3.0,,,1.0,3.0,3.0,8.0,3.0,4.0,1.0,1.0,,45.0,14.0,6.8,7.0,0,2.0,4.0,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,
10382113,away,FC Emmen,Ben Scholte,Ben Scholte,,ben-scholte,B. Scholte,F,,185,21,M,1048127,EUR,997401600,M,19,19,True,5.0,3.0,1.0,,1.0,1.0,2.0,5.0,1.0,1.0,,3.0,,17.0,8.0,6.5,4.0,0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Azzeddine Toufiqui,Azzeddine,Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175,52,,914710,EUR,924998400,M,27,27,True,3.0,1.0,,,,,1.0,3.0,,1.0,,,,10.0,4.0,6.5,2.0,0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10382113,away,FC Emmen,Jasin Assehnoun,,,jasin-assehnoun,J. Assehnoun,M,78,175,80,M,943188,EUR,914630400,M,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,2.0,,10.0,7.0,6.4,2.0,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,,193,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Kyan van Dorp,Kyan,van Dorp,kyan-van-dorp,K. v. Dorp,G,23,187,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Arnaud Luzayadio,Arnaud,Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Remi van Ekeris,Remi van Ekeris,,remi-van-ekeris,R. v. Ekeris,M,24,178,19,M,1383661,EUR,1032739200,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382113,away,FC Emmen,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,F,8,175,307,M,874987,EUR,930355200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
