match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_duelLost,stat_challengeLost,stat_wasFouled,stat_fouls,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_interceptionWon,stat_lastManTackle,stat_errorLeadToAShot,stat_totalOffside
12450983,home,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,7,7,False,,43.0,39.0,2.0,2.0,1.0,10.0,11.0,33.0,,5.0,,4.0,,,,83.0,68.0,6.9,19.0,0.245981,2,,,,29.0,1.0,1.0,,2.0,14.0,,2.0,2.0,,2.0,7.0,2.0,1.0,0.0495,0.0305,5.0,,,4.0,1.0,,,,,,,,,,,
12450983,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,True,,27.0,27.0,,,0.0,15.0,15.0,12.0,,1.0,3.0,1.0,,,,30.0,33.0,7.0,1.0,0.00635812,0,,,,12.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
12450983,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,True,,53.0,50.0,4.0,3.0,0.0,8.0,8.0,47.0,,4.0,,4.0,,,,30.0,63.0,7.3,6.0,0.146883,1,,,,43.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,,2.0,2.0,,0.0148,,,,,1.0,1.0,,,,,,,,,,,
12450983,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,True,,21.0,15.0,1.0,,0.0,4.0,5.0,17.0,,1.0,,2.0,,,,30.0,28.0,6.6,9.0,0.0981488,1,,,,11.0,1.0,,,,3.0,,,3.0,,,2.0,1.0,,0.2827,,,,,1.0,1.0,,,,,,,,,,,
12450983,home,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,,1473491,EUR,1147824000,M,24,24,True,,9.0,8.0,,,0.0,1.0,1.0,8.0,,2.0,,2.0,,,,17.0,21.0,6.7,6.0,0.0088581,2,,,,7.0,,,,,2.0,,1.0,,,,3.0,1.0,,0.0734,,,,,3.0,2.0,,,,,,,,,,,
12450983,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,5.0,5.0,,,0.0,1.0,1.0,5.0,,,,1.0,,,,13.0,7.0,6.4,,0.0674863,1,,,,5.0,1.0,,,1.0,,,,,1.0,,,,,0.1418,,,,1.0,,,,1.0,,,,,,,,,
12450983,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,home,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,home,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,kimpembe3,352916,EUR,808272000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188,2968,M,,845183,EUR,942710400,G,94,94,False,,35.0,16.0,32.0,13.0,0.0,6.0,10.0,25.0,,1.0,2.0,12.0,4.0,6.0,1.0,90.0,52.0,8.3,20.0,0.00137756,0,0.3078,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
12450983,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,489,M,,357752,EUR,855532800,D,23,23,False,,16.0,14.0,1.0,1.0,0.0,10.0,12.0,4.0,1.0,5.0,5.0,3.0,,,,90.0,34.0,6.9,3.0,0.0108872,0,,,,4.0,,2.0,2.0,,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,
12450983,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,,1154611,EUR,1124928000,D,6,6,False,,22.0,20.0,2.0,,0.0,18.0,19.0,4.0,,4.0,4.0,5.0,,,,90.0,41.0,7.4,6.0,0.00099272,0,,Valentin Atangana Edoa,,2.0,1.0,4.0,2.0,,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,3.0,,,,2.0,1.0,,
12450983,away,Stade de Reims,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196,670,M,,886802,EUR,850089600,D,21,21,False,,12.0,11.0,3.0,3.0,0.0,7.0,7.0,5.0,,5.0,9.0,1.0,,,,90.0,33.0,7.4,3.0,0.00237659,0,,,,4.0,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,3.0,,,,1.0,1.0,1.0,
12450983,away,Stade de Reims,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,,827942,EUR,882230400,D,18,18,False,,4.0,2.0,2.0,,0.0,1.0,3.0,2.0,,4.0,4.0,2.0,,,,90.0,23.0,6.6,4.0,0.00057777,0,,,,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12450983,away,Stade de Reims,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,,894733,EUR,835401600,M,15,15,False,,27.0,17.0,2.0,,1.0,7.0,10.0,17.0,2.0,13.0,7.0,5.0,,,,90.0,54.0,7.3,13.0,0.08519,0,,,,10.0,,7.0,2.0,2.0,7.0,3.0,3.0,1.0,,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0
12450983,away,Stade de Reims,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192,315,M,,1100831,EUR,1064361600,M,30,30,False,,9.0,6.0,2.0,,0.0,1.0,1.0,8.0,,6.0,1.0,3.0,,,,68.0,18.0,6.4,4.0,0.00233635,0,,,,5.0,,5.0,3.0,,9.0,6.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
12450983,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176,4867,M,ItouJky,783278,EUR,731635200,M,7,7,False,,19.0,14.0,,,0.0,8.0,10.0,17.0,,7.0,,7.0,,,,89.0,47.0,7.1,19.0,0.102946,1,,,,7.0,8.0,2.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,,0.1377,,,1.0,1.0,5.0,,,,,,,,,2.0,,,1.0
12450983,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,,829643,EUR,749347200,M,10,10,False,True,25.0,19.0,4.0,2.0,0.0,12.0,13.0,13.0,,,,3.0,,,,64.0,35.0,6.7,10.0,0.16005,1,,,,7.0,1.0,,,2.0,7.0,3.0,,3.0,,,,,,0.0259,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,
12450983,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180,3846,M,,905352,EUR,964742400,M,17,17,False,,13.0,8.0,1.0,,0.0,2.0,3.0,12.0,,3.0,,3.0,,,,90.0,29.0,6.7,10.0,0.00581056,4,,,,6.0,2.0,1.0,,,3.0,2.0,,,,,3.0,2.0,3.0,0.8059,1.0878,,,,1.0,1.0,1.0,2.0,,,,,,,,,
12450983,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181,8439,M,cheick_diakite,1188191,EUR,1071878400,F,22,22,False,,9.0,8.0,1.0,1.0,0.0,3.0,3.0,6.0,,,,3.0,,,,65.0,14.0,6.4,4.0,0.00312898,0,,,,5.0,,,,,7.0,,,2.0,,4.0,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0
12450983,away,Stade de Reims,Amine Salama,amine-salama,A. Salama,F,19,192,769,M,,1175856,EUR,963878400,F,11,11,True,,4.0,2.0,,,0.0,,,4.0,,,,,,,,26.0,9.0,6.4,4.0,0.00091857,0,,Salama,,2.0,,,,1.0,3.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,
12450983,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,,1495876,EUR,1127347200,F,67,67,True,,3.0,2.0,,,0.0,,1.0,2.0,,1.0,1.0,1.0,,,,25.0,9.0,6.4,3.0,0.00294025,0,,,,2.0,,1.0,,,6.0,1.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,
12450983,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178,286,M,,1426221,EUR,1140998400,D,55,55,True,,8.0,5.0,1.0,,0.0,2.0,2.0,6.0,,2.0,,1.0,,,,22.0,14.0,6.8,5.0,0.0040521,0,,,,3.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,
12450983,away,Stade de Reims,Hiroki Sekine,hiroki-sekine,H. Sekine,D,3,187,678,M,,1500627,EUR,1029024000,D,3,3,True,,1.0,,1.0,,0.0,,,1.0,,,1.0,,,,,1.0,2.0,,1.0,,0,,Hiroki Sekine,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193,64,M,,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,away,Stade de Reims,Abdoul Kone,abdoul-kone,A. Koné,D,92,191,290,M,,1859949,EUR,1114128000,D,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,Abdoul Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,away,Stade de Reims,Mohamed Bamba,mohamed-bamba,M. Bamba,M,8,188,181,M,,1537180,EUR,1097193600,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,Mohamed,Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,away,Stade de Reims,Zabi,zabi,Zabi,M,86,191,1094,M,,2041113,EUR,1159056000,M,86,86,True,,,,,,,,,,,,,,,,,,,,,,0,,Zabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450983,away,Stade de Reims,Ikechukwu Orazi,ikechukwu-orazi,I. Orazi,F,73,176,157,M,,1405845,EUR,1181520000,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
