match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,captain,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_penaltyMiss,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_penaltyWon,stat_lastManTackle,stat_penaltySave,stat_penaltyFaced,stat_bigChanceCreated,stat_penaltyConceded,stat_errorLeadToAShot,stat_goals
12765056,home,Mladá Boleslav,Matouš Trmal,matous-trmal,M. Trmal,G,29,190,52,M,909632,EUR,907286400,G,29,29,False,38.0,24.0,16.0,2.0,0.0,21.0,23.0,3.0,15.0,1.0,14.0,1.0,3.0,3.0,4.0,2.0,1.0,90.0,56.0,7.3,15.0,0.00038423,0,0.8914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Tomas Kral,kral-tomas,T. Kral,D,5,185,42,M,1438661,EUR,1098748800,D,14,14,False,20.0,17.0,3.0,2.0,0.0,12.0,13.0,5.0,8.0,5.0,,2.0,,,,,,90.0,31.0,7.0,4.0,0.0077816,0,,,,1.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Marek Suchý,marek-suchy,M. Suchý,D,17,184,32,M,12189,EUR,575596800,D,17,17,False,46.0,42.0,6.0,5.0,0.0,30.0,32.0,12.0,14.0,5.0,3.0,2.0,,,,,,90.0,53.0,6.9,4.0,0.132436,0,,,,,2.0,2.0,5.0,1.0,,,2.0,1.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Martin Králik,martin-kralik,M. Králik,D,3,186,28,M,187223,EUR,796867200,D,3,3,False,69.0,56.0,14.0,7.0,0.0,41.0,46.0,15.0,24.0,3.0,7.0,1.0,,,,,,90.0,82.0,7.5,14.0,0.010622,1,,,,1.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,,,1.0,1.0,0.0229,0.0843,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Dominik Kostka,dominik-kostka,D. Kostka,M,31,177,3,M,815276,EUR,831168000,M,31,31,False,18.0,12.0,3.0,2.0,0.0,3.0,4.0,9.0,14.0,2.0,2.0,,,,,,,90.0,35.0,6.5,11.0,0.0598072,0,,,,,3.0,,6.0,,,,2.0,,,1.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Patrik Vydra,patrik-vydra,P. Vydra,M,26,190,155,M,1123855,EUR,1056067200,M,66,66,False,44.0,41.0,4.0,2.0,0.0,26.0,26.0,15.0,18.0,5.0,7.0,1.0,,,,,,90.0,59.0,6.5,6.0,0.0172427,2,,Patrik Vydra,,,,1.0,4.0,,1.0,,3.0,1.0,,3.0,1.0,2.0,0.8047,0.7188,3.0,,,1.0,1.0,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Benson Sakala,benson-sakala,B. Sakala,M,6,185,325,M,875106,EUR,842486400,M,5,5,False,31.0,27.0,,,0.0,19.0,20.0,8.0,11.0,1.0,3.0,,,,,,,65.0,38.0,6.7,7.0,0.00853373,0,,,,,2.0,1.0,4.0,,,1.0,2.0,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Jakub Fulnek,jakub-fulnek,J. Fulnek,M,22,172,2,M,564088,EUR,767318400,M,11,11,False,26.0,20.0,7.0,4.0,0.0,12.0,14.0,9.0,14.0,1.0,4.0,,,,,,,84.0,49.0,6.9,11.0,0.191527,2,,,,2.0,1.0,,6.0,2.0,5.0,,3.0,,,,1.0,1.0,0.147,0.0422,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,
12765056,home,Mladá Boleslav,Tomáš Ladra,tomas-ladra,T. Ladra,F,18,178,58,M,827568,EUR,861840000,F,10,10,False,33.0,19.0,4.0,1.0,0.0,3.0,7.0,18.0,33.0,6.0,4.0,1.0,,,,,,88.0,54.0,7.2,23.0,0.190881,2,,,,7.0,3.0,2.0,7.0,,,,,1.0,,1.0,2.0,1.0,0.0245,0.0203,2.0,2.0,2.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,
12765056,home,Mladá Boleslav,Vasil Kušej,vasil-kusej,V. Kušej,F,9,168,276,M,876947,EUR,959126400,F,23,23,False,29.0,22.0,3.0,2.0,0.0,7.0,9.0,18.0,24.0,6.0,6.0,1.0,,,,,,90.0,59.0,7.4,19.0,0.272833,3,,,,4.0,,1.0,6.0,,,,1.0,1.0,,2.0,,,0.2167,,6.0,3.0,5.0,,,3.0,3.0,3.0,,3.0,1.0,,,,,,,,
12765056,home,Mladá Boleslav,Lukáš Mašek,masek-lukas,L. Masek,F,9,182,53,M,1089218,EUR,1083974400,F,28,28,False,16.0,11.0,,,0.0,2.0,2.0,9.0,14.0,6.0,1.0,,,,,,,90.0,27.0,7.2,10.0,0.0313268,2,,,,,2.0,4.0,9.0,,1.0,,,,,2.0,3.0,,0.0706,,1.0,,1.0,,,1.0,,3.0,1.0,1.0,,1.0,,,,,,,
12765056,home,Mladá Boleslav,Vojtěch Stránský,vojtech-stransky,V. Stransky,M,12,181,28,M,1030207,EUR,1047513600,M,12,12,True,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,1.0,,1.0,,,,,,25.0,13.0,6.7,5.0,0.0454348,0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12765056,home,Mladá Boleslav,Daniel Mareček,daniel-marecek,D. Mareček,M,37,177,11,M,839720,EUR,896486400,M,30,30,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,2.0,1.0,,,,,,,14.0,7.0,6.4,3.0,0.00176,0,,,,,2.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
12765056,home,Mladá Boleslav,Matyáš Vojta,matyas-vojta,M. Vojta,F,29,189,97,M,1090061,EUR,1077753600,F,9,9,True,9.0,4.0,,,0.0,3.0,4.0,1.0,5.0,3.0,4.0,1.0,,,,,,10.0,10.0,6.8,5.0,0.00171713,0,,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Jiří Floder,jiri-floder,J. Floder,G,59,190,1,M,834987,EUR,852249600,G,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Petr Mikulec,petr-mikulec,P. Mikulec,G,27,196,2,M,877743,EUR,923270400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Denis Donát,denis-donat,D. Donát,D,13,189,4,M,1030196,EUR,1000425600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Andrej Kadlec,andrej-kadlec,A. Kadlec,D,6,177,14,M,293125,EUR,823219200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,Andrej,Kadlec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Marek Matějovský,marek-matejovsky,M. Matějovský,M,,180,16,M,11936,EUR,377654400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Daniel Langhamer,daniel-langhamer,D. Langhamer,M,28,173,15,M,1001933,EUR,1048118400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Nicolas Penner,nicolas-penner,N. Penner,M,15,177,14,M,907166,EUR,992908800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Matej Pulkrab,matej-pulkrab,M. Pulkrab,F,10,182,28,M,827562,EUR,864345600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,home,Mladá Boleslav,Lamin Jawo,lamin-jawo,L. Jawo,F,44,195,79,M,979024,EUR,795225600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765056,away,FC Lugano,Amir Saipi,saipi-amir,A. Saipi,G,1,192,334,M,985068,EUR,963014400,G,1,1,False,41.0,33.0,16.0,8.0,0.0,30.0,32.0,3.0,9.0,2.0,7.0,1.0,,3.0,5.0,,,90.0,53.0,8.7,8.0,0.0005012,0,0.8657,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
12765056,away,FC Lugano,Zachary Brault Guillard,zachary-brault-guillard,Z. B. Guillard,D,2,171,77,M,857760,EUR,914976000,D,2,2,False,50.0,43.0,6.0,2.0,0.0,26.0,28.0,17.0,22.0,2.0,1.0,1.0,,,,,,90.0,69.0,7.1,9.0,0.0289933,1,,,,,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,0.0337,,,,2.0,,,1.0,,,1.0,,,,,,,,,,
12765056,away,FC Lugano,Antonios Papadopoulos,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,6,6,False,65.0,62.0,7.0,4.0,0.0,48.0,49.0,14.0,16.0,4.0,2.0,1.0,,,,,,90.0,74.0,7.8,3.0,0.213582,2,,,,,2.0,2.0,3.0,,1.0,,2.0,,,1.0,1.0,1.0,0.0926,0.0657,,,,,,1.0,,,1.0,,,,,,,1.0,,,
12765056,away,FC Lugano,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,5,5,False,80.0,73.0,8.0,4.0,0.0,58.0,60.0,15.0,20.0,4.0,4.0,2.0,,,,,,90.0,95.0,7.3,8.0,0.0133587,1,,,,,3.0,1.0,4.0,,3.0,1.0,6.0,,,1.0,1.0,,0.0383,,,,,,,,,,1.0,,,,,,,,1.0,,
12765056,away,FC Lugano,Martim Marques,martim-marques,M. Marques,D,26,171,135,M,1142560,EUR,1076457600,D,26,26,False,53.0,41.0,5.0,2.0,0.0,22.0,27.0,19.0,27.0,11.0,6.0,5.0,,,,,,90.0,78.0,7.9,16.0,0.0080561,1,,,,1.0,3.0,6.0,3.0,,4.0,2.0,2.0,5.0,,,,1.0,0.487,0.2767,,,2.0,1.0,,,,,,,,,,,,,,1.0,
12765056,away,FC Lugano,Anto Grgić,anto-grgic,A. Grgić,M,8,188,123,M,318741,EUR,849139200,M,8,8,False,89.0,81.0,6.0,4.0,0.0,48.0,48.0,34.0,43.0,1.0,9.0,,,,,,,84.0,99.0,6.9,12.0,0.228408,0,,,,2.0,1.0,1.0,4.0,1.0,2.0,,1.0,,,,3.0,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,
12765056,away,FC Lugano,Ousmane Doumbia,ousmane-doumbia,O. Doumbia,M,4,175,64,M,347456,EUR,706406400,M,20,20,False,48.0,41.0,6.0,2.0,0.0,19.0,22.0,22.0,26.0,12.0,5.0,7.0,,,,,,90.0,66.0,7.7,7.0,0.0198703,2,,,,,1.0,2.0,2.0,1.0,1.0,,1.0,6.0,True,4.0,,1.0,0.4531,0.3234,,,,1.0,,1.0,,,,1.0,,,,,,,,,
12765056,away,FC Lugano,Renato Steffen,renato-steffen,R. Steffen,M,11,170,399,M,243049,EUR,689126400,M,11,11,False,55.0,43.0,3.0,2.0,0.0,18.0,20.0,25.0,38.0,9.0,3.0,2.0,,,,,,89.0,73.0,8.4,15.0,0.306825,2,,,,3.0,,2.0,,,3.0,,,2.0,,3.0,,1.0,0.2313,0.9315,2.0,2.0,,,,2.0,,,1.0,,,,,,,,,,1.0
12765056,away,FC Lugano,Uran Bislimi,bislimi-uran,U. Bislimi,M,25,183,156,M,927386,EUR,938217600,M,25,25,False,89.0,81.0,3.0,3.0,0.0,36.0,38.0,45.0,52.0,3.0,4.0,,,,,,,89.0,102.0,7.6,15.0,0.536637,1,,,,1.0,1.0,1.0,5.0,3.0,1.0,,,,,1.0,,,0.0143,,2.0,1.0,3.0,,,2.0,,,,1.0,,,,,,1.0,,,
