match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,captain,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_punches
10389799,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,22.0,16.0,10.0,4.0,14.0,14.0,2.0,8.0,1.0,6.0,1.0,2.0,90.0,28.0,7.2,6.0,0.0,0.0,0.00040714,0,0.3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389799,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,44.0,37.0,7.0,5.0,21.0,22.0,17.0,25.0,,8.0,,,90.0,63.0,7.2,12.0,0.0,0.0,0.10579,0,,3.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389799,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,51.0,39.0,10.0,4.0,25.0,29.0,14.0,22.0,4.0,9.0,,,90.0,64.0,7.4,13.0,0.0922,0.1854,0.00491369,1,,,,1.0,4.0,8.0,1.0,3.0,2.0,2.0,1.0,,,True,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10389799,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,42.0,34.0,13.0,9.0,25.0,30.0,9.0,13.0,3.0,7.0,,,90.0,53.0,7.1,11.0,0.0,0.0,0.0234453,0,,1.0,,2.0,3.0,6.0,,,1.0,1.0,,,,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10389799,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,51.0,41.0,11.0,5.0,11.0,15.0,31.0,39.0,2.0,11.0,,,90.0,80.0,7.5,19.0,0.0261,0.0,0.070983,1,,3.0,1.0,1.0,3.0,6.0,,3.0,1.0,,1.0,,,,1.0,,,,4.0,3.0,1.0,1.0,1.0,,,,,,,,,
10389799,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,58.0,47.0,15.0,11.0,18.0,23.0,30.0,39.0,1.0,10.0,,,90.0,77.0,7.6,15.0,0.1109,0.0,0.0663112,2,,4.0,1.0,,4.0,8.0,1.0,1.0,2.0,,3.0,,,,2.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,
10389799,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,27.0,20.0,2.0,2.0,3.0,3.0,19.0,34.0,,4.0,,,87.0,44.0,7.2,19.0,0.0,0.0,0.187456,0,,10.0,2.0,2.0,5.0,3.0,,,2.0,2.0,,,,,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,3.0,,,,,
10389799,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,44.0,41.0,2.0,2.0,22.0,23.0,19.0,21.0,,10.0,,,90.0,51.0,7.0,3.0,0.0,0.0,0.0118233,0,,,,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10389799,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,29.0,24.0,2.0,2.0,5.0,7.0,23.0,28.0,,5.0,,,72.0,49.0,8.6,8.0,0.2786,0.531,0.685164,3,,6.0,4.0,1.0,3.0,10.0,2.0,,4.0,3.0,,,,,4.0,,3.0,,2.0,2.0,,1.0,,,1.0,,5.0,,,,,
10389799,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,18.0,15.0,,,4.0,5.0,11.0,13.0,1.0,3.0,,,90.0,40.0,7.5,11.0,0.6273,0.3751,0.0438402,4,,,,2.0,6.0,6.0,1.0,,1.0,1.0,1.0,,,,1.0,,3.0,,3.0,1.0,,5.0,3.0,1.0,,2.0,1.0,1.0,,,,
