match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalCross,captain,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim
11352430,home,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,False,12.0,5.0,,,3.0,4.0,2.0,8.0,1.0,,,,,,61.0,21.0,6.8,12.0,0.00150458,1,,,,4.0,2.0,7.0,3.0,2.0,,1.0,,,,,0.2145,0.4512,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
11352430,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,29.0,5.0,6.4,1.0,8.53e-06,0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
11352430,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,True,9.0,5.0,,,4.0,5.0,1.0,4.0,1.0,1.0,,,,,29.0,13.0,6.6,4.0,0.00015842,0,,,,2.0,2.0,3.0,4.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11352430,home,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,F,7,7,True,5.0,3.0,,,,2.0,4.0,4.0,1.0,1.0,,,,,28.0,14.0,6.8,4.0,0.00244882,0,,,,1.0,,2.0,3.0,3.0,3.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,
11352430,home,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,931304,EUR,948844800,M,26,26,True,,,,,,,,1.0,1.0,,,,,,11.0,3.0,6.4,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11352430,home,Luton Town,Jordan Clark,jordan-clark,J. Clark,M,18,183,134,M,150477,EUR,748656000,M,18,18,True,1.0,,1.0,,,1.0,,,,,,,,,11.0,1.0,6.3,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,home,Luton Town,Zack Nelson,zack-nelson,Z. Nelson,M,37,183,86,M,1394950,EUR,1095984000,M,43,43,True,,,,,,,,,,,,,,,,,,,,0,,Zack Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,22,22,False,29.0,21.0,16.0,8.0,13.0,15.0,8.0,14.0,,6.0,,1.0,,,90.0,34.0,5.0,8.0,0.0134119,0,-2.1277,,,1.0,,1.0,,,,,,,,,,,,,,,,,d_raya1,,,,,,,,,,2.0,2.0
11352430,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,False,65.0,55.0,6.0,3.0,25.0,29.0,32.0,40.0,4.0,5.0,,,,,90.0,87.0,7.2,15.0,0.512407,0,,,,2.0,2.0,5.0,4.0,1.0,,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,2.0,benwhite,4.0,,,,1.0,2.0,1.0,,1.0,,
11352430,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,93.0,83.0,3.0,1.0,64.0,67.0,19.0,26.0,4.0,5.0,,,,,90.0,100.0,6.5,10.0,0.00601039,0,,,,2.0,5.0,3.0,6.0,,,,,,1.0,1.0,,,,,,,1.0,,WSaliba4,,,,,,,,,,,
11352430,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,68.0,60.0,11.0,4.0,45.0,47.0,15.0,21.0,1.0,4.0,,,,,90.0,77.0,6.5,8.0,0.0203245,0,,,,1.0,2.0,2.0,5.0,,,,1.0,1.0,1.0,,,,,1.0,,2.0,,,GabrielMagalhães,,,,,,,,,,,
11352430,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,15,15,False,20.0,16.0,1.0,,10.0,11.0,7.0,10.0,3.0,3.0,,,,,64.0,39.0,6.2,8.0,0.0220336,1,,,,,,1.0,3.0,,,,,,2.0,1.0,0.0453,,,,1.0,1.0,1.0,,j_kiwior,1.0,,,,,1.0,,1.0,,,
11352430,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,547410,EUR,913852800,M,8,8,False,67.0,60.0,5.0,2.0,24.0,26.0,38.0,44.0,,5.0,,,,,90.0,80.0,7.5,10.0,0.444292,2,,,,3.0,,10.0,3.0,1.0,1.0,1.0,,,1.0,1.0,0.0722,0.1276,,3.0,1.0,1.0,3.0,5.0,Ødegaard,3.0,True,1.0,,1.0,2.0,,1.0,,,
11352430,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,78.0,72.0,6.0,2.0,41.0,43.0,31.0,36.0,2.0,7.0,,,,,90.0,90.0,7.2,9.0,0.019261,3,,,,2.0,2.0,4.0,4.0,2.0,,1.0,,1.0,2.0,1.0,0.1814,0.3682,1.0,,,,1.0,1.0,DeclanRice,1.0,,,,,,,2.0,,,
11352430,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,836705,EUR,929059200,M,29,29,False,32.0,20.0,2.0,,10.0,13.0,10.0,20.0,,6.0,,,,,90.0,50.0,7.6,17.0,0.0636009,5,,,,5.0,6.0,10.0,10.0,2.0,2.0,1.0,,1.0,1.0,,0.8153,0.7834,1.0,3.0,2.0,1.0,,4.0,KaiHav,1.0,,2.0,3.0,,,,1.0,2.0,,
11352430,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,934235,EUR,999648000,F,7,7,False,42.0,35.0,3.0,,10.0,11.0,25.0,39.0,,7.0,,,,,90.0,73.0,7.6,24.0,0.390766,3,,,,,,8.0,7.0,6.0,3.0,1.0,,1.0,1.0,,0.1203,0.536,,1.0,1.0,3.0,,2.0,BSaka7,8.0,,4.0,,1.0,,1.0,2.0,,,
11352430,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,794839,EUR,860025600,F,9,9,False,33.0,30.0,,,11.0,12.0,19.0,23.0,,2.0,,,,,90.0,53.0,8.8,13.0,0.437164,3,,,,1.0,1.0,9.0,5.0,3.0,2.0,3.0,,1.0,1.0,,0.631,1.0591,1.0,5.0,4.0,1.0,1.0,5.0,GabrielJesus,2.0,,1.0,,1.0,,1.0,,1.0,,
11352430,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,922573,EUR,992822400,F,11,11,False,17.0,12.0,,,5.0,6.0,8.0,14.0,,2.0,,,,,64.0,34.0,7.2,14.0,0.0393098,2,,,,3.0,,6.0,3.0,2.0,,2.0,,,1.0,,0.2314,0.9587,1.0,,4.0,2.0,,,GabiMartinelli,3.0,,1.0,,,1.0,,,,,
11352430,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,35,35,True,29.0,26.0,3.0,1.0,10.0,10.0,16.0,20.0,,1.0,,,,,26.0,35.0,6.9,4.0,0.340208,0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,1.0,OZinchenko,1.0,,,,,,,,,,
11352430,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,F,19,19,True,16.0,10.0,1.0,,4.0,4.0,6.0,13.0,,2.0,,,,,26.0,33.0,6.8,14.0,0.0210962,4,,,,,1.0,3.0,2.0,,,,,,,,0.1676,,,1.0,4.0,2.0,,,leandrotrossard,1.0,,2.0,2.0,,,,2.0,,,
11352430,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,ARamsdale,,,,,,,,,,,
11352430,away,Arsenal,Reuell Walters,walters-reuell,R. Walters,D,24,183,354,M,1138843,EUR,1103155200,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,jorginhofrello,,,,,,,,,,,
11352430,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,elnennym,,,,,,,,,,,
11352430,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,reissnelson,,,,,,,,,,,
11352430,away,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352430,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,858194,EUR,928022400,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,EN9,,,,,,,,,,,
