match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,player_sofascoreId
10835052,home,Almere City FC,Jeredy Hilterman,jeredy-hilterman,J. Hilterman,F,9,186,159,M,887618,EUR,898300800,F,9,9,False,12.0,9.0,,,5.0,5.0,4.0,7.0,2.0,,,68.0,21.0,6.2,5.0,3,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,
10835052,home,Almere City FC,Manel Royo,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,23,23,True,26.0,20.0,3.0,,13.0,15.0,7.0,11.0,4.0,,,45.0,33.0,6.4,6.0,1,2.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,
10835052,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,176,M,1157777,EUR,1067731200,M,39,39,True,8.0,7.0,,,5.0,6.0,2.0,2.0,,,,23.0,15.0,6.9,3.0,0,2.0,4.0,,,,1.0,4.0,1.0,2.0,,1.0,,,,Jochem van de Kamp,,1.0,,,,,,,,,,,,,,
10835052,home,Almere City FC,Layee Kromah,layee-kromah,L. Kromah,F,27,178,33,M,1167596,EUR,1054944000,F,37,37,True,7.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,,,22.0,13.0,6.8,3.0,0,,3.0,,1.0,,,2.0,1.0,1.0,,,,,,Layee Kromah,,,1.0,,,1.0,,,,,,,,,,
10835052,home,Almere City FC,Maarten Pouwels,maarten-pouwels,M. Pouwels,F,11,200,20,M,935984,EUR,904262400,F,19,19,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,22.0,10.0,6.3,4.0,0,2.0,,,1.0,,,,,1.0,,,,,,Maarten,Pouwels,,,,,,,1.0,,,,,,,,
10835052,home,Almere City FC,Jordy Rullens,jordy-rullens,J. Rullens,D,,185,1,M,1046955,EUR,990144000,D,35,35,True,7.0,6.0,1.0,,6.0,6.0,,1.0,,,,14.0,8.0,6.4,1.0,0,,1.0,,,,,1.0,1.0,,,,,,,Jordy Rullens,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Stijn Keller,stijn-keller,S. Keller,G,,195,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Agil Etemadi,agil-etemadi,A. Etemadi,G,29,182,14,M,17954,EUR,546134400,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Jaden Pinas,jaden-pinas,J. Pinas,D,27,187,12,M,1392224,EUR,1072569600,D,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jaden Pinas,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Niciano Grootfaam Omzigtig,niciano-omzigtig,N. Grootfaam Omzigtig,D,,174,4,,977524,EUR,981763200,D,46,46,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175,37,M,152418,EUR,680832000,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,home,Almere City FC,Marcelencio Esajas,marcelencio-esajas,M. Esajas,M,8,174,56,M,1046956,EUR,1023667200,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Marcelencio Esajas,,,,,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,152,M,146871,EUR,757296000,G,1,1,False,26.0,23.0,6.0,3.0,23.0,24.0,,2.0,7.0,1.0,3.0,90.0,34.0,7.5,3.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,345,M,946506,EUR,990835200,D,28,28,False,42.0,34.0,5.0,3.0,18.0,21.0,16.0,23.0,1.0,,,76.0,58.0,6.9,12.0,0,1.0,1.0,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,
10835052,away,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,79,M,862479,EUR,771120000,D,4,4,False,60.0,53.0,6.0,4.0,46.0,50.0,7.0,10.0,8.0,,,90.0,67.0,7.1,8.0,1,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,False,54.0,50.0,3.0,2.0,42.0,44.0,8.0,10.0,6.0,,,90.0,60.0,7.1,5.0,0,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
10835052,away,NEC Nijmegen,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3584,M,991679,EUR,971913600,D,16,16,False,38.0,31.0,4.0,3.0,15.0,16.0,17.0,26.0,5.0,,,90.0,77.0,7.5,19.0,1,9.0,5.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,2.0,,
10835052,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,43.0,39.0,4.0,2.0,17.0,17.0,22.0,26.0,8.0,,,90.0,59.0,7.4,8.0,0,3.0,7.0,,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,
10835052,away,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,571,M,10077,EUR,517536000,M,20,20,False,49.0,45.0,5.0,2.0,33.0,34.0,14.0,20.0,7.0,,,76.0,64.0,6.9,9.0,0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,True,,,,,1.0,,,5.0,2.0,1.0,,,1.0,,,,,
10835052,away,NEC Nijmegen,Oussama Tannane,oussama-tannane,O. Tannane,F,14,178,2914,M,249435,EUR,764380800,M,14,14,False,41.0,32.0,9.0,5.0,10.0,11.0,22.0,33.0,5.0,,,67.0,61.0,8.5,16.0,3,5.0,7.0,,2.0,,,3.0,3.0,,4.0,,3.0,,1.0,,,1.0,,1.0,1.0,3.0,,2.0,1.0,,,,1.0,1.0,1.0,
10835052,away,NEC Nijmegen,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,303,M,929631,EUR,988588800,F,7,7,False,25.0,20.0,3.0,2.0,10.0,12.0,10.0,13.0,5.0,,,61.0,34.0,7.4,8.0,3,3.0,3.0,1.0,,,,,,1.0,3.0,,2.0,,,,,,,,,,,2.0,1.0,,,,2.0,,1.0,
10835052,away,NEC Nijmegen,Pedro Marques,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,False,6.0,3.0,,,1.0,3.0,2.0,3.0,3.0,,,67.0,19.0,7.3,8.0,2,3.0,4.0,1.0,1.0,,1.0,,,4.0,3.0,2.0,,,,,,,,,,,,,2.0,,1.0,,,,1.0,
10835052,away,NEC Nijmegen,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,False,19.0,16.0,1.0,1.0,4.0,4.0,12.0,16.0,1.0,,,90.0,38.0,6.8,12.0,3,7.0,5.0,,2.0,,2.0,,,2.0,4.0,2.0,,,,Ibrahim Cissoko,,,1.0,2.0,,1.0,,4.0,1.0,,,,,,,
10835052,away,NEC Nijmegen,Anthony Musaba,anthony-musaba,A. Musaba,F,20,182,2507,M,979473,EUR,976060800,F,77,77,True,6.0,4.0,,,2.0,3.0,3.0,4.0,1.0,,,29.0,12.0,7.0,5.0,1,4.0,1.0,,3.0,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,
10835052,away,NEC Nijmegen,Mikkel Duelund,mikkel-duelund,M. Duelund,F,10,178,148,M,770075,EUR,867542400,M,10,10,True,6.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,,,23.0,15.0,6.0,9.0,0,4.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,1.0,,,,,
10835052,away,NEC Nijmegen,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,19,19,True,2.0,1.0,,,,,1.0,2.0,2.0,,,23.0,9.0,6.6,4.0,0,4.0,3.0,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,
10835052,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14351,M,361780,EUR,862012800,D,24,24,True,13.0,11.0,1.0,1.0,8.0,8.0,3.0,6.0,,,,14.0,16.0,6.8,3.0,0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,c.verdonk
10835052,away,NEC Nijmegen,Terry Sanniez,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,,14.0,11.0,6.5,5.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Ilias Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185,71,M,899644,EUR,863222400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ilias,Bronkhorst,,,,,,,,,,,,,,,
10835052,away,NEC Nijmegen,Kas de Wit,kas-de-wit,K. d. Wit,M,33,190,36,M,1388533,EUR,1059177600,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Kas,De Wit,,,,,,,,,,,,,,,
