match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_outfielderBlock,stat_goalAssist
10408633,home,Sevilla,Bono,,,bono,Bono,G,37,195,54576,M,BonoY,360938,EUR,670809600,G,13,13,False,29.0,26.0,8.0,5.0,25.0,27.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,90.0,37.0,6.7,3.0,0.0,0.0,0.00053837,0,-0.0283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,2,2,False,53.0,46.0,1.0,,20.0,21.0,27.0,39.0,1.0,5.0,,,,,,90.0,87.0,6.4,21.0,0.0745,0.0,0.137036,2,,7.0,1.0,1.0,3.0,7.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408633,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,,1003007,EUR,1023408000,D,14,14,False,46.0,42.0,2.0,2.0,28.0,31.0,14.0,15.0,,4.0,,,,,,90.0,54.0,6.8,6.0,0.3336,0.0,0.00432932,2,,,,2.0,3.0,3.0,5.0,,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
10408633,home,Sevilla,Karim Rekik,,,karim-rekik,K. Rekik,D,4,185,255,M,,138827,EUR,786326400,D,4,4,False,37.0,36.0,2.0,1.0,24.0,25.0,13.0,13.0,1.0,5.0,,,,,,90.0,47.0,7.5,1.0,0.5738,0.4401,0.0209436,3,,1.0,1.0,1.0,2.0,4.0,2.0,,,,,2.0,3.0,,,3.0,,,,1.0,1.0,1.0,,,,,,,,
10408633,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,marcos.acuna10,578560,EUR,688608000,D,19,19,False,40.0,35.0,6.0,6.0,23.0,27.0,17.0,26.0,2.0,5.0,,,,,,78.0,69.0,7.7,15.0,0.0999,0.0,0.740903,2,,13.0,5.0,1.0,2.0,6.0,5.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,,2.0,1.0,,,5.0,1.0,2.0,,,,,,
10408633,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,8,8,False,28.0,21.0,5.0,3.0,6.0,9.0,15.0,19.0,,4.0,,,,,,64.0,37.0,6.8,9.0,0.0,0.0,0.0286077,0,,,,1.0,,3.0,3.0,,,,,,,1.0,1.0,2.0,,2.0,1.0,,,1.0,,,,,,,,
10408633,home,Sevilla,Fernando,,,fernando-reges,Fernando,M,5,183,1112,M,,41837,EUR,554169600,M,20,20,False,42.0,35.0,9.0,8.0,15.0,18.0,20.0,26.0,,8.0,,,,,,90.0,52.0,7.0,11.0,0.0,0.0,0.0278294,0,,2.0,,2.0,,5.0,4.0,,1.0,,,,,1.0,1.0,2.0,,3.0,2.0,,,1.0,,,True,,,,,
10408633,home,Sevilla,Óliver Torres,,,oliver-torres,Ó. Torres,M,8,178,952,M,,231776,EUR,784425600,M,21,21,False,40.0,34.0,7.0,6.0,9.0,10.0,26.0,34.0,,10.0,,,,,,79.0,62.0,7.2,16.0,0.045,0.0,0.0889334,1,,4.0,1.0,,,7.0,8.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,2.0,,,,,,,,
10408633,home,Sevilla,Erik Lamela,,,erik-lamela,E. Lamela,M,,183,2389,M,,122702,EUR,699667200,F,17,17,False,53.0,42.0,2.0,1.0,10.0,10.0,33.0,46.0,,9.0,,,,,,90.0,74.0,7.7,22.0,0.2886,0.0,0.161964,0,,3.0,1.0,3.0,3.0,10.0,8.0,1.0,3.0,1.0,1.0,,1.0,4.0,,4.0,,4.0,3.0,,,5.0,1.0,,,1.0,,,,
10408633,home,Sevilla,Rafa Mir,,,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,12,12,False,13.0,8.0,,,3.0,4.0,5.0,9.0,,1.0,,,,,,63.0,20.0,5.9,8.0,0.6883,0.5073,0.00714727,4,,,,1.0,2.0,4.0,2.0,,,1.0,,2.0,,2.0,,2.0,1.0,,,1.0,,,,1.0,,,2.0,,,
10408633,home,Sevilla,Papu Gómez,,,papu-gomez,P. Gómez,M,10,165,3658,M,ElPapu,33381,EUR,571881600,F,24,24,False,31.0,29.0,7.0,7.0,6.0,7.0,23.0,28.0,2.0,2.0,,,,,,68.0,47.0,7.1,9.0,0.0275,0.0,0.062833,1,,4.0,,,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408633,home,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187,3431,M,Locampos15,155702,EUR,773884800,M,5,5,True,8.0,7.0,,,1.0,2.0,6.0,6.0,,2.0,,,,,,26.0,14.0,6.3,3.0,0.041,0.0,0.00328808,1,,,,1.0,1.0,4.0,3.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,
10408633,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,,27.0,7.0,6.5,3.0,0.1299,0.0,0.00055026,1,,,,2.0,,2.0,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10408633,home,Sevilla,Isco,,,isco,Isco,M,22,176,26276,M,iscoalarcon,103417,EUR,703814400,M,22,22,True,11.0,10.0,,,2.0,2.0,8.0,9.0,,1.0,,,,,,22.0,16.0,6.6,4.0,0.0,0.0,0.00434077,0,,,,,,1.0,2.0,,,,,,,3.0,,1.0,,2.0,2.0,,,,,,,,,,,
10408633,home,Sevilla,Alex Telles,,,alex-telles,A. Telles,D,13,181,7654,M,alextelles13,312110,EUR,724377600,D,3,3,True,7.0,2.0,4.0,,1.0,4.0,2.0,6.0,,2.0,,,,,,12.0,12.0,6.3,7.0,0.0,0.0,0.00934943,0,,3.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10408633,home,Sevilla,Ivan Rakitić,,,ivan-rakitic,I. Rakitić,M,,184,13189,M,ivan_rakitic,7635,EUR,573955200,M,10,10,True,10.0,8.0,4.0,2.0,1.0,1.0,7.0,12.0,,1.0,,,,,,11.0,17.0,6.4,6.0,0.0312,0.0,0.0272624,1,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
10408633,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,,1015240,EUR,1012262400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,Marcão,,,marcao,Marcão,D,23,185,1053,M,,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182,1298,M,,66477,EUR,683856000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,home,Sevilla,Munir El Haddadi,,,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,,350170,EUR,809913600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408633,away,Real Valladolid,Sergio Asenjo,,,sergio-asenjo,S. Asenjo,G,,189,121,,,41011,EUR,614995200,G,25,25,False,44.0,23.0,30.0,10.0,16.0,19.0,7.0,25.0,1.0,11.0,1.0,1.0,,1.0,1.0,90.0,54.0,6.0,22.0,0.0,0.0,0.00160878,0,-0.0526,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,
10408633,away,Real Valladolid,Luis Pérez,,,luis-perez,L. Pérez,D,2,173,199,M,,843180,EUR,791856000,D,2,2,False,21.0,19.0,,,10.0,11.0,9.0,10.0,1.0,3.0,,,,,,90.0,35.0,6.4,7.0,0.0,0.0,0.0255317,0,,,,2.0,,7.0,3.0,,1.0,2.0,,,,,,2.0,,3.0,3.0,,,,,,,,,,1.0,
10408633,away,Real Valladolid,Javi Sánchez,,,javi-sanchez,J. Sánchez,D,15,189,336,M,,943713,EUR,858297600,D,5,5,False,24.0,22.0,3.0,1.0,18.0,19.0,4.0,5.0,8.0,4.0,,,,,,90.0,38.0,7.0,3.0,0.0,0.0,0.00291407,0,,,,1.0,5.0,1.0,5.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
10408633,away,Real Valladolid,Jawad El Yamiq,,,jawad-el-yamiq,J. E. Yamiq,D,18,190,4375,M,,877103,EUR,699321600,D,15,15,False,7.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,,,,,,23.0,15.0,7.1,3.0,0.0,0.0,0.00034942,0,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,
10408633,away,Real Valladolid,Sergio Escudero,,,sergio-escudero,S. Escudero,D,18,176,182,M,,88859,EUR,620697600,D,18,18,False,11.0,8.0,1.0,,3.0,3.0,5.0,8.0,,3.0,,,,,,45.0,21.0,6.6,3.0,0.0,0.0,0.00185222,0,,,,,,2.0,4.0,1.0,1.0,,1.0,,,,,1.0,,3.0,3.0,,,,,,,,,,,
10408633,away,Real Valladolid,Álvaro Aguado,,,alvaro-aguado,Á. Aguado,M,,174,148,M,,916136,EUR,830908800,M,6,6,False,31.0,25.0,6.0,5.0,12.0,16.0,13.0,15.0,2.0,8.0,,,,,,90.0,41.0,7.2,8.0,0.03,0.0,0.162044,1,,,,1.0,5.0,2.0,6.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,,,
