match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_wonContest,stat_outfielderBlock,stat_goodHighClaim,stat_punches,stat_bigChanceMissed
12528259,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190.0,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,41.0,32.0,20.0,11.0,0.0,24.0,26.0,8.0,15.0,1.0,15.0,2.0,1.0,4.0,1.0,1.0,90.0,54.0,6.9,9.0,0.00428422,0,-0.3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528259,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178.0,2410,M,,1126433,EUR,1055376000,D,24,24,False,,21.0,19.0,1.0,,0.0,12.0,12.0,7.0,9.0,2.0,1.0,,,,,,90.0,35.0,6.0,5.0,0.00684451,0,,Elias,Jelert,4.0,6.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528259,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187.0,2642,M,Nelsson,846148,EUR,908323200,D,25,25,False,,64.0,51.0,9.0,3.0,0.0,34.0,40.0,17.0,24.0,1.0,2.0,,,,,,90.0,71.0,6.1,16.0,0.00981279,0,,,,3.0,5.0,4.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12528259,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185.0,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,45.0,39.0,6.0,5.0,1.0,29.0,31.0,11.0,15.0,2.0,2.0,,,,,,90.0,56.0,7.1,6.0,0.114419,0,,,,2.0,2.0,4.0,,,,,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12528259,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184.0,7106,M,ismaijakobs,897291,EUR,934848000,D,4,4,False,,27.0,17.0,4.0,1.0,1.0,13.0,14.0,4.0,14.0,5.0,5.0,,,,,,90.0,48.0,6.4,15.0,0.0133193,0,,,,1.0,1.0,5.0,,,1.0,1.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12528259,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182.0,8501,M,rolandsallai,355088,EUR,864259200,M,7,7,False,,13.0,13.0,,,0.0,9.0,9.0,4.0,7.0,,1.0,,,,,,45.0,23.0,6.4,7.0,0.0017348,0,,,,2.0,4.0,1.0,1.0,1.0,,,1.0,,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,
12528259,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178.0,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,False,,37.0,28.0,4.0,2.0,1.0,17.0,18.0,12.0,20.0,,1.0,,,,,,63.0,47.0,6.5,15.0,0.19095,0,,,,2.0,8.0,2.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,
12528259,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,,142619,EUR,741657600,M,8,8,False,,41.0,32.0,4.0,,0.0,23.0,25.0,10.0,19.0,,5.0,,,,,,90.0,53.0,6.2,14.0,0.0776747,1,,,,3.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,,1.0,0.0472,,,,,,,,,,
12528259,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173.0,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,19.0,17.0,1.0,,0.0,6.0,7.0,11.0,13.0,,5.0,,,,,,63.0,28.0,6.8,5.0,0.0546568,0,,,,,4.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12528259,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186.0,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,,5.0,2.0,,,0.0,,,2.0,5.0,,1.0,,,,,,45.0,11.0,8.1,4.0,0.00119182,3,,,,1.0,4.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,1.0,0.5586,2.0,2.0,2.0,0.5912,,,,,,
