match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_fouls,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalCross,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_accurateCross,stat_goals,stat_shotOffTarget,stat_goodHighClaim,stat_outfielderBlock,stat_goalAssist
12281045,home,Al-Shabab,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,1,1,False,28.0,17.0,13.0,3.0,16.0,20.0,1.0,8.0,15.0,1.0,1.0,90.0,36.0,6.2,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,88,88,False,24.0,16.0,3.0,1.0,12.0,16.0,4.0,8.0,5.0,,,83.0,40.0,6.6,10.0,0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800,D,4,4,False,58.0,43.0,14.0,10.0,31.0,36.0,12.0,22.0,4.0,,,90.0,66.0,6.8,17.0,0,6.0,4.0,7.0,,1.0,,2.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Romain Saïss,romain-saiss,R. Saiss,D,29,190.0,7929,M,187729,EUR,638409600,D,14,14,False,42.0,30.0,9.0,5.0,18.0,21.0,12.0,21.0,4.0,,,90.0,49.0,6.5,12.0,1,1.0,3.0,1.0,,,,1.0,4.0,,,,,,,4.0,,,,romain_saiss27,True,1.0,1.0,,,,,,,,,,
12281045,home,Al-Shabab,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200,M,2,2,False,18.0,14.0,4.0,4.0,6.0,8.0,8.0,12.0,6.0,,,90.0,35.0,6.9,9.0,2,,3.0,3.0,,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,1.0,Hamad,Al Yami,,,,1.0,2.0,1.0,,,,,,,,
12281045,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,55,55,False,22.0,16.0,4.0,4.0,6.0,8.0,10.0,14.0,3.0,,,60.0,27.0,6.8,8.0,0,,2.0,3.0,,1.0,,,,3.0,3.0,1.0,,,,1.0,1.0,Musab Fahz Aljuwayr,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,False,28.0,27.0,3.0,3.0,18.0,19.0,9.0,10.0,5.0,,,90.0,48.0,7.4,5.0,0,,6.0,12.0,1.0,2.0,2.0,1.0,1.0,9.0,4.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,3.0,1.0,,,,,,
12281045,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400,M,24,24,False,31.0,23.0,3.0,1.0,7.0,8.0,16.0,25.0,1.0,,,90.0,52.0,6.8,14.0,1,1.0,1.0,5.0,,1.0,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,
12281045,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,F,15,15,False,30.0,24.0,5.0,3.0,12.0,14.0,12.0,16.0,4.0,,,68.0,38.0,6.9,9.0,0,1.0,3.0,4.0,,,,,1.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,
12281045,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,F,23,23,False,27.0,21.0,3.0,2.0,7.0,8.0,16.0,26.0,3.0,,,90.0,59.0,7.5,23.0,5,,5.0,2.0,,3.0,1.0,1.0,,,,7.0,1.0,,,,2.0,,,yannickferreiracarrasco,,,2.0,7.0,3.0,3.0,,2.0,1.0,,,,
12281045,home,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,20,20,False,12.0,9.0,,,4.0,5.0,5.0,7.0,2.0,,,68.0,21.0,6.4,7.0,1,1.0,6.0,2.0,,,,,,1.0,,3.0,,,3.0,2.0,,,,habibdiallo28,,,,,1.0,1.0,,,,,,,
12281045,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800,F,13,13,True,8.0,7.0,,,2.0,2.0,5.0,6.0,2.0,,,30.0,23.0,6.6,9.0,1,1.0,3.0,2.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,
12281045,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,16.0,13.0,4.0,3.0,6.0,6.0,7.0,12.0,,,,22.0,23.0,6.9,5.0,0,1.0,1.0,4.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,
12281045,home,Al-Shabab,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,31,31,True,10.0,6.0,2.0,1.0,1.0,2.0,5.0,8.0,1.0,,,22.0,18.0,6.8,8.0,1,1.0,3.0,4.0,,2.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,
12281045,home,Al-Shabab,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,49,49,True,,,,,,,,,,,,16.0,1.0,6.6,,0,,,1.0,,,,,,1.0,1.0,,,,,,,Abdullah Radif,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,
12281045,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167.0,183,M,160909,EUR,779500800,F,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281045,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000,G,16,16,False,27.0,16.0,14.0,3.0,16.0,18.0,,9.0,10.0,1.0,3.0,90.0,36.0,6.9,11.0,0,,,1.0,,,,,,,,,1.0,,,,,,,edou_mendy,,,,,,,,,,,1.0,,
12281045,away,Al-Ahli,Rayan Hamed,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000,D,46,46,False,47.0,40.0,5.0,5.0,25.0,28.0,16.0,21.0,6.0,,,90.0,67.0,6.9,14.0,0,2.0,3.0,7.0,,1.0,,1.0,,5.0,1.0,,,,1.0,1.0,1.0,Rayan Hamed,,,,,,2.0,,,,1.0,,,,,
12281045,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,47.0,41.0,10.0,6.0,27.0,30.0,14.0,17.0,3.0,,,90.0,67.0,7.5,8.0,0,,4.0,2.0,1.0,,,6.0,5.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,4.0,
