match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalOffside
11409084,home,Moreirense,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,293,M,899902,EUR,851904000,F,7,7,False,17.0,13.0,1.0,1.0,6.0,7.0,10.0,,1.0,,3.0,1.0,,,,,76.0,26.0,7.0,8.0,0.112164,2,,7.0,,,5.0,1.0,,,2.0,1.0,,2.0,1.0,,,1.0,,0.888,,,,,1.0,1.0,0.9835,,,1.0,,
11409084,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,True,17.0,12.0,,,6.0,7.0,13.0,,2.0,,1.0,1.0,,,,,24.0,28.0,6.9,8.0,0.00938861,0,,6.0,3.0,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11409084,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,16.0,14.0,,,6.0,6.0,12.0,1.0,3.0,,4.0,1.0,,,,,24.0,27.0,6.9,6.0,0.01178,0,,8.0,2.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,Dinis Pinto,,,,,,,,,,
11409084,home,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,F,21,21,True,6.0,4.0,,,1.0,1.0,6.0,,,,1.0,,,,,,24.0,9.0,6.5,4.0,0.00976497,0,,3.0,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11409084,home,Moreirense,Pedro Aparício,pedro-aparicio,P. Aparício,M,10,171,39,M,1091674,EUR,809049600,M,10,10,True,12.0,9.0,2.0,1.0,1.0,2.0,10.0,,,,2.0,,,,,,14.0,12.0,6.8,3.0,0.0389317,0,,8.0,,,,,,,,,1.0,,,,,,,,,Pedro Aparício,,,,,,,,,,
11409084,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,17,17,True,7.0,6.0,,,2.0,2.0,7.0,,2.0,,,,,,,,14.0,15.0,6.7,5.0,0.00564802,1,,4.0,2.0,,2.0,2.0,2.0,,1.0,1.0,,,,1.0,1.0,,,0.0168,,Jeremy,Antonisse,,,,,,,,,
11409084,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409084,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409084,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409084,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409084,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,34.0,19.0,19.0,4.0,15.0,17.0,17.0,,,1.0,13.0,,,1.0,3.0,3.0,90.0,45.0,6.7,15.0,0.00279064,0,0.3161,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
11409084,away,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,False,19.0,12.0,3.0,,8.0,10.0,12.0,,2.0,2.0,4.0,,,,,,90.0,45.0,6.7,16.0,0.098027,1,,5.0,3.0,1.0,2.0,1.0,,2.0,4.0,1.0,1.0,,,,,2.0,2.0,0.0374,,,,,1.0,,,,,,,
11409084,away,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,False,34.0,31.0,3.0,2.0,28.0,29.0,5.0,4.0,4.0,3.0,1.0,,,,,,90.0,46.0,7.6,5.0,0.00158525,2,,3.0,,,3.0,,,,2.0,1.0,,2.0,,,1.0,1.0,,0.1352,1.0,,,,,1.0,0.3375,,,1.0,,
11409084,away,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,47.0,42.0,3.0,2.0,37.0,39.0,8.0,3.0,7.0,6.0,5.0,1.0,,,,,90.0,64.0,7.3,6.0,0.196855,1,,5.0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.1624,1.0,,,,1.0,,,,,,,
11409084,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,D,5,5,False,21.0,13.0,6.0,1.0,9.0,12.0,10.0,,4.0,5.0,2.0,1.0,,,,,90.0,42.0,6.6,13.0,0.00216394,0,,4.0,1.0,,4.0,,,3.0,1.0,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,
11409084,away,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,M,77,77,False,16.0,10.0,2.0,,4.0,5.0,14.0,,2.0,,1.0,,,,,,68.0,28.0,7.0,10.0,0.0716879,0,,7.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,
11409084,away,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,49.0,43.0,6.0,4.0,22.0,23.0,26.0,,3.0,5.0,2.0,2.0,,,,,90.0,63.0,7.8,7.0,0.238402,1,,21.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.0356,1.0,,,True,,1.0,0.0608,1.0,1.0,,,
11409084,away,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,34.0,29.0,1.0,1.0,17.0,21.0,13.0,1.0,5.0,4.0,3.0,1.0,,,,,59.0,43.0,7.7,5.0,0.0151659,0,,12.0,,,4.0,1.0,1.0,2.0,,3.0,2.0,,1.0,,,,2.0,,1.0,,,,,,,2.0,,,,
11409084,away,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,M,11,11,False,24.0,16.0,4.0,2.0,5.0,7.0,19.0,1.0,6.0,,6.0,1.0,,,,,81.0,40.0,7.5,12.0,0.0322283,2,,11.0,2.0,,4.0,1.0,1.0,3.0,2.0,2.0,1.0,,3.0,,,,1.0,0.2179,,,,,,2.0,0.4686,,,1.0,,
11409084,away,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,False,8.0,4.0,,,,,8.0,2.0,5.0,,3.0,2.0,,,,,68.0,21.0,8.2,9.0,0.0016788,3,,4.0,,,10.0,3.0,,1.0,2.0,5.0,,3.0,,,,,1.0,0.5037,,,,,,3.0,0.7737,,,2.0,,
11409084,away,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,False,17.0,12.0,3.0,2.0,6.0,6.0,12.0,2.0,9.0,,4.0,4.0,,,,,81.0,34.0,7.2,11.0,0.0221712,2,,6.0,1.0,,8.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,,2.0,0.2578,,,,,1.0,,,,,,,
11409084,away,Casa Pia,Samuel Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,96,96,True,14.0,13.0,2.0,2.0,10.0,10.0,4.0,,1.0,1.0,2.0,,,,,,31.0,17.0,6.7,2.0,0.00196697,0,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,Samuel,Justo,,,,,,,,,
11409084,away,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,21,21,True,7.0,6.0,,,4.0,4.0,3.0,,5.0,,3.0,2.0,,,,,22.0,15.0,6.9,2.0,0.00034502,0,,2.0,,,2.0,,,3.0,1.0,,,1.0,1.0,,,,3.0,,,Telasco Segovia,,,,,,,,,,
11409084,away,Casa Pia,Fernando Andrade,fernando-andrade,F. Andrade,M,19,182,123,M,268821,EUR,726451200,F,23,23,True,6.0,5.0,,,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,22.0,10.0,6.4,4.0,0.0449714,0,,3.0,,,4.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0
11409084,away,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,9.0,6.0,6.3,3.0,0.0005099,0,,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11409084,away,Casa Pia,Jajá,jaja,Jajá,M,11,177,555,M,1020057,EUR,987292800,F,79,79,True,5.0,2.0,1.0,1.0,1.0,3.0,2.0,,5.0,,1.0,2.0,,,,,9.0,15.0,6.9,7.0,0.0128559,0,,1.0,,,2.0,4.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11409084,away,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409084,away,Casa Pia,Isaac Monteiro,isaac-monteiro,I. Monteiro,D,44,193,24,M,1394568,EUR,1078358400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Isaac Monteiro,,,,,,,,,,
11409084,away,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409084,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
