match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_outfielderBlock,stat_errorLeadToAShot
12436518,home,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,42,42,False,25.0,16.0,14.0,6.0,0.0,10.0,11.0,6.0,14.0,1.0,1.0,1.0,9.0,1.0,90.0,35.0,7.0,9.0,0.00246219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436518,home,Bournemouth,James Hill,,,james-hill,J. Hill,D,23,184,554,M,1156586,EUR,1010620800,D,23,23,False,29.0,18.0,7.0,1.0,0.0,9.0,12.0,9.0,20.0,1.0,6.0,3.0,2.0,,70.0,55.0,6.8,20.0,0.041647,1,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0096,,,,,,,,,,,,,,,,,,,,
12436518,home,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,46.0,39.0,8.0,4.0,0.0,26.0,28.0,13.0,18.0,5.0,8.0,4.0,3.0,,90.0,54.0,7.2,7.0,0.00218079,1,,1.0,1.0,,,,,,3.0,1.0,,,,0.0542,IlliaZabarnyi,1.0,1.0,,,,,,,,,,,,,,,,,
12436518,home,Bournemouth,Dean Huijsen,,,dean-huijsen,D. Huijsen,D,24,195,160912,M,1176744,EUR,1113436800,D,2,2,False,61.0,51.0,6.0,4.0,0.0,29.0,31.0,22.0,31.0,3.0,5.0,9.0,3.0,,90.0,79.0,7.7,11.0,0.239372,1,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0783,deanhuijsen,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12436518,home,Bournemouth,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,3,3,False,29.0,23.0,6.0,3.0,1.0,6.0,8.0,20.0,28.0,2.0,6.0,1.0,6.0,,90.0,64.0,8.0,13.0,0.138903,0,7.0,1.0,3.0,1.0,,,,3.0,2.0,2.0,,2.0,,,miloskerkez,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,
12436518,home,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,69.0,46.0,11.0,3.0,0.0,17.0,23.0,32.0,53.0,1.0,2.0,4.0,9.0,,90.0,93.0,6.5,34.0,0.120298,1,7.0,2.0,10.0,3.0,2.0,,,2.0,,,3.0,1.0,2.0,0.0378,,1.0,2.0,,,3.0,1.0,,,,,,,,,,,,,
12436518,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,55.0,49.0,6.0,3.0,0.0,23.0,25.0,27.0,35.0,2.0,5.0,2.0,8.0,,90.0,73.0,7.5,10.0,0.087156,0,5.0,,3.0,2.0,,,,1.0,3.0,3.0,,,1.0,,,,3.0,1.0,,1.0,,True,,,,,,,,,,,,
12436518,home,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,M,24,24,False,31.0,27.0,,,0.0,7.0,7.0,20.0,28.0,4.0,5.0,2.0,4.0,,90.0,54.0,7.1,15.0,0.244788,4,4.0,1.0,6.0,,2.0,1.0,1.0,,,,2.0,,1.0,0.4981,antoinesemenyo42,,1.0,1.0,2.0,,3.0,,3.0,1.0,1.1517,,,,,,,,,
12436518,home,Bournemouth,Justin Kluivert,,,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,M,19,19,False,24.0,18.0,,,0.0,5.0,5.0,13.0,20.0,,,2.0,4.0,,70.0,32.0,6.5,10.0,0.0634944,1,1.0,,4.0,,,,,1.0,,,2.0,,3.0,0.3599,justinkluivert,,,,1.0,,1.0,,1.0,,0.3373,,,,,,,,,
12436518,home,Bournemouth,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,11,11,False,20.0,15.0,,,0.0,3.0,5.0,12.0,19.0,1.0,8.0,4.0,3.0,,70.0,45.0,7.4,12.0,0.066328,4,4.0,,4.0,,4.0,4.0,1.0,,1.0,1.0,,2.0,1.0,0.4372,d.ouattara15,1.0,1.0,,1.0,,3.0,,2.0,,0.8462,,,,,,,,,
