match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialWon,stat_bigChanceMissed,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalContest,stat_wasFouled,stat_wonContest,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_errorLeadToAShot
12764940,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190.0,180,M,121908,EUR,668995200,G,1,1,False,21.0,19.0,6.0,4.0,0.0,18.0,19.0,1.0,2.0,1.0,9.0,1.0,5.0,7.0,1.0,1.0,90.0,39.0,8.5,2.0,0.00028644,0,2.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184.0,112,M,920022,EUR,886550400,D,23,23,False,16.0,10.0,2.0,,0.0,3.0,7.0,7.0,11.0,3.0,4.0,,,,,,68.0,34.0,6.8,9.0,0.00322759,1,,,,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0156,0.1246,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194.0,321,M,254429,EUR,784080000,D,6,6,False,35.0,28.0,2.0,,0.0,17.0,20.0,11.0,15.0,6.0,2.0,,,,,,90.0,47.0,6.9,8.0,0.00419124,1,,,,,1.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.1793,0.3815,True,4.0,1.0,1.0,1.0,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187.0,118,M,988252,EUR,952560000,D,4,4,False,36.0,28.0,11.0,6.0,0.0,17.0,19.0,11.0,17.0,,3.0,,,,,,90.0,51.0,6.6,10.0,0.00983143,0,,,,,,4.0,3.0,1.0,,,2.0,1.0,2.0,,,,,,,6.0,1.0,1.0,1.0,,,,,,,,,,
12764940,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183.0,29,M,15004,EUR,538444800,D,30,30,False,16.0,14.0,3.0,2.0,0.0,6.0,7.0,8.0,10.0,2.0,1.0,,,,,,90.0,27.0,6.7,5.0,0.112638,0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,
12764940,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187.0,257,M,893962,EUR,939340800,M,33,33,False,23.0,19.0,2.0,2.0,0.0,13.0,14.0,6.0,10.0,4.0,3.0,,,,,,68.0,36.0,6.9,6.0,0.0434053,1,,,,1.0,,2.0,5.0,1.0,,,4.0,1.0,,,0.2442,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,
12764940,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175.0,995,M,1386651,EUR,905644800,M,8,8,False,24.0,18.0,1.0,1.0,0.0,5.0,6.0,15.0,23.0,,6.0,,,,,,90.0,54.0,7.8,17.0,0.416134,4,,,,5.0,2.0,6.0,9.0,2.0,3.0,,1.0,,,,0.1226,0.3325,,,,1.0,4.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,3.0,,,,
12764940,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186.0,3832,M,1146018,EUR,1135296000,M,10,10,False,34.0,26.0,2.0,,0.0,11.0,13.0,15.0,22.0,,5.0,,,,,,90.0,55.0,6.9,14.0,0.0485233,4,,,,1.0,,5.0,4.0,2.0,3.0,,3.0,1.0,,,0.6386,0.8372,,,1.0,4.0,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,,
12764940,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175.0,330,M,794995,EUR,884822400,M,39,39,False,27.0,23.0,3.0,3.0,0.0,17.0,20.0,6.0,7.0,,2.0,,,,,,57.0,31.0,6.5,4.0,0.00526957,0,,,,,1.0,5.0,2.0,1.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188.0,257,M,575952,EUR,851040000,M,17,17,False,9.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,5.0,,7.0,,,,,,56.0,19.0,6.4,6.0,0.00252838,0,,,,1.0,1.0,5.0,2.0,,,,1.0,,,,,,,,,1.0,,3.0,1.0,,,1.0,,,,,,,
12764940,home,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190.0,280,M,918437,EUR,978480000,F,29,29,False,11.0,8.0,1.0,,0.0,3.0,3.0,5.0,9.0,,2.0,,,,,,77.0,26.0,6.9,9.0,0.00595968,3,,,,1.0,1.0,5.0,4.0,,2.0,,2.0,1.0,4.0,1.0,0.4665,0.1391,,,1.0,1.0,4.0,2.0,,2.0,1.0,1.0,1.0,,,,,,
12764940,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178.0,173,M,800400,EUR,836870400,F,31,31,True,10.0,8.0,2.0,1.0,0.0,3.0,3.0,5.0,8.0,,2.0,,,,,,34.0,19.0,6.4,7.0,0.0145006,0,,,,1.0,1.0,4.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,
12764940,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190.0,163,M,933707,EUR,929145600,M,3,3,True,11.0,8.0,,,0.0,3.0,5.0,5.0,6.0,,2.0,,,,,,33.0,17.0,6.6,4.0,0.0358183,0,,,,,,2.0,2.0,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186.0,110,M,845742,EUR,865814400,M,21,21,True,14.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,10.0,1.0,2.0,,,,,,22.0,22.0,7.2,2.0,0.108445,2,,,,1.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,,0.0809,0.2216,,2.0,,1.0,,,,,1.0,,,,,1.0,,,
12764940,home,1. FC Heidenheim,Maximilian Breunig,breunig-maximilian,M. Breunig,F,9,193.0,140,M,935281,EUR,966211200,F,14,14,True,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,1.0,,,,,,22.0,8.0,6.5,4.0,0.0010836,0,,,,,,,1.0,,,,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185.0,136,M,798936,EUR,856310400,D,5,5,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,1.0,1.0,,,,,,13.0,5.0,6.4,1.0,3.14e-06,0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190.0,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183.0,76,M,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,Frank Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182.0,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185.0,79,M,311676,EUR,822614400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180.0,119,M,1097453,EUR,1015718400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Luka Janeš,luka-janes,L. Janeš,M,28,184.0,39,M,1481943,EUR,1074470400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,home,1. FC Heidenheim,Christopher Negele,christopher-negele,C. Negele,F,25,172.0,40,M,1390090,EUR,1113177600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,Christopher Negele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764940,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13900,M,962053,EUR,1018915200,G,12,12,False,44.0,37.0,11.0,4.0,0.0,36.0,38.0,1.0,6.0,,14.0,,7.0,11.0,,,90.0,65.0,9.8,7.0,0.00025247,0,2.0365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,
12764940,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190.0,10088,M,827243,EUR,889574400,D,2,2,False,62.0,58.0,2.0,2.0,0.0,35.0,36.0,23.0,27.0,3.0,2.0,,,,,,90.0,79.0,7.2,7.0,0.0110107,0,,,,1.0,,4.0,8.0,1.0,,,4.0,1.0,2.0,,,,True,1.0,,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,axel_disasi,,
